r,theta,mass
0.27,0.32,0.416161
0.27,0.33,0.415663
0.27,0.34,0.415519
0.27,0.35,0.415959
0.27,0.36,0.415803
0.27,0.37,0.417198
0.27,0.38,0.416258
0.27,0.39,0.416014
0.27,0.4,0.415346
0.27,0.41,0.415507
0.27,0.42,0.41524
0.27,0.43,0.415491
0.27,0.44,0.415187
0.27,0.45,0.416157
0.27,0.46,0.417781
0.27,0.47,0.417454
0.27,0.48,0.417559
0.27,0.49,0.418219
0.27,0.5,0.418698
0.27,0.51,0.419117
0.27,0.52,0.417222
0.27,0.53,0.420223
0.27,0.54,0.421033
0.27,0.55,0.420877
0.27,0.56,0.421774
0.27,0.57,0.421177
0.27,0.58,0.422495
0.27,0.59,0.423303
0.27,0.6,0.424194
0.27,0.61,0.424773
0.27,0.62,0.426263
0.27,0.63,0.427375
0.27,0.64,0.427937
0.27,0.65,0.427789
0.27,0.66,0.429464
0.27,0.67,0.43141
0.27,0.68,0.43068
0.27,0.69,0.432769
0.27,0.7,0.434841
0.27,0.71,0.434101
0.27,0.72,0.436287
0.27,0.73,0.437958
0.27,0.74,0.43931
0.27,0.75,0.440125
0.27,0.76,0.440563
0.27,0.77,0.441897
0.27,0.78,0.443001
0.28,0,0.437887
0.28,0.01,0.436644
0.28,0.02,0.437553
0.28,0.03,0.434907
0.28,0.04,0.434663
0.28,0.05,0.433039
0.28,0.06,0.431289
0.28,0.07,0.430172
0.28,0.08,0.429383
0.28,0.09,0.427267
0.28,0.1,0.425808
0.28,0.11,0.42499
0.28,0.12,0.423788
0.28,0.13,0.42347
0.28,0.14,0.423072
0.28,0.15,0.420817
0.28,0.16,0.420076
0.28,0.17,0.420205
0.28,0.18,0.418605
0.28,0.19,0.416349
0.28,0.2,0.415887
0.28,0.21,0.417008
0.28,0.22,0.415555
0.28,0.23,0.415079
0.28,0.24,0.414998
0.28,0.25,0.413808
0.28,0.26,0.412666
0.28,0.27,0.412404
0.28,0.28,0.411237
0.28,0.29,0.411382
0.28,0.3,0.411556
0.28,0.31,0.409691
0.28,0.32,0.409622
0.28,0.33,0.410296
0.28,0.34,0.40978
0.28,0.35,0.409377
0.28,0.36,0.409608
0.28,0.37,0.410357
0.28,0.38,0.410028
0.28,0.39,0.407171
0.28,0.4,0.407547
0.28,0.41,0.409716
0.28,0.42,0.409328
0.28,0.43,0.409534
0.28,0.44,0.408406
0.28,0.45,0.409802
0.28,0.46,0.410164
0.28,0.47,0.410349
0.28,0.48,0.411602
0.28,0.49,0.411818
0.28,0.5,0.412584
0.28,0.51,0.411341
0.28,0.52,0.41263
0.28,0.53,0.413346
0.28,0.54,0.413703
0.28,0.55,0.413926
0.28,0.56,0.415347
0.28,0.57,0.415823
0.28,0.58,0.417099
0.28,0.59,0.417596
0.28,0.6,0.419554
0.28,0.61,0.419383
0.28,0.62,0.418569
0.28,0.63,0.420396
0.28,0.64,0.422474
0.28,0.65,0.423129
0.28,0.66,0.423675
0.28,0.67,0.424955
0.28,0.68,0.425814
0.28,0.69,0.428036
0.28,0.7,0.42789
0.28,0.71,0.42852
0.28,0.72,0.431399
0.28,0.73,0.43109
0.28,0.74,0.432561
0.28,0.75,0.435048
0.28,0.76,0.435396
0.28,0.77,0.437546
0.28,0.78,0.438928
0.29,0,0.434069
0.29,0.01,0.433145
0.29,0.02,0.431556
0.29,0.03,0.43019
0.29,0.04,0.427945
0.29,0.05,0.426786
0.29,0.06,0.424748
0.29,0.07,0.42341
0.29,0.08,0.422909
0.29,0.09,0.420966
0.29,0.1,0.421399
0.29,0.11,0.418864
0.29,0.12,0.41695
0.29,0.13,0.417096
0.29,0.14,0.41556
0.29,0.15,0.415692
0.29,0.16,0.413628
0.29,0.17,0.413095
0.29,0.18,0.411002
0.29,0.19,0.412227
0.29,0.2,0.409064
0.29,0.21,0.409177
0.29,0.22,0.408642
0.29,0.23,0.408307
0.29,0.24,0.407817
0.29,0.25,0.407197
0.29,0.26,0.406518
0.29,0.27,0.405349
0.29,0.28,0.404858
0.29,0.29,0.405309
0.29,0.3,0.403764
0.29,0.31,0.403086
0.29,0.32,0.402643
0.29,0.33,0.402855
0.29,0.34,0.402596
0.29,0.35,0.402965
0.29,0.36,0.401479
0.29,0.37,0.401689
0.29,0.38,0.400812
0.29,0.39,0.403573
0.29,0.4,0.402659
0.29,0.41,0.402507
0.29,0.42,0.402298
0.29,0.43,0.402273
0.29,0.44,0.401766
0.29,0.45,0.402487
0.29,0.46,0.402987
0.29,0.47,0.402957
0.29,0.48,0.403289
0.29,0.49,0.404031
0.29,0.5,0.403895
0.29,0.51,0.404959
0.29,0.52,0.406444
0.29,0.53,0.406211
0.29,0.54,0.408254
0.29,0.55,0.407839
0.29,0.56,0.409363
0.29,0.57,0.409135
0.29,0.58,0.409422
0.29,0.59,0.40999
0.29,0.6,0.411552
0.29,0.61,0.411935
0.29,0.62,0.414513
0.29,0.63,0.414318
0.29,0.64,0.41611
0.29,0.65,0.415621
0.29,0.66,0.418728
0.29,0.67,0.418457
0.29,0.68,0.420553
0.29,0.69,0.421119
0.29,0.7,0.422285
0.29,0.71,0.423781
0.29,0.72,0.425986
0.29,0.73,0.426436
0.29,0.74,0.428279
0.29,0.75,0.429584
0.29,0.76,0.431107
0.29,0.77,0.43273
0.29,0.78,0.435022
0.3,0,0.42955
0.3,0.01,0.428283
0.3,0.02,0.424674
0.3,0.03,0.423771
0.3,0.04,0.423351
0.3,0.05,0.420662
0.3,0.06,0.420889
0.3,0.07,0.417809
0.3,0.08,0.417169
0.3,0.09,0.416198
0.3,0.1,0.41449
0.3,0.11,0.412389
0.3,0.12,0.411849
0.3,0.13,0.412304
0.3,0.14,0.409399
0.3,0.15,0.408762
0.3,0.16,0.408275
0.3,0.17,0.406628
0.3,0.18,0.404456
0.3,0.19,0.405117
0.3,0.2,0.404113
0.3,0.21,0.403678
0.3,0.22,0.401536
0.3,0.23,0.402112
0.3,0.24,0.4016
0.3,0.25,0.40019
0.3,0.26,0.398849
0.3,0.27,0.398438
0.3,0.28,0.398864
0.3,0.29,0.39826
0.3,0.3,0.395879
0.3,0.31,0.396807
0.3,0.32,0.396493
0.3,0.33,0.396615
0.3,0.34,0.3953
0.3,0.35,0.396347
0.3,0.36,0.395169
0.3,0.37,0.395853
0.3,0.38,0.394449
0.3,0.39,0.395234
0.3,0.4,0.395019
0.3,0.41,0.394447
0.3,0.42,0.395118
0.3,0.43,0.395131
0.3,0.44,0.393928
0.3,0.45,0.396314
0.3,0.46,0.39653
0.3,0.47,0.396861
0.3,0.48,0.397174
0.3,0.49,0.397684
0.3,0.5,0.396619
0.3,0.51,0.397936
0.3,0.52,0.399299
0.3,0.53,0.399527
0.3,0.54,0.401236
0.3,0.55,0.401761
0.3,0.56,0.403375
0.3,0.57,0.40202
0.3,0.58,0.403426
0.3,0.59,0.40388
0.3,0.6,0.406421
0.3,0.61,0.405729
0.3,0.62,0.407284
0.3,0.63,0.40879
0.3,0.64,0.408362
0.3,0.65,0.410398
0.3,0.66,0.412559
0.3,0.67,0.413852
0.3,0.68,0.412706
0.3,0.69,0.414855
0.3,0.7,0.416733
0.3,0.71,0.418493
0.3,0.72,0.41987
0.3,0.73,0.420825
0.3,0.74,0.422954
0.3,0.75,0.424675
0.3,0.76,0.425757
0.3,0.77,0.426255
0.3,0.78,0.429095
0.31,0,0.423244
0.31,0.01,0.422894
0.31,0.02,0.42147
0.31,0.03,0.41932
0.31,0.04,0.41796
0.31,0.05,0.415862
0.31,0.06,0.414368
0.31,0.07,0.411834
0.31,0.08,0.411392
0.31,0.09,0.410187
0.31,0.1,0.408409
0.31,0.11,0.406314
0.31,0.12,0.405118
0.31,0.13,0.404496
0.31,0.14,0.403972
0.31,0.15,0.402219
0.31,0.16,0.401766
0.31,0.17,0.399315
0.31,0.18,0.398608
0.31,0.19,0.397861
0.31,0.2,0.396748
0.31,0.21,0.39731
0.31,0.22,0.395896
0.31,0.23,0.394638
0.31,0.24,0.394342
0.31,0.25,0.394385
0.31,0.26,0.39247
0.31,0.27,0.392337
0.31,0.28,0.390581
0.31,0.29,0.391874
0.31,0.3,0.390197
0.31,0.31,0.389138
0.31,0.32,0.389142
0.31,0.33,0.388722
0.31,0.34,0.389185
0.31,0.35,0.389137
0.31,0.36,0.389219
0.31,0.37,0.388294
0.31,0.38,0.386461
0.31,0.39,0.388807
0.31,0.4,0.388929
0.31,0.41,0.389478
0.31,0.42,0.387844
0.31,0.43,0.3889
0.31,0.44,0.389051
0.31,0.45,0.389187
0.31,0.46,0.38894
0.31,0.47,0.389478
0.31,0.48,0.390286
0.31,0.49,0.391698
0.31,0.5,0.391758
0.31,0.51,0.39117
0.31,0.52,0.393321
0.31,0.53,0.393368
0.31,0.54,0.393297
0.31,0.55,0.395134
0.31,0.56,0.395771
0.31,0.57,0.396711
0.31,0.58,0.396668
0.31,0.59,0.397885
0.31,0.6,0.400198
0.31,0.61,0.399846
0.31,0.62,0.401272
0.31,0.63,0.403048
0.31,0.64,0.403219
0.31,0.65,0.404523
0.31,0.66,0.406974
0.31,0.67,0.407894
0.31,0.68,0.409375
0.31,0.69,0.407743
0.31,0.7,0.412196
0.31,0.71,0.413565
0.31,0.72,0.414147
0.31,0.73,0.41566
0.31,0.74,0.417454
0.31,0.75,0.419489
0.31,0.76,0.420726
0.31,0.77,0.421971
0.31,0.78,0.423819
0.32,0,0.418593
0.32,0.01,0.417038
0.32,0.02,0.416005
0.32,0.03,0.413375
0.32,0.04,0.411942
0.32,0.05,0.410556
0.32,0.06,0.409295
0.32,0.07,0.40857
0.32,0.08,0.405554
0.32,0.09,0.405628
0.32,0.1,0.402486
0.32,0.11,0.401678
0.32,0.12,0.399386
0.32,0.13,0.398784
0.32,0.14,0.398254
0.32,0.15,0.39624
0.32,0.16,0.395655
0.32,0.17,0.393906
0.32,0.18,0.393619
0.32,0.19,0.392209
0.32,0.2,0.390439
0.32,0.21,0.389912
0.32,0.22,0.389421
0.32,0.23,0.389818
0.32,0.24,0.387217
0.32,0.25,0.387049
0.32,0.26,0.384946
0.32,0.27,0.386044
0.32,0.28,0.385347
0.32,0.29,0.38351
0.32,0.3,0.38358
0.32,0.31,0.383123
0.32,0.32,0.382334
0.32,0.33,0.381465
0.32,0.34,0.382359
0.32,0.35,0.382097
0.32,0.36,0.382309
0.32,0.37,0.381299
0.32,0.38,0.38149
0.32,0.39,0.382572
0.32,0.4,0.38219
0.32,0.41,0.381429
0.32,0.42,0.380464
0.32,0.43,0.382329
0.32,0.44,0.381772
0.32,0.45,0.383679
0.32,0.46,0.382908
0.32,0.47,0.38313
0.32,0.48,0.38326
0.32,0.49,0.383858
0.32,0.5,0.38461
0.32,0.51,0.384667
0.32,0.52,0.386023
0.32,0.53,0.386415
0.32,0.54,0.388484
0.32,0.55,0.388102
0.32,0.56,0.389406
0.32,0.57,0.390533
0.32,0.58,0.390467
0.32,0.59,0.392558
0.32,0.6,0.393431
0.32,0.61,0.393437
0.32,0.62,0.394642
0.32,0.63,0.395466
0.32,0.64,0.396952
0.32,0.65,0.398468
0.32,0.66,0.40012
0.32,0.67,0.400949
0.32,0.68,0.403125
0.32,0.69,0.404462
0.32,0.7,0.405774
0.32,0.71,0.408687
0.32,0.72,0.409757
0.32,0.73,0.410072
0.32,0.74,0.412139
0.32,0.75,0.414121
0.32,0.76,0.415083
0.32,0.77,0.416551
0.32,0.78,0.418131
0.33,0,0.415097
0.33,0.01,0.413806
0.33,0.02,0.41093
0.33,0.03,0.409317
0.33,0.04,0.407396
0.33,0.05,0.405894
0.33,0.06,0.404013
0.33,0.07,0.402813
0.33,0.08,0.399817
0.33,0.09,0.398548
0.33,0.1,0.396497
0.33,0.11,0.396147
0.33,0.12,0.394228
0.33,0.13,0.394335
0.33,0.14,0.391856
0.33,0.15,0.3916
0.33,0.16,0.388873
0.33,0.17,0.387717
0.33,0.18,0.386427
0.33,0.19,0.386242
0.33,0.2,0.384578
0.33,0.21,0.384274
0.33,0.22,0.382429
0.33,0.23,0.381319
0.33,0.24,0.380871
0.33,0.25,0.379679
0.33,0.26,0.38074
0.33,0.27,0.378592
0.33,0.28,0.379288
0.33,0.29,0.377797
0.33,0.3,0.378086
0.33,0.31,0.376115
0.33,0.32,0.376686
0.33,0.33,0.374598
0.33,0.34,0.375765
0.33,0.35,0.374614
0.33,0.36,0.375222
0.33,0.37,0.374313
0.33,0.38,0.374388
0.33,0.39,0.374675
0.33,0.4,0.374313
0.33,0.41,0.375935
0.33,0.42,0.375368
0.33,0.43,0.374401
0.33,0.44,0.375374
0.33,0.45,0.375814
0.33,0.46,0.37521
0.33,0.47,0.375981
0.33,0.48,0.376686
0.33,0.49,0.37747
0.33,0.5,0.377017
0.33,0.51,0.37838
0.33,0.52,0.378235
0.33,0.53,0.379656
0.33,0.54,0.380187
0.33,0.55,0.381842
0.33,0.56,0.383539
0.33,0.57,0.383176
0.33,0.58,0.384183
0.33,0.59,0.385951
0.33,0.6,0.385233
0.33,0.61,0.388622
0.33,0.62,0.389544
0.33,0.63,0.391257
0.33,0.64,0.39235
0.33,0.65,0.3934
0.33,0.66,0.3952
0.33,0.67,0.396287
0.33,0.68,0.397175
0.33,0.69,0.398487
0.33,0.7,0.400121
0.33,0.71,0.401793
0.33,0.72,0.404189
0.33,0.73,0.406214
0.33,0.74,0.406554
0.33,0.75,0.40851
0.33,0.76,0.410362
0.33,0.77,0.412871
0.33,0.78,0.414105
0.34,0,0.410899
0.34,0.01,0.408465
0.34,0.02,0.405542
0.34,0.03,0.404295
0.34,0.04,0.402221
0.34,0.05,0.401386
0.34,0.06,0.398213
0.34,0.07,0.396939
0.34,0.08,0.395552
0.34,0.09,0.393702
0.34,0.1,0.391948
0.34,0.11,0.390911
0.34,0.12,0.389247
0.34,0.13,0.387618
0.34,0.14,0.386719
0.34,0.15,0.385492
0.34,0.16,0.383827
0.34,0.17,0.382501
0.34,0.18,0.381202
0.34,0.19,0.379905
0.34,0.2,0.378402
0.34,0.21,0.377458
0.34,0.22,0.376692
0.34,0.23,0.375537
0.34,0.24,0.374495
0.34,0.25,0.375653
0.34,0.26,0.373658
0.34,0.27,0.37296
0.34,0.28,0.371206
0.34,0.29,0.372006
0.34,0.3,0.37041
0.34,0.31,0.37014
0.34,0.32,0.369405
0.34,0.33,0.369449
0.34,0.34,0.368122
0.34,0.35,0.368948
0.34,0.36,0.367884
0.34,0.37,0.367752
0.34,0.38,0.368329
0.34,0.39,0.367866
0.34,0.4,0.368407
0.34,0.41,0.369283
0.34,0.42,0.36841
0.34,0.43,0.369017
0.34,0.44,0.369553
0.34,0.45,0.369167
0.34,0.46,0.370049
0.34,0.47,0.371107
0.34,0.48,0.371107
0.34,0.49,0.370842
0.34,0.5,0.370769
0.34,0.51,0.371693
0.34,0.52,0.373358
0.34,0.53,0.374883
0.34,0.54,0.373929
0.34,0.55,0.375386
0.34,0.56,0.376425
0.34,0.57,0.376796
0.34,0.58,0.377629
0.34,0.59,0.381239
0.34,0.6,0.379908
0.34,0.61,0.38263
0.34,0.62,0.3821
0.34,0.63,0.383531
0.34,0.64,0.385708
0.34,0.65,0.387338
0.34,0.66,0.388697
0.34,0.67,0.390113
0.34,0.68,0.392385
0.34,0.69,0.392451
0.34,0.7,0.394409
0.34,0.71,0.397403
0.34,0.72,0.398665
0.34,0.73,0.398777
0.34,0.74,0.402369
0.34,0.75,0.404925
0.34,0.76,0.405674
0.34,0.77,0.407475
0.34,0.78,0.410301
0.35,0,0.406233
0.35,0.01,0.403973
0.35,0.02,0.402005
0.35,0.03,0.399234
0.35,0.04,0.39731
0.35,0.05,0.395229
0.35,0.06,0.394191
0.35,0.07,0.391251
0.35,0.08,0.389645
0.35,0.09,0.38923
0.35,0.1,0.386099
0.35,0.11,0.386631
0.35,0.12,0.384208
0.35,0.13,0.382096
0.35,0.14,0.382238
0.35,0.15,0.378734
0.35,0.16,0.377716
0.35,0.17,0.377547
0.35,0.18,0.374466
0.35,0.19,0.372677
0.35,0.2,0.372901
0.35,0.21,0.370892
0.35,0.22,0.370853
0.35,0.23,0.3706
0.35,0.24,0.368181
0.35,0.25,0.366638
0.35,0.26,0.36587
0.35,0.27,0.365906
0.35,0.28,0.363529
0.35,0.29,0.364976
0.35,0.3,0.363985
0.35,0.31,0.36327
0.35,0.32,0.363892
0.35,0.33,0.362546
0.35,0.34,0.361798
0.35,0.35,0.363563
0.35,0.36,0.362646
0.35,0.37,0.362083
0.35,0.38,0.362411
0.35,0.39,0.361296
0.35,0.4,0.361179
0.35,0.41,0.361746
0.35,0.42,0.361691
0.35,0.43,0.36168
0.35,0.44,0.362678
0.35,0.45,0.363305
0.35,0.46,0.363167
0.35,0.47,0.363068
0.35,0.48,0.363303
0.35,0.49,0.364118
0.35,0.5,0.365617
0.35,0.51,0.365567
0.35,0.52,0.366237
0.35,0.53,0.366847
0.35,0.54,0.368755
0.35,0.55,0.368865
0.35,0.56,0.370567
0.35,0.57,0.370555
0.35,0.58,0.372976
0.35,0.59,0.373556
0.35,0.6,0.374799
0.35,0.61,0.376825
0.35,0.62,0.376782
0.35,0.63,0.379554
0.35,0.64,0.380735
0.35,0.65,0.380908
0.35,0.66,0.382389
0.35,0.67,0.38533
0.35,0.68,0.387388
0.35,0.69,0.388569
0.35,0.7,0.390228
0.35,0.71,0.391918
0.35,0.72,0.392847
0.35,0.73,0.394672
0.35,0.74,0.397827
0.35,0.75,0.400463
0.35,0.76,0.402003
0.35,0.77,0.402629
0.35,0.78,0.405381
0.36,0,0.401434
0.36,0.01,0.399258
0.36,0.02,0.397108
0.36,0.03,0.395908
0.36,0.04,0.392934
0.36,0.05,0.390909
0.36,0.06,0.389194
0.36,0.07,0.387599
0.36,0.08,0.384472
0.36,0.09,0.38367
0.36,0.1,0.380589
0.36,0.11,0.380727
0.36,0.12,0.378725
0.36,0.13,0.376063
0.36,0.14,0.375304
0.36,0.15,0.373963
0.36,0.16,0.371471
0.36,0.17,0.369753
0.36,0.18,0.369227
0.36,0.19,0.368167
0.36,0.2,0.366492
0.36,0.21,0.365043
0.36,0.22,0.363972
0.36,0.23,0.363752
0.36,0.24,0.363063
0.36,0.25,0.361505
0.36,0.26,0.360062
0.36,0.27,0.3594
0.36,0.28,0.360193
0.36,0.29,0.359459
0.36,0.3,0.357213
0.36,0.31,0.357949
0.36,0.32,0.355775
0.36,0.33,0.357229
0.36,0.34,0.35654
0.36,0.35,0.355707
0.36,0.36,0.354741
0.36,0.37,0.356228
0.36,0.38,0.355024
0.36,0.39,0.35518
0.36,0.4,0.355672
0.36,0.41,0.355347
0.36,0.42,0.355595
0.36,0.43,0.355579
0.36,0.44,0.355148
0.36,0.45,0.355976
0.36,0.46,0.355313
0.36,0.47,0.357084
0.36,0.48,0.358052
0.36,0.49,0.358263
0.36,0.5,0.35886
0.36,0.51,0.358932
0.36,0.52,0.360431
0.36,0.53,0.361439
0.36,0.54,0.362682
0.36,0.55,0.363253
0.36,0.56,0.363535
0.36,0.57,0.364802
0.36,0.58,0.365424
0.36,0.59,0.367618
0.36,0.6,0.36865
0.36,0.61,0.369976
0.36,0.62,0.371775
0.36,0.63,0.372749
0.36,0.64,0.374672
0.36,0.65,0.376883
0.36,0.66,0.377487
0.36,0.67,0.37861
0.36,0.68,0.381166
0.36,0.69,0.382061
0.36,0.7,0.385379
0.36,0.71,0.38639
0.36,0.72,0.388442
0.36,0.73,0.390933
0.36,0.74,0.392555
0.36,0.75,0.394065
0.36,0.76,0.396322
0.36,0.77,0.397566
0.36,0.78,0.401108
0.37,0,0.398381
0.37,0.01,0.39524
0.37,0.02,0.392435
0.37,0.03,0.390757
0.37,0.04,0.387892
0.37,0.05,0.386463
0.37,0.06,0.384284
0.37,0.07,0.382122
0.37,0.08,0.379939
0.37,0.09,0.377448
0.37,0.1,0.376634
0.37,0.11,0.374144
0.37,0.12,0.372659
0.37,0.13,0.371364
0.37,0.14,0.369804
0.37,0.15,0.368389
0.37,0.16,0.366212
0.37,0.17,0.364909
0.37,0.18,0.364287
0.37,0.19,0.361399
0.37,0.2,0.3619
0.37,0.21,0.359192
0.37,0.22,0.358566
0.37,0.23,0.356413
0.37,0.24,0.356598
0.37,0.25,0.35461
0.37,0.26,0.353434
0.37,0.27,0.354676
0.37,0.28,0.352848
0.37,0.29,0.352014
0.37,0.3,0.35184
0.37,0.31,0.351332
0.37,0.32,0.350732
0.37,0.33,0.350134
0.37,0.34,0.349424
0.37,0.35,0.348384
0.37,0.36,0.348598
0.37,0.37,0.349172
0.37,0.38,0.348466
0.37,0.39,0.348188
0.37,0.4,0.347109
0.37,0.41,0.348416
0.37,0.42,0.347461
0.37,0.43,0.350077
0.37,0.44,0.349354
0.37,0.45,0.349306
0.37,0.46,0.349112
0.37,0.47,0.351546
0.37,0.48,0.350784
0.37,0.49,0.351543
0.37,0.5,0.352223
0.37,0.51,0.353386
0.37,0.52,0.352759
0.37,0.53,0.355562
0.37,0.54,0.355238
0.37,0.55,0.356894
0.37,0.56,0.358859
0.37,0.57,0.35908
0.37,0.58,0.361436
0.37,0.59,0.361258
0.37,0.6,0.363355
0.37,0.61,0.364332
0.37,0.62,0.36653
0.37,0.63,0.367129
0.37,0.64,0.369468
0.37,0.65,0.371695
0.37,0.66,0.372761
0.37,0.67,0.373297
0.37,0.68,0.376657
0.37,0.69,0.377931
0.37,0.7,0.378434
0.37,0.71,0.381992
0.37,0.72,0.383318
0.37,0.73,0.38631
0.37,0.74,0.387478
0.37,0.75,0.389944
0.37,0.76,0.391608
0.37,0.77,0.3933
0.37,0.78,0.395972
0.38,0,0.392776
0.38,0.01,0.389037
0.38,0.02,0.38844
0.38,0.03,0.384969
0.38,0.04,0.383777
0.38,0.05,0.382894
0.38,0.06,0.37908
0.38,0.07,0.377996
0.38,0.08,0.375231
0.38,0.09,0.373037
0.38,0.1,0.371133
0.38,0.11,0.36893
0.38,0.12,0.367597
0.38,0.13,0.366044
0.38,0.14,0.364603
0.38,0.15,0.362506
0.38,0.16,0.360876
0.38,0.17,0.360668
0.38,0.18,0.358883
0.38,0.19,0.357337
0.38,0.2,0.354199
0.38,0.21,0.35454
0.38,0.22,0.352584
0.38,0.23,0.351771
0.38,0.24,0.35061
0.38,0.25,0.349105
0.38,0.26,0.348674
0.38,0.27,0.347233
0.38,0.28,0.346561
0.38,0.29,0.346121
0.38,0.3,0.343964
0.38,0.31,0.345582
0.38,0.32,0.344011
0.38,0.33,0.34352
0.38,0.34,0.343052
0.38,0.35,0.34153
0.38,0.36,0.342589
0.38,0.37,0.343091
0.38,0.38,0.34218
0.38,0.39,0.341941
0.38,0.4,0.341338
0.38,0.41,0.340898
0.38,0.42,0.34203
0.38,0.43,0.341895
0.38,0.44,0.343965
0.38,0.45,0.343313
0.38,0.46,0.343576
0.38,0.47,0.343758
0.38,0.48,0.344606
0.38,0.49,0.346052
0.38,0.5,0.345667
0.38,0.51,0.345785
0.38,0.52,0.346963
0.38,0.53,0.348633
0.38,0.54,0.349192
0.38,0.55,0.351333
0.38,0.56,0.353051
0.38,0.57,0.352245
0.38,0.58,0.3533
0.38,0.59,0.357228
0.38,0.6,0.358009
0.38,0.61,0.357703
0.38,0.62,0.35964
0.38,0.63,0.362552
0.38,0.64,0.363573
0.38,0.65,0.365702
0.38,0.66,0.367008
0.38,0.67,0.36971
0.38,0.68,0.370383
0.38,0.69,0.371897
0.38,0.7,0.374304
0.38,0.71,0.376835
0.38,0.72,0.378497
0.38,0.73,0.380514
0.38,0.74,0.382387
0.38,0.75,0.384711
0.38,0.76,0.386963
0.38,0.77,0.390463
0.38,0.78,0.392141
0.39,0,0.389253
0.39,0.01,0.387389
0.39,0.02,0.384704
0.39,0.03,0.383237
0.39,0.04,0.379129
0.39,0.05,0.377468
0.39,0.06,0.375594
0.39,0.07,0.372302
0.39,0.08,0.371783
0.39,0.09,0.36826
0.39,0.1,0.366084
0.39,0.11,0.365134
0.39,0.12,0.362487
0.39,0.13,0.36141
0.39,0.14,0.358238
0.39,0.15,0.358111
0.39,0.16,0.355247
0.39,0.17,0.353149
0.39,0.18,0.351694
0.39,0.19,0.350476
0.39,0.2,0.348768
0.39,0.21,0.348315
0.39,0.22,0.348046
0.39,0.23,0.346333
0.39,0.24,0.344566
0.39,0.25,0.343256
0.39,0.26,0.34314
0.39,0.27,0.34116
0.39,0.28,0.340779
0.39,0.29,0.339946
0.39,0.3,0.339596
0.39,0.31,0.338337
0.39,0.32,0.338276
0.39,0.33,0.336349
0.39,0.34,0.336312
0.39,0.35,0.33537
0.39,0.36,0.336164
0.39,0.37,0.33583
0.39,0.38,0.336551
0.39,0.39,0.336258
0.39,0.4,0.334931
0.39,0.41,0.33512
0.39,0.42,0.335434
0.39,0.43,0.335977
0.39,0.44,0.336817
0.39,0.45,0.336578
0.39,0.46,0.33761
0.39,0.47,0.336937
0.39,0.48,0.338942
0.39,0.49,0.339701
0.39,0.5,0.339868
0.39,0.51,0.342328
0.39,0.52,0.343122
0.39,0.53,0.343362
0.39,0.54,0.344951
0.39,0.55,0.344868
0.39,0.56,0.346497
0.39,0.57,0.347216
0.39,0.58,0.34853
0.39,0.59,0.349596
0.39,0.6,0.351258
0.39,0.61,0.353218
0.39,0.62,0.354669
0.39,0.63,0.357022
0.39,0.64,0.35838
0.39,0.65,0.360099
0.39,0.66,0.362659
0.39,0.67,0.364229
0.39,0.68,0.365847
0.39,0.69,0.368621
0.39,0.7,0.369902
0.39,0.71,0.371612
0.39,0.72,0.374661
0.39,0.73,0.376457
0.39,0.74,0.379373
0.39,0.75,0.380686
0.39,0.76,0.383774
0.39,0.77,0.385596
0.39,0.78,0.387974
0.4,0,0.385686
0.4,0.01,0.382117
0.4,0.02,0.380489
0.4,0.03,0.377161
0.4,0.04,0.373811
0.4,0.05,0.372466
0.4,0.06,0.370368
0.4,0.07,0.36872
0.4,0.08,0.366619
0.4,0.09,0.363587
0.4,0.1,0.361632
0.4,0.11,0.360071
0.4,0.12,0.357746
0.4,0.13,0.355662
0.4,0.14,0.354386
0.4,0.15,0.352073
0.4,0.16,0.350224
0.4,0.17,0.348136
0.4,0.18,0.347877
0.4,0.19,0.345595
0.4,0.2,0.344972
0.4,0.21,0.343872
0.4,0.22,0.341096
0.4,0.23,0.339166
0.4,0.24,0.33881
0.4,0.25,0.337467
0.4,0.26,0.336758
0.4,0.27,0.335306
0.4,0.28,0.335052
0.4,0.29,0.332746
0.4,0.3,0.332889
0.4,0.31,0.332574
0.4,0.32,0.331472
0.4,0.33,0.331787
0.4,0.34,0.330576
0.4,0.35,0.330694
0.4,0.36,0.330362
0.4,0.37,0.330169
0.4,0.38,0.329398
0.4,0.39,0.330739
0.4,0.4,0.329459
0.4,0.41,0.329383
0.4,0.42,0.330311
0.4,0.43,0.330513
0.4,0.44,0.331894
0.4,0.45,0.330426
0.4,0.46,0.331195
0.4,0.47,0.33222
0.4,0.48,0.33203
0.4,0.49,0.334048
0.4,0.5,0.334589
0.4,0.51,0.334524
0.4,0.52,0.33678
0.4,0.53,0.338024
0.4,0.54,0.337448
0.4,0.55,0.339591
0.4,0.56,0.340952
0.4,0.57,0.343445
0.4,0.58,0.343835
0.4,0.59,0.344243
0.4,0.6,0.346123
0.4,0.61,0.347332
0.4,0.62,0.348708
0.4,0.63,0.351938
0.4,0.64,0.352472
0.4,0.65,0.355079
0.4,0.66,0.357154
0.4,0.67,0.359712
0.4,0.68,0.361663
0.4,0.69,0.362967
0.4,0.7,0.365584
0.4,0.71,0.367022
0.4,0.72,0.369955
0.4,0.73,0.371587
0.4,0.74,0.375977
0.4,0.75,0.377617
0.4,0.76,0.379915
0.4,0.77,0.381804
0.4,0.78,0.384145
0.41,0,0.381255
0.41,0.01,0.379084
0.41,0.02,0.377202
0.41,0.03,0.372844
