r,theta,mass
0.25,0.49,0.0307778
0.25,0.5,0.0331873
0.25,0.51,0.0300531
0.25,0.52,0.0308121
0.25,0.53,0.029777
0.25,0.54,0.0290599
0.25,0.55,0.029075
0.25,0.56,0.0302233
0.25,0.57,0.0261958
0.25,0.58,0.0275849
0.25,0.59,0.0272609
0.25,0.6,0.0266602
0.25,0.61,0.0253379
0.25,0.62,0.0256689
0.25,0.63,0.0249083
0.25,0.64,0.0246631
0.25,0.65,0.0245485
0.25,0.66,0.024116
0.25,0.67,0.022471
0.25,0.68,0.0215548
0.25,0.69,0.021241
0.25,0.7,0.0201611
0.25,0.71,0.0200655
0.25,0.72,0.0213549
0.25,0.73,0.0183869
0.25,0.74,0.0193569
0.25,0.75,0.0195694
0.25,0.76,0.0175573
0.25,0.77,0.0171988
0.25,0.78,0.0172209
0.26,0,0.0168546
0.26,0.01,0.0166759
0.26,0.02,0.0168806
0.26,0.03,0.0181013
0.26,0.04,0.0178364
0.26,0.05,0.0183018
0.26,0.06,0.0204981
0.26,0.07,0.0217668
0.26,0.08,0.0189974
0.26,0.09,0.0217941
0.26,0.1,0.0231417
0.26,0.11,0.0236122
0.26,0.12,0.0224363
0.26,0.13,0.0240321
0.26,0.14,0.0243071
0.26,0.15,0.0251481
0.26,0.16,0.024007
0.26,0.17,0.0250165
0.26,0.18,0.0278434
0.26,0.19,0.0293067
0.26,0.2,0.0282543
0.26,0.21,0.029995
0.26,0.22,0.0300563
0.26,0.23,0.0318748
0.26,0.24,0.0298176
0.26,0.25,0.0313606
0.26,0.26,0.0304122
0.26,0.27,0.0327897
0.26,0.28,0.0313509
0.26,0.29,0.0311732
0.26,0.3,0.0328157
0.26,0.31,0.031023
0.26,0.32,0.0322359
0.26,0.33,0.0319939
0.26,0.34,0.0324584
0.26,0.35,0.0316378
0.26,0.36,0.0328316
0.26,0.37,0.0342295
0.26,0.38,0.0319352
0.26,0.39,0.0301054
0.26,0.4,0.031545
0.26,0.41,0.0321205
0.26,0.42,0.0323726
0.26,0.43,0.0313071
0.26,0.44,0.0315651
0.26,0.45,0.031228
0.26,0.46,0.0316846
0.26,0.47,0.0323946
0.26,0.48,0.0311681
0.26,0.49,0.0311168
0.26,0.5,0.0307669
0.26,0.51,0.0320913
0.26,0.52,0.032027
0.26,0.53,0.0298424
0.26,0.54,0.0303541
0.26,0.55,0.028924
0.26,0.56,0.0306673
0.26,0.57,0.0272517
0.26,0.58,0.0284385
0.26,0.59,0.0256492
0.26,0.6,0.0277597
0.26,0.61,0.0276305
0.26,0.62,0.0280472
0.26,0.63,0.0252793
0.26,0.64,0.0250143
0.26,0.65,0.0221546
0.26,0.66,0.0212731
0.26,0.67,0.0219136
0.26,0.68,0.0216847
0.26,0.69,0.0219316
0.26,0.7,0.0212533
0.26,0.71,0.0194951
0.26,0.72,0.0189114
0.26,0.73,0.0175978
0.26,0.74,0.0188058
0.26,0.75,0.0164718
0.26,0.76,0.0172235
0.26,0.77,0.0185279
0.26,0.78,0.0177408
0.27,0,0.0167203
0.27,0.01,0.0160445
0.27,0.02,0.0173051
0.27,0.03,0.0191891
0.27,0.04,0.0202838
0.27,0.05,0.01984
0.27,0.06,0.0212856
0.27,0.07,0.0208459
0.27,0.08,0.0210099
0.27,0.09,0.0211896
0.27,0.1,0.0223257
0.27,0.11,0.0236494
0.27,0.12,0.0231606
0.27,0.13,0.0243862
0.27,0.14,0.0261553
0.27,0.15,0.0255776
0.27,0.16,0.027473
0.27,0.17,0.0280673
0.27,0.18,0.0261011
0.27,0.19,0.0270775
0.27,0.2,0.0293968
0.27,0.21,0.0277755
0.27,0.22,0.0285379
0.27,0.23,0.0306557
0.27,0.24,0.0316246
0.27,0.25,0.0313583
0.27,0.26,0.0310535
0.27,0.27,0.0305282
0.27,0.28,0.0301601
0.27,0.29,0.0336262
0.27,0.3,0.0351491
0.27,0.31,0.0311024
0.27,0.32,0.0319864
0.27,0.33,0.0332642
0.27,0.34,0.0349385
0.27,0.35,0.0333219
0.27,0.36,0.0333864
0.27,0.37,0.0340838
0.27,0.38,0.0306611
0.27,0.39,0.033051
0.27,0.4,0.0342345
0.27,0.41,0.0327956
0.27,0.42,0.0310437
0.27,0.43,0.031577
0.27,0.44,0.0324379
0.27,0.45,0.0332497
0.27,0.46,0.0347724
0.27,0.47,0.0313332
0.27,0.48,0.0324963
0.27,0.49,0.0319497
0.27,0.5,0.0311664
0.27,0.51,0.031042
0.27,0.52,0.0314332
0.27,0.53,0.0322625
0.27,0.54,0.031031
0.27,0.55,0.0295558
0.27,0.56,0.0265754
0.27,0.57,0.0272602
0.27,0.58,0.0298529
0.27,0.59,0.0258205
0.27,0.6,0.0290297
0.27,0.61,0.0270979
0.27,0.62,0.0265316
0.27,0.63,0.0239916
0.27,0.64,0.0251452
0.27,0.65,0.027385
0.27,0.66,0.0259571
0.27,0.67,0.0237508
0.27,0.68,0.0244662
0.27,0.69,0.0221989
0.27,0.7,0.0225476
0.27,0.71,0.0190522
0.27,0.72,0.0186907
0.27,0.73,0.0214517
0.27,0.74,0.019471
0.27,0.75,0.0193718
0.27,0.76,0.0162137
0.27,0.77,0.0177825
0.27,0.78,0.0180846
0.28,0,0.0163433
0.28,0.01,0.016728
0.28,0.02,0.0156364
0.28,0.03,0.0176061
0.28,0.04,0.0193254
0.28,0.05,0.0188241
0.28,0.06,0.0196144
0.28,0.07,0.0223322
0.28,0.08,0.0213195
0.28,0.09,0.0216884
0.28,0.1,0.0228256
0.28,0.11,0.0238126
0.28,0.12,0.0225171
0.28,0.13,0.0238859
0.28,0.14,0.0277882
0.28,0.15,0.0253656
0.28,0.16,0.0274611
0.28,0.17,0.0274344
0.28,0.18,0.0256696
0.28,0.19,0.0282897
0.28,0.2,0.0293124
0.28,0.21,0.0293586
0.28,0.22,0.0296112
0.28,0.23,0.0303993
0.28,0.24,0.0312005
0.28,0.25,0.0303676
0.28,0.26,0.0327837
0.28,0.27,0.0289786
0.28,0.28,0.0312084
0.28,0.29,0.0311278
0.28,0.3,0.0328673
0.28,0.31,0.0327234
0.28,0.32,0.0309398
0.28,0.33,0.032508
0.28,0.34,0.0329458
0.28,0.35,0.0331306
0.28,0.36,0.0320705
0.28,0.37,0.0321085
0.28,0.38,0.0353003
0.28,0.39,0.0342699
0.28,0.4,0.0334387
0.28,0.41,0.034881
0.28,0.42,0.0342648
0.28,0.43,0.0317047
0.28,0.44,0.0322919
0.28,0.45,0.0318793
0.28,0.46,0.032874
0.28,0.47,0.0336834
0.28,0.48,0.0310023
0.28,0.49,0.0290861
0.28,0.5,0.0327612
0.28,0.51,0.0293617
0.28,0.52,0.0333216
0.28,0.53,0.0294785
0.28,0.54,0.0299845
0.28,0.55,0.0304766
0.28,0.56,0.0305427
0.28,0.57,0.0288128
0.28,0.58,0.0292605
0.28,0.59,0.0285102
0.28,0.6,0.0267863
0.28,0.61,0.0263143
0.28,0.62,0.0254487
0.28,0.63,0.0262052
0.28,0.64,0.0252578
0.28,0.65,0.0255836
0.28,0.66,0.0248684
0.28,0.67,0.0244271
0.28,0.68,0.0221552
0.28,0.69,0.0215064
0.28,0.7,0.022298
0.28,0.71,0.0217256
0.28,0.72,0.0187662
0.28,0.73,0.0197273
0.28,0.74,0.0185783
0.28,0.75,0.0173277
0.28,0.76,0.0172785
0.28,0.77,0.0173457
0.28,0.78,0.0163339
0.29,0,0.0154149
0.29,0.01,0.0160892
0.29,0.02,0.0177187
0.29,0.03,0.0187744
0.29,0.04,0.0202842
0.29,0.05,0.0188427
0.29,0.06,0.0202482
0.29,0.07,0.0191451
0.29,0.08,0.0220021
0.29,0.09,0.0207886
0.29,0.1,0.0232772
0.29,0.11,0.0253136
0.29,0.12,0.0247701
0.29,0.13,0.0259041
0.29,0.14,0.0253382
0.29,0.15,0.0248252
0.29,0.16,0.0267151
0.29,0.17,0.0296586
0.29,0.18,0.0290584
0.29,0.19,0.0268541
0.29,0.2,0.0310596
0.29,0.21,0.0273757
0.29,0.22,0.0298564
0.29,0.23,0.0292024
0.29,0.24,0.0310024
0.29,0.25,0.0311308
0.29,0.26,0.0310272
0.29,0.27,0.0334625
0.29,0.28,0.0307731
0.29,0.29,0.0309751
0.29,0.3,0.0336039
0.29,0.31,0.0314303
0.29,0.32,0.0327704
0.29,0.33,0.0312782
0.29,0.34,0.0322099
0.29,0.35,0.0326021
0.29,0.36,0.0329306
0.29,0.37,0.0330043
0.29,0.38,0.0332402
0.29,0.39,0.0321407
0.29,0.4,0.0321147
0.29,0.41,0.0348593
0.29,0.42,0.0319149
0.29,0.43,0.0323024
0.29,0.44,0.0315153
0.29,0.45,0.0324563
0.29,0.46,0.0353085
0.29,0.47,0.0327039
0.29,0.48,0.0318805
0.29,0.49,0.0315221
0.29,0.5,0.0339351
0.29,0.51,0.0307113
0.29,0.52,0.03193
0.29,0.53,0.0301937
0.29,0.54,0.0306374
0.29,0.55,0.0299888
0.29,0.56,0.0271399
0.29,0.57,0.0283602
0.29,0.58,0.028693
0.29,0.59,0.027459
0.29,0.6,0.0283173
0.29,0.61,0.0278383
0.29,0.62,0.0276096
0.29,0.63,0.0245806
0.29,0.64,0.025113
0.29,0.65,0.0227585
0.29,0.66,0.0237795
0.29,0.67,0.0240263
0.29,0.68,0.0245802
0.29,0.69,0.0225366
0.29,0.7,0.0218413
0.29,0.71,0.0218206
0.29,0.72,0.0201962
0.29,0.73,0.0203968
0.29,0.74,0.0199884
0.29,0.75,0.017484
0.29,0.76,0.0176712
0.29,0.77,0.0171937
0.29,0.78,0.0164721
0.3,0,0.0162015
0.3,0.01,0.0171997
0.3,0.02,0.0168823
0.3,0.03,0.0189046
0.3,0.04,0.0180607
0.3,0.05,0.0210588
0.3,0.06,0.0209044
0.3,0.07,0.0203016
0.3,0.08,0.022313
0.3,0.09,0.0229952
0.3,0.1,0.0239892
0.3,0.11,0.0239017
0.3,0.12,0.024492
0.3,0.13,0.0252427
0.3,0.14,0.0283277
0.3,0.15,0.0275917
0.3,0.16,0.0279407
0.3,0.17,0.0299326
0.3,0.18,0.0291777
0.3,0.19,0.0281742
0.3,0.2,0.0285588
0.3,0.21,0.0282964
0.3,0.22,0.0288671
0.3,0.23,0.0313075
0.3,0.24,0.0318926
0.3,0.25,0.0321802
0.3,0.26,0.0315208
0.3,0.27,0.0319706
0.3,0.28,0.0319514
0.3,0.29,0.0334821
0.3,0.3,0.0322635
0.3,0.31,0.0311396
0.3,0.32,0.0326802
0.3,0.33,0.031793
0.3,0.34,0.0327694
0.3,0.35,0.0329218
0.3,0.36,0.0344268
0.3,0.37,0.0349542
0.3,0.38,0.0326917
0.3,0.39,0.0324985
0.3,0.4,0.0343441
0.3,0.41,0.0345825
0.3,0.42,0.0329518
0.3,0.43,0.0349771
0.3,0.44,0.0313021
0.3,0.45,0.0308887
0.3,0.46,0.0309248
0.3,0.47,0.0318946
0.3,0.48,0.0312533
0.3,0.49,0.0316589
0.3,0.5,0.0321728
0.3,0.51,0.0305328
0.3,0.52,0.0320185
0.3,0.53,0.0291811
0.3,0.54,0.0334253
0.3,0.55,0.0325551
0.3,0.56,0.0318483
0.3,0.57,0.0302931
0.3,0.58,0.0299777
0.3,0.59,0.0278408
0.3,0.6,0.0298203
0.3,0.61,0.0269486
0.3,0.62,0.0282552
0.3,0.63,0.0266205
0.3,0.64,0.0258688
0.3,0.65,0.0252368
0.3,0.66,0.0260452
0.3,0.67,0.0238376
0.3,0.68,0.0253187
0.3,0.69,0.0252943
0.3,0.7,0.0205069
0.3,0.71,0.0210616
0.3,0.72,0.0201983
0.3,0.73,0.020092
0.3,0.74,0.0210561
0.3,0.75,0.0195851
0.3,0.76,0.0174353
0.3,0.77,0.0169549
0.3,0.78,0.0176163
0.31,0,0.0170334
0.31,0.01,0.0177989
0.31,0.02,0.0174002
0.31,0.03,0.0174852
0.31,0.04,0.018721
0.31,0.05,0.0194546
0.31,0.06,0.0216881
0.31,0.07,0.0223879
0.31,0.08,0.0223533
0.31,0.09,0.0241659
0.31,0.1,0.0233374
0.31,0.11,0.0247338
0.31,0.12,0.0262991
0.31,0.13,0.0282506
0.31,0.14,0.0256019
0.31,0.15,0.0283285
0.31,0.16,0.0277061
0.31,0.17,0.0276516
0.31,0.18,0.0303187
0.31,0.19,0.0308589
0.31,0.2,0.0301133
0.31,0.21,0.0289426
0.31,0.22,0.0302434
0.31,0.23,0.0309021
0.31,0.24,0.0302955
0.31,0.25,0.0325613
0.31,0.26,0.0342825
0.31,0.27,0.032336
0.31,0.28,0.033402
0.31,0.29,0.0329123
0.31,0.3,0.0314374
0.31,0.31,0.0317681
0.31,0.32,0.0317527
0.31,0.33,0.0324944
0.31,0.34,0.0315959
0.31,0.35,0.0346149
0.31,0.36,0.03254
0.31,0.37,0.0341778
0.31,0.38,0.0340765
0.31,0.39,0.0347793
0.31,0.4,0.035127
0.31,0.41,0.0318733
0.31,0.42,0.0344986
0.31,0.43,0.0315252
0.31,0.44,0.0336759
0.31,0.45,0.0329183
0.31,0.46,0.0325695
0.31,0.47,0.0323413
0.31,0.48,0.0330128
0.31,0.49,0.0305223
0.31,0.5,0.0325771
0.31,0.51,0.0320605
0.31,0.52,0.0314464
0.31,0.53,0.0315578
0.31,0.54,0.032018
0.31,0.55,0.0328978
0.31,0.56,0.0292212
0.31,0.57,0.0311785
0.31,0.58,0.0301951
0.31,0.59,0.0298007
0.31,0.6,0.028775
0.31,0.61,0.0294552
0.31,0.62,0.0291638
0.31,0.63,0.0281253
0.31,0.64,0.0275021
0.31,0.65,0.0253978
0.31,0.66,0.024975
0.31,0.67,0.0258661
0.31,0.68,0.0255829
0.31,0.69,0.0247971
0.31,0.7,0.0232067
0.31,0.71,0.0215769
0.31,0.72,0.0209948
0.31,0.73,0.0192887
0.31,0.74,0.0210592
0.31,0.75,0.019266
0.31,0.76,0.0181534
0.31,0.77,0.0180066
0.31,0.78,0.0173109
0.32,0,0.0172013
0.32,0.01,0.0170434
0.32,0.02,0.0178592
0.32,0.03,0.0184233
0.32,0.04,0.0185689
0.32,0.05,0.020564
0.32,0.06,0.0202164
0.32,0.07,0.0212458
0.32,0.08,0.0214439
0.32,0.09,0.0239343
0.32,0.1,0.02169
0.32,0.11,0.0243763
0.32,0.12,0.0246908
0.32,0.13,0.026048
0.32,0.14,0.0273188
0.32,0.15,0.0277597
0.32,0.16,0.0276375
0.32,0.17,0.0300853
0.32,0.18,0.0281119
0.32,0.19,0.0308884
0.32,0.2,0.0296272
0.32,0.21,0.0306104
0.32,0.22,0.0298917
0.32,0.23,0.0310484
0.32,0.24,0.0302193
0.32,0.25,0.0323705
0.32,0.26,0.031838
0.32,0.27,0.0309821
0.32,0.28,0.0310526
0.32,0.29,0.0321841
0.32,0.3,0.0309842
0.32,0.31,0.0307383
0.32,0.32,0.0327965
0.32,0.33,0.0336429
0.32,0.34,0.03194
0.32,0.35,0.0319277
0.32,0.36,0.0308807
0.32,0.37,0.0312646
0.32,0.38,0.0344245
0.32,0.39,0.0346218
0.32,0.4,0.0328492
0.32,0.41,0.0328801
0.32,0.42,0.0335522
0.32,0.43,0.0337668
0.32,0.44,0.0325262
0.32,0.45,0.0332145
0.32,0.46,0.0330735
0.32,0.47,0.0319987
0.32,0.48,0.0324751
0.32,0.49,0.0312318
0.32,0.5,0.0304021
0.32,0.51,0.0332711
0.32,0.52,0.0321754
0.32,0.53,0.0344287
0.32,0.54,0.0322023
0.32,0.55,0.0315282
0.32,0.56,0.0305713
0.32,0.57,0.0294171
0.32,0.58,0.0322231
0.32,0.59,0.0295197
0.32,0.6,0.0289509
0.32,0.61,0.0292007
0.32,0.62,0.028406
0.32,0.63,0.0272236
0.32,0.64,0.027376
0.32,0.65,0.0274647
0.32,0.66,0.0243027
0.32,0.67,0.0259911
0.32,0.68,0.0242972
0.32,0.69,0.0227082
0.32,0.7,0.0229665
0.32,0.71,0.0221382
0.32,0.72,0.0228296
0.32,0.73,0.0201027
0.32,0.74,0.0189961
0.32,0.75,0.0188491
0.32,0.76,0.0171767
0.32,0.77,0.0172159
0.32,0.78,0.0168121
0.33,0,0.0170731
0.33,0.01,0.0177438
0.33,0.02,0.0189269
0.33,0.03,0.018809
0.33,0.04,0.0196214
0.33,0.05,0.0207315
0.33,0.06,0.0216649
0.33,0.07,0.020885
0.33,0.08,0.0217301
0.33,0.09,0.0230667
0.33,0.1,0.0252867
0.33,0.11,0.0252047
0.33,0.12,0.0261573
0.33,0.13,0.0277474
0.33,0.14,0.0269568
0.33,0.15,0.0282215
0.33,0.16,0.0269049
0.33,0.17,0.0273754
0.33,0.18,0.0291165
0.33,0.19,0.0293004
0.33,0.2,0.0290905
0.33,0.21,0.0296558
0.33,0.22,0.0332782
0.33,0.23,0.0286355
0.33,0.24,0.0314614
0.33,0.25,0.0344437
0.33,0.26,0.0318431
0.33,0.27,0.0332668
0.33,0.28,0.0344385
0.33,0.29,0.0307624
0.33,0.3,0.0336191
0.33,0.31,0.0329474
0.33,0.32,0.0339416
0.33,0.33,0.0317614
0.33,0.34,0.0334794
0.33,0.35,0.032984
0.33,0.36,0.0325734
0.33,0.37,0.0328098
0.33,0.38,0.0324812
0.33,0.39,0.0334499
0.33,0.4,0.0349615
0.33,0.41,0.0313976
0.33,0.42,0.0339276
0.33,0.43,0.033856
0.33,0.44,0.0326229
0.33,0.45,0.0334157
0.33,0.46,0.0327857
0.33,0.47,0.0318944
0.33,0.48,0.0328286
0.33,0.49,0.0332342
0.33,0.5,0.0317562
0.33,0.51,0.032708
0.33,0.52,0.0313365
0.33,0.53,0.0341891
0.33,0.54,0.032696
0.33,0.55,0.0299429
0.33,0.56,0.0307176
0.33,0.57,0.0324899
0.33,0.58,0.030851
0.33,0.59,0.02901
0.33,0.6,0.0300094
0.33,0.61,0.029124
0.33,0.62,0.0291778
0.33,0.63,0.0298776
0.33,0.64,0.0284431
0.33,0.65,0.0261097
0.33,0.66,0.0244597
0.33,0.67,0.0257565
0.33,0.68,0.0247641
0.33,0.69,0.024603
0.33,0.7,0.0222608
0.33,0.71,0.0218132
0.33,0.72,0.022123
0.33,0.73,0.0194283
0.33,0.74,0.0192792
0.33,0.75,0.0181878
0.33,0.76,0.0193154
0.33,0.77,0.0174607
0.33,0.78,0.0156364
0.34,0,0.016271
0.34,0.01,0.0184552
0.34,0.02,0.0174865
0.34,0.03,0.0184873
0.34,0.04,0.0205669
0.34,0.05,0.0209375
0.34,0.06,0.0218495
0.34,0.07,0.0216598
0.34,0.08,0.0214305
0.34,0.09,0.0241665
0.34,0.1,0.0248199
0.34,0.11,0.0246024
0.34,0.12,0.0233883
0.34,0.13,0.0251248
0.34,0.14,0.026986
0.34,0.15,0.0306568
0.34,0.16,0.028867
0.34,0.17,0.0309196
0.34,0.18,0.029521
0.34,0.19,0.0308901
0.34,0.2,0.0318898
0.34,0.21,0.03129
0.34,0.22,0.0319741
0.34,0.23,0.0301137
0.34,0.24,0.0291275
0.34,0.25,0.0310928
0.34,0.26,0.0319328
0.34,0.27,0.0331949
0.34,0.28,0.0335457
0.34,0.29,0.0318967
0.34,0.3,0.0310792
0.34,0.31,0.0338679
0.34,0.32,0.0322347
0.34,0.33,0.0346145
0.34,0.34,0.031499
0.34,0.35,0.0330293
0.34,0.36,0.034767
0.34,0.37,0.0311856
0.34,0.38,0.0323232
0.34,0.39,0.0319582
0.34,0.4,0.0313555
0.34,0.41,0.0324245
0.34,0.42,0.0340522
0.34,0.43,0.0324866
0.34,0.44,0.0347569
0.34,0.45,0.0317286
0.34,0.46,0.0336204
0.34,0.47,0.0317938
0.34,0.48,0.0340117
0.34,0.49,0.0313353
0.34,0.5,0.0340048
0.34,0.51,0.0306269
0.34,0.52,0.0335268
0.34,0.53,0.0314281
0.34,0.54,0.0333817
0.34,0.55,0.0306857
0.34,0.56,0.0320574
0.34,0.57,0.0299418
0.34,0.58,0.0317546
0.34,0.59,0.0299288
0.34,0.6,0.029105
0.34,0.61,0.0290117
0.34,0.62,0.0288093
0.34,0.63,0.0285064
0.34,0.64,0.0276732
0.34,0.65,0.027408
0.34,0.66,0.02458
0.34,0.67,0.0262982
0.34,0.68,0.0256822
0.34,0.69,0.0236427
0.34,0.7,0.0219094
0.34,0.71,0.0206374
0.34,0.72,0.0212408
0.34,0.73,0.0207854
0.34,0.74,0.0178828
0.34,0.75,0.0177847
0.34,0.76,0.0195208
0.34,0.77,0.0173968
0.34,0.78,0.0170177
0.35,0,0.0161925
0.35,0.01,0.0170815
0.35,0.02,0.0178361
0.35,0.03,0.017993
0.35,0.04,0.019863
0.35,0.05,0.0216324
0.35,0.06,0.0209807
0.35,0.07,0.022047
0.35,0.08,0.0218371
0.35,0.09,0.0237182
0.35,0.1,0.0273652
0.35,0.11,0.0262606
0.35,0.12,0.0249867
0.35,0.13,0.0254214
0.35,0.14,0.0276341
0.35,0.15,0.028833
0.35,0.16,0.0284947
0.35,0.17,0.0280191
0.35,0.18,0.028629
0.35,0.19,0.030803
0.35,0.2,0.0300329
0.35,0.21,0.0306773
0.35,0.22,0.0320171
0.35,0.23,0.0324615
0.35,0.24,0.0336381
0.35,0.25,0.0331135
0.35,0.26,0.0333937
0.35,0.27,0.0338448
0.35,0.28,0.031646
0.35,0.29,0.0325545
0.35,0.3,0.0327091
0.35,0.31,0.0337823
0.35,0.32,0.034427
0.35,0.33,0.0327486
0.35,0.34,0.0346154
0.35,0.35,0.0314728
0.35,0.36,0.0342504
0.35,0.37,0.0333718
0.35,0.38,0.0314551
0.35,0.39,0.031181
0.35,0.4,0.0333469
0.35,0.41,0.0360114
0.35,0.42,0.0345427
0.35,0.43,0.0344574
0.35,0.44,0.0332723
0.35,0.45,0.0305719
0.35,0.46,0.0319092
0.35,0.47,0.0349834
0.35,0.48,0.0322418
0.35,0.49,0.0350559
0.35,0.5,0.0325445
0.35,0.51,0.0322681
0.35,0.52,0.0314365
0.35,0.53,0.0326311
0.35,0.54,0.0335961
0.35,0.55,0.0312631
0.35,0.56,0.0316715
0.35,0.57,0.0314138
0.35,0.58,0.0325965
0.35,0.59,0.0284876
0.35,0.6,0.0316174
0.35,0.61,0.0307525
0.35,0.62,0.0288306
0.35,0.63,0.028846
0.35,0.64,0.026582
0.35,0.65,0.0275846
0.35,0.66,0.0290508
0.35,0.67,0.0256235
0.35,0.68,0.0233206
0.35,0.69,0.0230106
0.35,0.7,0.0222973
0.35,0.71,0.0209028
0.35,0.72,0.0204073
0.35,0.73,0.0194048
0.35,0.74,0.0195423
0.35,0.75,0.0180802
0.35,0.76,0.0179065
0.35,0.77,0.0187259
0.35,0.78,0.0168617
0.36,0,0.0172605
0.36,0.01,0.0175342
0.36,0.02,0.017546
0.36,0.03,0.0180708
0.36,0.04,0.0208528
0.36,0.05,0.0194536
0.36,0.06,0.0212602
0.36,0.07,0.0240169
0.36,0.08,0.0233713
0.36,0.09,0.0252875
0.36,0.1,0.0239985
0.36,0.11,0.0252872
0.36,0.12,0.0262112
0.36,0.13,0.0273396
0.36,0.14,0.0270463
0.36,0.15,0.0280654
0.36,0.16,0.0309244
0.36,0.17,0.0275704
0.36,0.18,0.0296759
0.36,0.19,0.0297274
0.36,0.2,0.0319519
0.36,0.21,0.0319835
0.36,0.22,0.0327196
0.36,0.23,0.0324718
0.36,0.24,0.0336888
0.36,0.25,0.0339005
0.36,0.26,0.0328183
0.36,0.27,0.0323078
0.36,0.28,0.0342439
0.36,0.29,0.0332876
0.36,0.3,0.0330277
0.36,0.31,0.03254
0.36,0.32,0.034376
0.36,0.33,0.0313625
0.36,0.34,0.0339768
0.36,0.35,0.0335021
0.36,0.36,0.0314091
0.36,0.37,0.0348884
0.36,0.38,0.032855
0.36,0.39,0.0347153
0.36,0.4,0.0311723
0.36,0.41,0.0341827
0.36,0.42,0.0327602
0.36,0.43,0.0313312
0.36,0.44,0.0323288
0.36,0.45,0.0328274
0.36,0.46,0.0319007
0.36,0.47,0.0341357
0.36,0.48,0.032341
0.36,0.49,0.0332128
0.36,0.5,0.0333906
0.36,0.51,0.0331346
0.36,0.52,0.0325486
0.36,0.53,0.0317202
0.36,0.54,0.0320149
0.36,0.55,0.0320411
0.36,0.56,0.0318216
0.36,0.57,0.0329527
0.36,0.58,0.0297759
0.36,0.59,0.0326291
0.36,0.6,0.0307972
0.36,0.61,0.0311711
0.36,0.62,0.0304621
0.36,0.63,0.0290969
0.36,0.64,0.027442
0.36,0.65,0.027302
0.36,0.66,0.0269494
0.36,0.67,0.0276089
0.36,0.68,0.0251259
0.36,0.69,0.0239111
0.36,0.7,0.0227268
0.36,0.71,0.0228416
0.36,0.72,0.0218555
0.36,0.73,0.019
0.36,0.74,0.0213279
0.36,0.75,0.0190502
0.36,0.76,0.0165912
0.36,0.77,0.0179427
0.36,0.78,0.0172344
0.37,0,0.0165123
0.37,0.01,0.0167649
0.37,0.02,0.0179676
0.37,0.03,0.0179093
0.37,0.04,0.018493
0.37,0.05,0.0199127
0.37,0.06,0.0197285
0.37,0.07,0.0209812
0.37,0.08,0.0238159
0.37,0.09,0.0226474
0.37,0.1,0.0236963
0.37,0.11,0.0251306
0.37,0.12,0.0255659
0.37,0.13,0.0294273
0.37,0.14,0.0289226
0.37,0.15,0.0267605
0.37,0.16,0.0290029
0.37,0.17,0.0302884
0.37,0.18,0.0317844
0.37,0.19,0.0297309
0.37,0.2,0.0307635
0.37,0.21,0.0293803
0.37,0.22,0.0322171
0.37,0.23,0.0320851
0.37,0.24,0.0311798
0.37,0.25,0.0331359
0.37,0.26,0.0348003
0.37,0.27,0.0339454
0.37,0.28,0.0313328
0.37,0.29,0.0306135
0.37,0.3,0.0303049
0.37,0.31,0.0324785
0.37,0.32,0.0328747
0.37,0.33,0.0317436
0.37,0.34,0.0347362
0.37,0.35,0.0329692
0.37,0.36,0.0329026
0.37,0.37,0.0329135
0.37,0.38,0.0318861
0.37,0.39,0.0342922
0.37,0.4,0.0331841
0.37,0.41,0.0317734
0.37,0.42,0.0327867
0.37,0.43,0.0309761
0.37,0.44,0.0331462
0.37,0.45,0.0332968
0.37,0.46,0.0328778
0.37,0.47,0.0351884
0.37,0.48,0.0350445
0.37,0.49,0.0302386
0.37,0.5,0.0315655
0.37,0.51,0.0321903
0.37,0.52,0.0334333
0.37,0.53,0.0317008
0.37,0.54,0.0310217
0.37,0.55,0.0331458
0.37,0.56,0.0335004
0.37,0.57,0.0319579
0.37,0.58,0.0316626
0.37,0.59,0.0321943
0.37,0.6,0.0298449
0.37,0.61,0.0300611
0.37,0.62,0.029486
0.37,0.63,0.0289895
0.37,0.64,0.0301752
0.37,0.65,0.0281597
0.37,0.66,0.0256311
0.37,0.67,0.0249981
0.37,0.68,0.0272957
0.37,0.69,0.0241956
0.37,0.7,0.0250856
0.37,0.71,0.0220119
0.37,0.72,0.0207938
0.37,0.73,0.0214287
0.37,0.74,0.0197465
0.37,0.75,0.0182182
0.37,0.76,0.0182259
0.37,0.77,0.0179289
0.37,0.78,0.0179183
0.38,0,0.0171766
0.38,0.01,0.0166468
0.38,0.02,0.0173641
0.38,0.03,0.0195873
0.38,0.04,0.0178168
0.38,0.05,0.0191694
0.38,0.06,0.0217465
0.38,0.07,0.0243359
0.38,0.08,0.0239615
0.38,0.09,0.0229779
0.38,0.1,0.0269454
0.38,0.11,0.0280623
0.38,0.12,0.0287722
0.38,0.13,0.0291648
0.38,0.14,0.0295246
0.38,0.15,0.0310727
0.38,0.16,0.0292639
0.38,0.17,0.0313651
0.38,0.18,0.0312888
0.38,0.19,0.0315439
0.38,0.2,0.0295529
0.38,0.21,0.0308092
0.38,0.22,0.0315758
0.38,0.23,0.0309669
0.38,0.24,0.0304314
0.38,0.25,0.033389
0.38,0.26,0.0325901
0.38,0.27,0.0323223
0.38,0.28,0.035161
0.38,0.29,0.0330715
