r0,entropy
0.00532097,0.00985283
0.00537418,0.00963205
0.00542792,0.00945928
0.0054822,0.00927344
0.00553702,0.00907306
0.00559239,0.00896394
0.00564832,0.00880682
0.0057048,0.00866928
0.00576185,0.00855495
0.00581947,0.00846459
0.00587766,0.00836324
0.00593644,0.00828899
0.0059958,0.00822427
0.00605576,0.00819044
0.00611632,0.00815154
0.00617748,0.00816492
0.00623926,0.00815301
0.00630165,0.00815669
0.00636466,0.00819445
0.00642831,0.00825062
0.00649259,0.00831672
0.00655752,0.00838546
0.0066231,0.0084765
0.00668933,0.0085956
0.00675622,0.00873465
0.00682378,0.00887459
0.00689202,0.00900906
0.00696094,0.00921978
0.00703055,0.00939327
0.00710085,0.00959045
0.00717186,0.00978828
0.00724358,0.0100499
0.00731602,0.0102906
0.00738918,0.0105622
0.00746307,0.0108433
0.0075377,0.0111528
0.00761308,0.0114583
0.00768921,0.0117858
0.0077661,0.0121576
0.00784376,0.0125064
0.0079222,0.0128917
0.00800142,0.0133195
0.00808144,0.0137173
0.00816225,0.014125
0.00824387,0.0145958
0.00832631,0.0151111
0.00840957,0.015655
0.00849367,0.0161051
0.00857861,0.0166239
0.00866439,0.0171676
0.00875104,0.0177404
0.00883855,0.0182962
0.00892693,0.0188465
0.0090162,0.0194892
0.00910636,0.0200967
0.00919743,0.0207096
0.0092894,0.0213465
0.0093823,0.0219857
0.00947612,0.0226004
0.00957088,0.0232352
0.00966659,0.0238639
0.00976325,0.0245865
0.00986089,0.0251881
0.0099595,0.0258523
0.0100591,0.0264566
0.0101597,0.0270914
0.0102613,0.0277236
0.0103639,0.0283883
0.0104675,0.0290128
0.0105722,0.0296135
0.0106779,0.0302194
0.0107847,0.0308024
0.0108926,0.0313043
0.0110015,0.0318309
0.0111115,0.0323464
0.0112226,0.0328796
0.0113348,0.0333583
0.0114482,0.0338012
0.0115627,0.034284
0.0116783,0.0346549
0.0117951,0.0351009
0.011913,0.0354141
0.0120322,0.0357768
0.0121525,0.03605
0.012274,0.0363243
0.0123967,0.0366042
0.0125207,0.0368291
0.0126459,0.0370026
0.0127724,0.0371447
0.0129001,0.0372937
0.0130291,0.0373812
0.0131594,0.0374185
0.013291,0.0374783
0.0134239,0.0375098
0.0135581,0.0374488
0.0136937,0.0374011
0.0138307,0.0373148
0.013969,0.0371776
0.0141086,0.0370592
0.0142497,0.0368928
0.0143922,0.0367511
0.0145362,0.0364632
0.0146815,0.036255
0.0148283,0.0359936
0.0149766,0.035746
0.0151264,0.0354444
0.0152776,0.0350777
0.0154304,0.0347357
0.0155847,0.0343547
0.0157406,0.033973
0.015898,0.0335948
0.016057,0.0331881
0.0162175,0.0327867
0.0163797,0.0322907
0.0165435,0.03188
0.0167089,0.0314408
0.016876,0.0309331
0.0170448,0.0304754
0.0172152,0.029995
0.0173874,0.0295506
0.0175613,0.0290258
0.0177369,0.0285622
0.0179142,0.0280363
0.0180934,0.0275495
0.0182743,0.0270438
0.0184571,0.026491
0.0186416,0.0260155
0.018828,0.0254841
0.0190163,0.0249983
0.0192065,0.0245023
0.0193986,0.0239896
0.0195925,0.0235331
0.0197885,0.0230274
0.0199864,0.0225656
0.0201862,0.0221076
0.0203881,0.0216428
0.020592,0.0211914
0.0207979,0.020735
0.0210059,0.0203656
0.0212159,0.0199155
0.0214281,0.0194894
0.0216424,0.0191119
0.0218588,0.0187737
0.0220774,0.018409
0.0222981,0.018129
0.0225211,0.0178416
0.0227463,0.017527
0.0229738,0.0173384
0.0232035,0.0171217
0.0234356,0.0169234
0.0236699,0.0167403
0.0239066,0.0166341
0.0241457,0.0165273
0.0243871,0.0164599
0.024631,0.0164063
0.0248773,0.0164102
0.0251261,0.0164283
0.0253774,0.0165407
0.0256311,0.0165729
0.0258874,0.0167345
0.0261463,0.0168596
0.0264078,0.0170388
0.0266719,0.0172865
0.0269386,0.0174604
0.027208,0.0177864
0.02748,0.0180803
0.0277548,0.0184204
0.0280324,0.018832
0.0283127,0.0191909
0.0285958,0.0196264
0.0288818,0.0200173
0.0291706,0.020616
0.0294623,0.0211473
0.029757,0.0216312
0.0300545,0.0221627
0.0303551,0.0228295
0.0306586,0.0235376
0.0309652,0.0242244
0.0312749,0.0249334
0.0315876,0.0256302
0.0319035,0.0264898
0.0322225,0.0272448
0.0325447,0.0281342
0.0328702,0.0291103
0.0331989,0.0298713
0.0335309,0.0310636
0.0338662,0.031945
0.0342049,0.0330905
0.0345469,0.0340377
0.0348924,0.0352638
0.0352413,0.0361927
0.0355937,0.0375033
0.0359496,0.0387746
0.0363091,0.0398114
0.0366722,0.0411896
0.037039,0.0423151
0.0374093,0.0436052
0.0377834,0.0448404
0.0381613,0.0463035
0.0385429,0.0474547
0.0389283,0.0487765
0.0393176,0.0500502
0.0397108,0.0514081
0.0401079,0.0527111
0.040509,0.0539285
0.040914,0.0550494
0.0413232,0.0563736
0.0417364,0.0576826
0.0421538,0.058862
0.0425753,0.059978
0.0430011,0.0611963
0.0434311,0.0622823
0.0438654,0.0633973
0.044304,0.0644433
0.0447471,0.0654225
0.0451946,0.0664327
0.0456465,0.0673793
0.046103,0.0682224
0.046564,0.0690966
0.0470296,0.0699106
0.0474999,0.0705826
0.0479749,0.0713666
0.0484547,0.0719251
0.0489392,0.0724906
0.0494286,0.0730292
0.0499229,0.0734354
0.0504221,0.073809
0.0509264,0.0741455
0.0514356,0.0744154
0.05195,0.0745844
0.0524695,0.0747501
0.0529942,0.0748637
0.0535241,0.0748981
0.0540594,0.0748418
0.0546,0.0747749
0.055146,0.0746997
0.0556974,0.0744655
0.0562544,0.0741511
0.0568169,0.07385
0.0573851,0.0734952
0.0579589,0.0730903
0.0585385,0.0725122
0.0591239,0.0720702
0.0597152,0.0714596
0.0603123,0.070904
0.0609154,0.0703087
0.0615246,0.0696214
0.0621398,0.0689219
0.0627612,0.068155
0.0633888,0.0673715
0.0640227,0.0666007
0.064663,0.065805
0.0653096,0.0648709
0.0659627,0.0640614
0.0666223,0.0630929
0.0672885,0.0620827
0.0679614,0.0612145
0.068641,0.0603234
0.0693275,0.0593321
0.0700207,0.0583349
0.0707209,0.0573227
0.0714281,0.0563024
0.0721424,0.0552935
0.0728638,0.0543109
0.0735925,0.0532663
0.0743284,0.0522057
0.0750717,0.0512129
0.0758224,0.0502277
0.0765806,0.0492903
0.0773464,0.0483389
0.0781199,0.0472647
0.0789011,0.0464281
0.0796901,0.0453434
0.080487,0.0443472
0.0812919,0.0435214
0.0821048,0.0426349
0.0829259,0.0417454
0.0837551,0.0408843
0.0845927,0.0400311
0.0854386,0.0392386
0.086293,0.0385016
0.0871559,0.0378448
0.0880275,0.0370784
0.0889077,0.0363841
0.0897968,0.0357764
0.0906948,0.0353331
0.0916017,0.0346373
0.0925178,0.0343118
0.0934429,0.0339181
0.0943774,0.033594
0.0953211,0.0332863
0.0962743,0.0331498
0.0972371,0.0328955
0.0982095,0.0329139
0.0991916,0.0327054
0.100183,0.0327766
0.101185,0.0329408
0.102197,0.0331413
0.103219,0.0333065
0.104251,0.0335177
0.105294,0.033999
0.106347,0.0343539
0.10741,0.0348406
0.108484,0.0353628
0.109569,0.0359751
0.110665,0.0366371
0.111772,0.0374044
0.112889,0.0381731
0.114018,0.0391705
0.115158,0.0399714
0.11631,0.0409349
0.117473,0.0418412
0.118648,0.043017
0.119834,0.0442385
0.121033,0.0454771
0.122243,0.0466569
0.123465,0.0480952
0.1247,0.0494154
0.125947,0.0510423
0.127206,0.0526301
0.128478,0.0542141
0.129763,0.0561608
0.131061,0.0577552
0.132372,0.0594678
0.133695,0.0615203
0.135032,0.0635278
0.136383,0.0656619
0.137746,0.0676624
0.139124,0.0697822
0.140515,0.0722032
0.14192,0.0744774
0.143339,0.0768855
0.144773,0.0793623
0.146221,0.081884
0.147683,0.0842654
0.14916,0.0867106
0.150651,0.0893959
0.152158,0.0917044
0.153679,0.0941816
0.155216,0.0968203
0.156768,0.099673
0.158336,0.101929
0.159919,0.104543
0.161518,0.107041
0.163134,0.109631
0.164765,0.112067
0.166413,0.114309
0.168077,0.117043
0.169757,0.119367
0.171455,0.121795
0.17317,0.123928
0.174901,0.126054
0.17665,0.12834
0.178417,0.130437
0.180201,0.132387
0.182003,0.134074
0.183823,0.136041
0.185661,0.137813
0.187518,0.139356
0.189393,0.140828
0.191287,0.142077
0.1932,0.143477
0.195132,0.14474
0.197083,0.145645
0.199054,0.14669
0.201045,0.147449
0.203055,0.148114
0.205086,0.148716
0.207136,0.149168
0.209208,0.14945
0.2113,0.14963
0.213413,0.149833
0.215547,0.149816
0.217702,0.149556
0.219879,0.149306
0.222078,0.148932
0.224299,0.148482
0.226542,0.147817
0.228807,0.147127
0.231095,0.146315
0.233406,0.145434
0.235741,0.144565
0.238098,0.143303
0.240479,0.142179
0.242884,0.140992
0.245313,0.139694
0.247766,0.138115
0.250243,0.136808
0.252746,0.13512
0.255273,0.133644
0.257826,0.131957
0.260404,0.130239
0.263008,0.128377
0.265638,0.126812
0.268295,0.124817
0.270978,0.122913
0.273687,0.120906
0.276424,0.119214
0.279189,0.117179
0.28198,0.115304
0.2848,0.113174
0.287648,0.111027
0.290525,0.109173
0.29343,0.107201
0.296364,0.105148
0.299328,0.102903
0.302321,0.100968
0.305344,0.0989062
0.308398,0.0970266
0.311482,0.0949723
0.314597,0.0931447
0.317743,0.0910224
0.32092,0.0893942
0.324129,0.087479
0.32737,0.0855925
0.330644,0.0839193
0.333951,0.0821485
0.33729,0.0803883
0.340663,0.0786453
0.34407,0.0772519
0.34751,0.0758914
0.350985,0.0744884
0.354495,0.0731688
0.35804,0.0718609
0.361621,0.0707558
0.365237,0.0695752
0.368889,0.0687417
0.372578,0.0680289
0.376304,0.0672977
0.380067,0.0667791
0.383868,0.0662994
0.387706,0.0658879
0.391583,0.0656257
0.395499,0.0657267
0.399454,0.0655366
0.403449,0.0658088
0.407483,0.0660709
0.411558,0.0663828
0.415674,0.0670794
0.41983,0.0675709
0.424029,0.068524
0.428269,0.0694181
0.432552,0.0705123
0.436877,0.0715801
0.441246,0.0729414
0.445658,0.0744499
0.450115,0.0757702
0.454616,0.0774433
0.459162,0.0794736
0.463754,0.0812403
0.468391,0.0831034
0.473075,0.0853905
0.477806,0.0880053
0.482584,0.0904273
0.48741,0.0924135
0.492284,0.0953982
0.497207,0.0980127
0.502179,0.100915
0.507201,0.104099
0.512273,0.1078
0.517396,0.110775
0.52257,0.114731
0.527795,0.118271
0.533073,0.122297
0.538404,0.125777
0.543788,0.130229
0.549226,0.134156
0.554718,0.138693
0.560265,0.142728
0.565868,0.148311
0.571527,0.152283
0.577242,0.156793
0.583014,0.162148
0.588844,0.16722
0.594733,0.172004
0.60068,0.177219
0.606687,0.182059
0.612754,0.187211
0.618881,0.192258
0.62507,0.197444
0.631321,0.202588
0.637634,0.207932
0.644011,0.212853
0.650451,0.217982
0.656955,0.223077
0.663525,0.228022
0.67016,0.232808
0.676862,0.237666
0.68363,0.242433
0.690466,0.24663
0.697371,0.251486
0.704345,0.25594
0.711388,0.259485
0.718502,0.263795
0.725687,0.26751
0.732944,0.271259
0.740273,0.27454
0.747676,0.277887
0.755153,0.280625
0.762705,0.283778
0.770332,0.286285
0.778035,0.288669
0.785815,0.290945
0.793673,0.292846
0.80161,0.294509
0.809626,0.296034
0.817722,0.297057
0.8259,0.298168
0.834159,0.298843
0.8425,0.299307
0.850925,0.299417
0.859435,0.29958
0.868029,0.299405
0.876709,0.298848
0.885476,0.298059
0.894331,0.297162
0.903274,0.296007
0.912307,0.294655
0.92143,0.293173
0.930644,0.291525
0.939951,0.289451
0.94935,0.287261
0.958844,0.285193
0.968432,0.282667
0.978117,0.280114
0.987898,0.277242
0.997777,0.274477
