r,theta,mass
0.5,0.65,0.0256384
0.5,0.66,0.0243927
0.5,0.67,0.0242451
0.5,0.68,0.0230391
0.5,0.69,0.0251745
0.5,0.7,0.0239904
0.5,0.71,0.0243621
0.5,0.72,0.0243457
0.5,0.73,0.0252739
0.5,0.74,0.0254414
0.5,0.75,0.0231381
0.5,0.76,0.0243814
0.5,0.77,0.0242265
0.5,0.78,0.0246874
0.5,0.79,0.0237674
0.5,0.8,0.0225326
0.5,0.81,0.0238968
0.5,0.82,0.0243221
0.5,0.83,0.0261946
0.5,0.84,0.022028
0.5,0.85,0.0250608
0.5,0.86,0.0262558
0.5,0.87,0.0247328
0.5,0.88,0.0240381
0.5,0.89,0.0235582
0.5,0.9,0.0236304
0.5,0.91,0.0223367
0.5,0.92,0.0227024
0.5,0.93,0.0210188
0.5,0.94,0.0207355
0.5,0.95,0.0206472
0.5,0.96,0.0203919
0.5,0.97,0.017526
0.5,0.98,0.018776
0.5,0.99,0.0175691
0.5,1,0.0155858
0.5,1.01,0.0149274
0.5,1.02,0.0143018
0.5,1.03,0.0153696
0.5,1.04,0.0132133
0.51,0,0.0138221
0.51,0.01,0.0132635
0.51,0.02,0.0128919
0.51,0.03,0.0167862
0.51,0.04,0.0148176
0.51,0.05,0.0162645
0.51,0.06,0.0186386
0.51,0.07,0.0191618
0.51,0.08,0.019824
0.51,0.09,0.0215229
0.51,0.1,0.0206625
0.51,0.11,0.0230503
0.51,0.12,0.0204918
0.51,0.13,0.023858
0.51,0.14,0.0228549
0.51,0.15,0.0217818
0.51,0.16,0.0235297
0.51,0.17,0.024609
0.51,0.18,0.0253249
0.51,0.19,0.0227955
0.51,0.2,0.0235439
0.51,0.21,0.0235924
0.51,0.22,0.0227722
0.51,0.23,0.0247939
0.51,0.24,0.0249908
0.51,0.25,0.0249193
0.51,0.26,0.0238269
0.51,0.27,0.0263709
0.51,0.28,0.0248878
0.51,0.29,0.0255024
0.51,0.3,0.0253806
0.51,0.31,0.0253714
0.51,0.32,0.0255346
0.51,0.33,0.0251262
0.51,0.34,0.0231774
0.51,0.35,0.025246
0.51,0.36,0.0231113
0.51,0.37,0.023714
0.51,0.38,0.0264422
0.51,0.39,0.0238425
0.51,0.4,0.024223
0.51,0.41,0.0251207
0.51,0.42,0.0255784
0.51,0.43,0.0254023
0.51,0.44,0.0253702
0.51,0.45,0.0255007
0.51,0.46,0.0263511
0.51,0.47,0.0247387
0.51,0.48,0.0245582
0.51,0.49,0.0248836
0.51,0.5,0.0263467
0.51,0.51,0.0248747
0.51,0.52,0.0242757
0.51,0.53,0.0234048
0.51,0.54,0.0242492
0.51,0.55,0.0246049
0.51,0.56,0.0252841
0.51,0.57,0.0245123
0.51,0.58,0.0243458
0.51,0.59,0.0234163
0.51,0.6,0.0256627
0.51,0.61,0.0237721
0.51,0.62,0.0259307
0.51,0.63,0.0250262
0.51,0.64,0.0254393
0.51,0.65,0.0239884
0.51,0.66,0.0245375
0.51,0.67,0.0247104
0.51,0.68,0.0252968
0.51,0.69,0.0253108
0.51,0.7,0.0246784
0.51,0.71,0.024801
0.51,0.72,0.0250831
0.51,0.73,0.0248099
0.51,0.74,0.0250351
0.51,0.75,0.0227313
0.51,0.76,0.0253796
0.51,0.77,0.0240238
0.51,0.78,0.0276408
0.51,0.79,0.02558
0.51,0.8,0.0236992
0.51,0.81,0.0242956
0.51,0.82,0.0265254
0.51,0.83,0.0252773
0.51,0.84,0.0241251
0.51,0.85,0.0241594
0.51,0.86,0.0222091
0.51,0.87,0.0243509
0.51,0.88,0.0243383
0.51,0.89,0.0229645
0.51,0.9,0.0237238
0.51,0.91,0.0227128
0.51,0.92,0.0226876
0.51,0.93,0.0220605
0.51,0.94,0.0229609
0.51,0.95,0.0213713
0.51,0.96,0.0194019
0.51,0.97,0.0191147
0.51,0.98,0.0184711
0.51,0.99,0.0157478
0.51,1,0.017639
0.51,1.01,0.0143749
0.51,1.02,0.0151286
0.51,1.03,0.0142878
0.51,1.04,0.01359
0.52,0,0.012487
0.52,0.01,0.0136705
0.52,0.02,0.0137508
0.52,0.03,0.0151211
0.52,0.04,0.0157832
0.52,0.05,0.0159733
0.52,0.06,0.0166161
0.52,0.07,0.0188471
0.52,0.08,0.0188263
0.52,0.09,0.0202693
0.52,0.1,0.0214016
0.52,0.11,0.0222201
0.52,0.12,0.023906
0.52,0.13,0.0223742
0.52,0.14,0.0245874
0.52,0.15,0.0231084
0.52,0.16,0.0241057
0.52,0.17,0.0233578
0.52,0.18,0.0242973
0.52,0.19,0.025081
0.52,0.2,0.0246952
0.52,0.21,0.0240307
0.52,0.22,0.0229899
0.52,0.23,0.0250345
0.52,0.24,0.0256462
0.52,0.25,0.0239266
0.52,0.26,0.0261068
0.52,0.27,0.0250435
0.52,0.28,0.0244422
0.52,0.29,0.0244202
0.52,0.3,0.0264772
0.52,0.31,0.0256964
0.52,0.32,0.0255694
0.52,0.33,0.0262088
0.52,0.34,0.0248291
0.52,0.35,0.0241912
0.52,0.36,0.0249575
0.52,0.37,0.0243253
0.52,0.38,0.024889
0.52,0.39,0.0235478
0.52,0.4,0.0240547
0.52,0.41,0.0234969
0.52,0.42,0.0254228
0.52,0.43,0.0252471
0.52,0.44,0.0244697
0.52,0.45,0.023823
0.52,0.46,0.0252959
0.52,0.47,0.0250763
0.52,0.48,0.0250306
0.52,0.49,0.0234462
0.52,0.5,0.0241586
0.52,0.51,0.0256966
0.52,0.52,0.0270778
0.52,0.53,0.0226358
0.52,0.54,0.0237375
0.52,0.55,0.0240749
0.52,0.56,0.0239882
0.52,0.57,0.0238264
0.52,0.58,0.0259822
0.52,0.59,0.0249504
0.52,0.6,0.0261381
0.52,0.61,0.0237886
0.52,0.62,0.0249077
0.52,0.63,0.0244915
0.52,0.64,0.0232147
0.52,0.65,0.0237205
0.52,0.66,0.023937
0.52,0.67,0.0240831
0.52,0.68,0.0242152
0.52,0.69,0.0245406
0.52,0.7,0.0255682
0.52,0.71,0.0260626
0.52,0.72,0.0229925
0.52,0.73,0.0250673
0.52,0.74,0.0255826
0.52,0.75,0.0241082
0.52,0.76,0.024266
0.52,0.77,0.0244484
0.52,0.78,0.0249481
0.52,0.79,0.0238371
0.52,0.8,0.0247322
0.52,0.81,0.0248778
0.52,0.82,0.0248024
0.52,0.83,0.0242349
0.52,0.84,0.0239944
0.52,0.85,0.0246695
0.52,0.86,0.0256496
0.52,0.87,0.0248095
0.52,0.88,0.0233786
0.52,0.89,0.0257594
0.52,0.9,0.0245801
0.52,0.91,0.0242974
0.52,0.92,0.0219062
0.52,0.93,0.0245736
0.52,0.94,0.0220084
0.52,0.95,0.0228243
0.52,0.96,0.0198669
0.52,0.97,0.0186485
0.52,0.98,0.0189582
0.52,0.99,0.0172481
0.52,1,0.0153144
0.52,1.01,0.0162189
0.52,1.02,0.0149744
0.52,1.03,0.012122
0.52,1.04,0.0133628
0.53,0,0.0140192
0.53,0.01,0.0122238
0.53,0.02,0.0142462
0.53,0.03,0.0146251
0.53,0.04,0.0162803
0.53,0.05,0.0174167
0.53,0.06,0.0185481
0.53,0.07,0.0198131
0.53,0.08,0.0200627
0.53,0.09,0.0188045
0.53,0.1,0.0223218
0.53,0.11,0.0211545
0.53,0.12,0.0222857
0.53,0.13,0.0215577
0.53,0.14,0.0220583
0.53,0.15,0.0246696
0.53,0.16,0.0245629
0.53,0.17,0.024739
0.53,0.18,0.0241923
0.53,0.19,0.0241548
0.53,0.2,0.0237119
0.53,0.21,0.0238662
0.53,0.22,0.0256891
0.53,0.23,0.0254966
0.53,0.24,0.0255234
0.53,0.25,0.0226841
0.53,0.26,0.025081
0.53,0.27,0.0263475
0.53,0.28,0.0244958
0.53,0.29,0.0232078
0.53,0.3,0.0225242
0.53,0.31,0.0270515
0.53,0.32,0.0247597
0.53,0.33,0.0257619
0.53,0.34,0.0250572
0.53,0.35,0.0255905
0.53,0.36,0.0265814
0.53,0.37,0.0245041
0.53,0.38,0.0251647
0.53,0.39,0.0233359
0.53,0.4,0.023625
0.53,0.41,0.0233746
0.53,0.42,0.0245097
0.53,0.43,0.0254538
0.53,0.44,0.0234934
0.53,0.45,0.0262836
0.53,0.46,0.0224456
0.53,0.47,0.0234878
0.53,0.48,0.0245434
0.53,0.49,0.0237506
0.53,0.5,0.0245545
0.53,0.51,0.0250778
0.53,0.52,0.0237112
0.53,0.53,0.0254382
0.53,0.54,0.0248127
0.53,0.55,0.0231249
0.53,0.56,0.0228959
0.53,0.57,0.0261089
0.53,0.58,0.0254919
0.53,0.59,0.0240162
0.53,0.6,0.0254562
0.53,0.61,0.0239927
0.53,0.62,0.0260012
0.53,0.63,0.0242909
0.53,0.64,0.0234683
0.53,0.65,0.0236736
0.53,0.66,0.0232428
0.53,0.67,0.0236989
0.53,0.68,0.0251373
0.53,0.69,0.0247682
0.53,0.7,0.0248904
0.53,0.71,0.0248459
0.53,0.72,0.023851
0.53,0.73,0.0259977
0.53,0.74,0.0246697
0.53,0.75,0.0251613
0.53,0.76,0.0245984
0.53,0.77,0.0239253
0.53,0.78,0.0246131
0.53,0.79,0.023946
0.53,0.8,0.0266916
0.53,0.81,0.0252848
0.53,0.82,0.024069
0.53,0.83,0.0240828
0.53,0.84,0.0253049
0.53,0.85,0.0251062
0.53,0.86,0.0232931
0.53,0.87,0.0230628
0.53,0.88,0.0244383
0.53,0.89,0.0232037
0.53,0.9,0.0230423
0.53,0.91,0.0242438
0.53,0.92,0.0229494
0.53,0.93,0.0225907
0.53,0.94,0.0196318
0.53,0.95,0.0200958
0.53,0.96,0.0213545
0.53,0.97,0.018051
0.53,0.98,0.0196849
0.53,0.99,0.0189911
0.53,1,0.0161704
0.53,1.01,0.0172041
0.53,1.02,0.0153534
0.53,1.03,0.0127625
0.53,1.04,0.0133708
0.54,0,0.0131089
0.54,0.01,0.0135343
0.54,0.02,0.0126526
0.54,0.03,0.01591
0.54,0.04,0.0167262
0.54,0.05,0.0171103
0.54,0.06,0.0197137
0.54,0.07,0.0192933
0.54,0.08,0.0197754
0.54,0.09,0.0203798
0.54,0.1,0.0218221
0.54,0.11,0.0235026
0.54,0.12,0.0244447
0.54,0.13,0.0241114
0.54,0.14,0.0233996
0.54,0.15,0.0231501
0.54,0.16,0.024563
0.54,0.17,0.0243302
0.54,0.18,0.0244688
0.54,0.19,0.0234412
0.54,0.2,0.0239466
0.54,0.21,0.0271428
0.54,0.22,0.0256504
0.54,0.23,0.0235502
0.54,0.24,0.0253636
0.54,0.25,0.0245284
0.54,0.26,0.0219772
0.54,0.27,0.0227618
0.54,0.28,0.0248669
0.54,0.29,0.0239197
0.54,0.3,0.0230403
0.54,0.31,0.0246563
0.54,0.32,0.0244941
0.54,0.33,0.0230541
0.54,0.34,0.0225497
0.54,0.35,0.0250315
0.54,0.36,0.0261688
0.54,0.37,0.0254021
0.54,0.38,0.025072
0.54,0.39,0.0245963
0.54,0.4,0.0240876
0.54,0.41,0.0245409
0.54,0.42,0.0240376
0.54,0.43,0.0259519
0.54,0.44,0.0260902
0.54,0.45,0.0242782
0.54,0.46,0.0245011
0.54,0.47,0.0259761
0.54,0.48,0.0241367
0.54,0.49,0.0241417
0.54,0.5,0.0247134
0.54,0.51,0.0247554
0.54,0.52,0.0239667
0.54,0.53,0.0240516
0.54,0.54,0.0243012
0.54,0.55,0.0244108
0.54,0.56,0.0258808
0.54,0.57,0.0247806
0.54,0.58,0.0243668
0.54,0.59,0.0238893
0.54,0.6,0.0242574
0.54,0.61,0.0222657
0.54,0.62,0.02475
0.54,0.63,0.0249409
0.54,0.64,0.0232772
0.54,0.65,0.0234661
0.54,0.66,0.0225732
0.54,0.67,0.0250374
0.54,0.68,0.0251394
0.54,0.69,0.0259126
0.54,0.7,0.0271737
0.54,0.71,0.0261296
0.54,0.72,0.0253917
0.54,0.73,0.0236275
0.54,0.74,0.0255084
0.54,0.75,0.0248729
0.54,0.76,0.0253593
0.54,0.77,0.0269047
0.54,0.78,0.0248994
0.54,0.79,0.0240294
0.54,0.8,0.0236742
0.54,0.81,0.0256172
0.54,0.82,0.0244487
0.54,0.83,0.0247866
0.54,0.84,0.0256078
0.54,0.85,0.023564
0.54,0.86,0.0245704
0.54,0.87,0.023809
0.54,0.88,0.0237371
0.54,0.89,0.0232618
0.54,0.9,0.0218685
0.54,0.91,0.0216011
0.54,0.92,0.0218853
0.54,0.93,0.0222874
0.54,0.94,0.0215075
0.54,0.95,0.0220461
0.54,0.96,0.0209006
0.54,0.97,0.0188977
0.54,0.98,0.0191519
0.54,0.99,0.0173006
0.54,1,0.0180067
0.54,1.01,0.0151765
0.54,1.02,0.0156319
0.54,1.03,0.0139865
0.54,1.04,0.0134639
0.55,0,0.0119114
0.55,0.01,0.0132856
0.55,0.02,0.0142453
0.55,0.03,0.0162715
0.55,0.04,0.0162469
0.55,0.05,0.0179866
0.55,0.06,0.0191256
0.55,0.07,0.0192087
0.55,0.08,0.0226892
0.55,0.09,0.0191217
0.55,0.1,0.0204417
0.55,0.11,0.0219226
0.55,0.12,0.0234546
0.55,0.13,0.0223468
0.55,0.14,0.023857
0.55,0.15,0.024202
0.55,0.16,0.0242683
0.55,0.17,0.0225948
0.55,0.18,0.0234843
0.55,0.19,0.0247431
0.55,0.2,0.0245011
0.55,0.21,0.0244513
0.55,0.22,0.0233811
0.55,0.23,0.023179
0.55,0.24,0.0255242
0.55,0.25,0.0245013
0.55,0.26,0.0245231
0.55,0.27,0.0253951
0.55,0.28,0.0257767
0.55,0.29,0.0225769
0.55,0.3,0.0247099
0.55,0.31,0.0248639
0.55,0.32,0.0245761
0.55,0.33,0.0263733
0.55,0.34,0.0254213
0.55,0.35,0.0237987
0.55,0.36,0.0240639
0.55,0.37,0.025994
0.55,0.38,0.0237345
0.55,0.39,0.0247918
0.55,0.4,0.0247956
0.55,0.41,0.0245465
0.55,0.42,0.024614
0.55,0.43,0.0257438
0.55,0.44,0.0237053
0.55,0.45,0.0236774
0.55,0.46,0.0248881
0.55,0.47,0.0229605
0.55,0.48,0.025371
0.55,0.49,0.0235964
0.55,0.5,0.0243329
0.55,0.51,0.0235837
0.55,0.52,0.0247348
0.55,0.53,0.0229854
0.55,0.54,0.0223169
0.55,0.55,0.0227697
0.55,0.56,0.0256694
0.55,0.57,0.023392
0.55,0.58,0.0243135
0.55,0.59,0.0239527
0.55,0.6,0.0227567
0.55,0.61,0.0244296
0.55,0.62,0.025414
0.55,0.63,0.0230812
0.55,0.64,0.0241743
0.55,0.65,0.0230407
0.55,0.66,0.024248
0.55,0.67,0.0245395
0.55,0.68,0.0241608
0.55,0.69,0.0240885
0.55,0.7,0.0239903
0.55,0.71,0.0243516
0.55,0.72,0.0236151
0.55,0.73,0.0249135
0.55,0.74,0.0245966
0.55,0.75,0.0254944
0.55,0.76,0.0239379
0.55,0.77,0.0250083
0.55,0.78,0.0232834
0.55,0.79,0.0224515
0.55,0.8,0.0255748
0.55,0.81,0.0254741
0.55,0.82,0.024618
0.55,0.83,0.0245829
0.55,0.84,0.0253416
0.55,0.85,0.0233335
0.55,0.86,0.021975
0.55,0.87,0.0240204
0.55,0.88,0.0233549
0.55,0.89,0.0257196
0.55,0.9,0.0235814
0.55,0.91,0.0239409
0.55,0.92,0.022876
0.55,0.93,0.0217934
0.55,0.94,0.0212173
0.55,0.95,0.019407
0.55,0.96,0.0197806
0.55,0.97,0.019279
0.55,0.98,0.0179528
0.55,0.99,0.0180067
0.55,1,0.0161989
0.55,1.01,0.0166601
0.55,1.02,0.0148321
0.55,1.03,0.0136973
0.55,1.04,0.014014
0.56,0,0.0121289
0.56,0.01,0.0129016
0.56,0.02,0.0152994
0.56,0.03,0.0143918
0.56,0.04,0.015186
0.56,0.05,0.0166519
0.56,0.06,0.0170094
0.56,0.07,0.0182898
0.56,0.08,0.019485
0.56,0.09,0.0198008
0.56,0.1,0.0220838
0.56,0.11,0.0223954
0.56,0.12,0.0223157
0.56,0.13,0.0234152
0.56,0.14,0.0235725
0.56,0.15,0.0232745
0.56,0.16,0.0249896
0.56,0.17,0.0232656
0.56,0.18,0.0264615
0.56,0.19,0.025911
0.56,0.2,0.0230732
0.56,0.21,0.0228944
0.56,0.22,0.024282
0.56,0.23,0.0237264
0.56,0.24,0.0254954
0.56,0.25,0.0238841
0.56,0.26,0.0254113
0.56,0.27,0.0258685
0.56,0.28,0.0233388
0.56,0.29,0.0250528
0.56,0.3,0.0240981
0.56,0.31,0.0223244
0.56,0.32,0.0231686
0.56,0.33,0.0246032
0.56,0.34,0.0234547
0.56,0.35,0.0245384
0.56,0.36,0.023052
0.56,0.37,0.0242937
0.56,0.38,0.0237089
0.56,0.39,0.0253241
0.56,0.4,0.0246718
0.56,0.41,0.0217767
0.56,0.42,0.0260932
0.56,0.43,0.0232797
0.56,0.44,0.0244771
0.56,0.45,0.0252747
0.56,0.46,0.0250019
0.56,0.47,0.0242944
0.56,0.48,0.0245825
0.56,0.49,0.026381
0.56,0.5,0.0243597
0.56,0.51,0.02463
0.56,0.52,0.0266748
0.56,0.53,0.0233803
0.56,0.54,0.0248627
0.56,0.55,0.0250954
0.56,0.56,0.0245381
0.56,0.57,0.0253668
0.56,0.58,0.0257247
0.56,0.59,0.0234156
0.56,0.6,0.0255317
0.56,0.61,0.0234217
0.56,0.62,0.0246549
0.56,0.63,0.0242413
0.56,0.64,0.0259742
0.56,0.65,0.0244263
0.56,0.66,0.0241308
0.56,0.67,0.0244469
0.56,0.68,0.0227746
0.56,0.69,0.0261339
0.56,0.7,0.0246545
0.56,0.71,0.0238034
0.56,0.72,0.0262463
0.56,0.73,0.0232599
0.56,0.74,0.0256245
0.56,0.75,0.0250849
0.56,0.76,0.0244008
0.56,0.77,0.0249578
0.56,0.78,0.0244901
0.56,0.79,0.0235874
0.56,0.8,0.0247748
0.56,0.81,0.0243359
0.56,0.82,0.0233622
0.56,0.83,0.0229635
0.56,0.84,0.0253872
0.56,0.85,0.0259088
0.56,0.86,0.0245825
0.56,0.87,0.025453
0.56,0.88,0.0243196
0.56,0.89,0.0261881
0.56,0.9,0.0243994
0.56,0.91,0.0228209
0.56,0.92,0.0229478
0.56,0.93,0.0220242
0.56,0.94,0.0244395
0.56,0.95,0.0208215
0.56,0.96,0.0197848
0.56,0.97,0.0185617
0.56,0.98,0.0199415
0.56,0.99,0.0184902
0.56,1,0.0154512
0.56,1.01,0.0166516
0.56,1.02,0.0141121
0.56,1.03,0.0152158
0.56,1.04,0.0127859
0.57,0,0.0114779
0.57,0.01,0.0137049
0.57,0.02,0.012561
0.57,0.03,0.0157275
0.57,0.04,0.0154489
0.57,0.05,0.0171227
0.57,0.06,0.0180743
0.57,0.07,0.0194499
0.57,0.08,0.0211147
0.57,0.09,0.0213479
0.57,0.1,0.0213534
0.57,0.11,0.0217022
0.57,0.12,0.0222654
0.57,0.13,0.0227029
0.57,0.14,0.0237604
0.57,0.15,0.022679
0.57,0.16,0.0246805
0.57,0.17,0.0244993
0.57,0.18,0.0238225
0.57,0.19,0.0225272
0.57,0.2,0.0227501
0.57,0.21,0.0246944
0.57,0.22,0.0241917
0.57,0.23,0.0241896
0.57,0.24,0.0250991
0.57,0.25,0.0248604
0.57,0.26,0.0250277
0.57,0.27,0.0252628
0.57,0.28,0.0269642
0.57,0.29,0.025596
0.57,0.3,0.0233867
0.57,0.31,0.0243919
0.57,0.32,0.0238779
0.57,0.33,0.0255156
0.57,0.34,0.0230627
0.57,0.35,0.0250662
0.57,0.36,0.0256577
0.57,0.37,0.0250731
0.57,0.38,0.0253764
0.57,0.39,0.0235938
0.57,0.4,0.0238827
0.57,0.41,0.0253972
0.57,0.42,0.0251751
0.57,0.43,0.0234339
0.57,0.44,0.0252622
0.57,0.45,0.0243812
0.57,0.46,0.02636
0.57,0.47,0.0240016
0.57,0.48,0.0277679
0.57,0.49,0.0261624
0.57,0.5,0.0242866
0.57,0.51,0.024269
0.57,0.52,0.0251193
0.57,0.53,0.0248408
0.57,0.54,0.0256564
0.57,0.55,0.0252337
0.57,0.56,0.0245686
0.57,0.57,0.0253685
0.57,0.58,0.0217898
0.57,0.59,0.0238112
0.57,0.6,0.0236135
0.57,0.61,0.024584
0.57,0.62,0.0247417
0.57,0.63,0.0239946
0.57,0.64,0.024861
0.57,0.65,0.0250279
0.57,0.66,0.0256168
0.57,0.67,0.0243407
0.57,0.68,0.025628
0.57,0.69,0.0244294
0.57,0.7,0.0237831
0.57,0.71,0.0260862
0.57,0.72,0.0258838
0.57,0.73,0.025964
0.57,0.74,0.0235289
0.57,0.75,0.0242074
0.57,0.76,0.0256237
0.57,0.77,0.0241381
0.57,0.78,0.024875
0.57,0.79,0.0249271
0.57,0.8,0.0246463
0.57,0.81,0.0265137
0.57,0.82,0.0226331
0.57,0.83,0.0247548
0.57,0.84,0.0258181
0.57,0.85,0.0263539
0.57,0.86,0.0252563
0.57,0.87,0.0261023
0.57,0.88,0.0232118
0.57,0.89,0.0229093
0.57,0.9,0.0252951
0.57,0.91,0.0231337
0.57,0.92,0.0230046
0.57,0.93,0.021886
0.57,0.94,0.0215454
0.57,0.95,0.0209558
0.57,0.96,0.0189347
0.57,0.97,0.0196422
0.57,0.98,0.0186288
0.57,0.99,0.0186076
0.57,1,0.016525
0.57,1.01,0.0140414
0.57,1.02,0.0161776
0.57,1.03,0.0135132
0.57,1.04,0.0126189
0.58,0,0.0136247
0.58,0.01,0.0148814
0.58,0.02,0.013921
0.58,0.03,0.0150149
0.58,0.04,0.0175063
0.58,0.05,0.0176166
0.58,0.06,0.0202508
0.58,0.07,0.0194903
0.58,0.08,0.0202867
0.58,0.09,0.0210761
0.58,0.1,0.0195412
0.58,0.11,0.0213964
0.58,0.12,0.0212507
0.58,0.13,0.0238767
0.58,0.14,0.0246319
0.58,0.15,0.0230595
0.58,0.16,0.0232059
0.58,0.17,0.0240751
0.58,0.18,0.0248267
0.58,0.19,0.0239307
0.58,0.2,0.0240421
0.58,0.21,0.0252537
0.58,0.22,0.0238077
0.58,0.23,0.0248339
0.58,0.24,0.0253105
0.58,0.25,0.0250135
0.58,0.26,0.022631
0.58,0.27,0.0240829
0.58,0.28,0.0251421
0.58,0.29,0.0223611
0.58,0.3,0.024942
0.58,0.31,0.0252745
0.58,0.32,0.0260132
0.58,0.33,0.0245984
0.58,0.34,0.0233685
0.58,0.35,0.0248062
0.58,0.36,0.0254494
0.58,0.37,0.0250777
0.58,0.38,0.0246381
0.58,0.39,0.0242933
0.58,0.4,0.0267782
0.58,0.41,0.0249314
0.58,0.42,0.0248936
0.58,0.43,0.0241358
0.58,0.44,0.025423
0.58,0.45,0.026311
0.58,0.46,0.0249304
0.58,0.47,0.0253668
0.58,0.48,0.0240526
0.58,0.49,0.0260167
0.58,0.5,0.0233608
0.58,0.51,0.0235701
0.58,0.52,0.0251639
0.58,0.53,0.0245575
0.58,0.54,0.0232692
0.58,0.55,0.0260175
0.58,0.56,0.0257303
0.58,0.57,0.0250249
0.58,0.58,0.025384
0.58,0.59,0.0253446
0.58,0.6,0.0241718
0.58,0.61,0.0234109
0.58,0.62,0.026616
0.58,0.63,0.0261725
0.58,0.64,0.0250025
0.58,0.65,0.0247938
0.58,0.66,0.024757
0.58,0.67,0.0259894
0.58,0.68,0.0257046
0.58,0.69,0.0244743
0.58,0.7,0.0259387
0.58,0.71,0.0265347
0.58,0.72,0.0267076
0.58,0.73,0.0246352
0.58,0.74,0.025583
0.58,0.75,0.0238706
0.58,0.76,0.0244807
0.58,0.77,0.0227496
0.58,0.78,0.0225799
0.58,0.79,0.0247838
0.58,0.8,0.0256124
0.58,0.81,0.0230747
0.58,0.82,0.0245792
0.58,0.83,0.0235904
0.58,0.84,0.0230114
0.58,0.85,0.0248005
0.58,0.86,0.0233064
0.58,0.87,0.0243345
0.58,0.88,0.0266554
0.58,0.89,0.0228638
0.58,0.9,0.0250722
0.58,0.91,0.0255504
0.58,0.92,0.0240102
0.58,0.93,0.0228408
0.58,0.94,0.0202848
0.58,0.95,0.0227637
0.58,0.96,0.0216252
0.58,0.97,0.0195339
0.58,0.98,0.0182569
0.58,0.99,0.0173801
0.58,1,0.0161148
0.58,1.01,0.016034
0.58,1.02,0.0146193
0.58,1.03,0.0149273
0.58,1.04,0.0126628
0.59,0,0.0114401
0.59,0.01,0.0124902
0.59,0.02,0.0134199
0.59,0.03,0.0164128
0.59,0.04,0.0172517
0.59,0.05,0.0182454
0.59,0.06,0.0184305
0.59,0.07,0.0187519
0.59,0.08,0.0209214
0.59,0.09,0.0210491
0.59,0.1,0.02136
0.59,0.11,0.0222096
0.59,0.12,0.0232515
0.59,0.13,0.0261696
0.59,0.14,0.0238629
0.59,0.15,0.0256829
0.59,0.16,0.0240533
0.59,0.17,0.0237203
0.59,0.18,0.0239383
0.59,0.19,0.0252214
0.59,0.2,0.0237078
0.59,0.21,0.0252826
0.59,0.22,0.0252157
0.59,0.23,0.0245732
0.59,0.24,0.0239849
0.59,0.25,0.0251571
0.59,0.26,0.0228635
0.59,0.27,0.0243786
0.59,0.28,0.0257187
0.59,0.29,0.022997
0.59,0.3,0.0254203
0.59,0.31,0.0240872
0.59,0.32,0.0236625
0.59,0.33,0.0246491
0.59,0.34,0.0253487
0.59,0.35,0.0254596
0.59,0.36,0.023867
0.59,0.37,0.0261595
0.59,0.38,0.0258211
0.59,0.39,0.0239219
0.59,0.4,0.0248086
0.59,0.41,0.0240539
0.59,0.42,0.0267697
0.59,0.43,0.0241521
0.59,0.44,0.0247294
0.59,0.45,0.024766
0.59,0.46,0.0228817
0.59,0.47,0.0247422
0.59,0.48,0.0245068
0.59,0.49,0.024031
0.59,0.5,0.0242261
0.59,0.51,0.0227172
0.59,0.52,0.0255611
0.59,0.53,0.0252332
0.59,0.54,0.0259151
0.59,0.55,0.025139
0.59,0.56,0.0244389
0.59,0.57,0.0224643
0.59,0.58,0.0243331
0.59,0.59,0.0252796
0.59,0.6,0.0243457
0.59,0.61,0.0229958
0.59,0.62,0.0261545
0.59,0.63,0.0244687
0.59,0.64,0.0244124
0.59,0.65,0.0234438
0.59,0.66,0.0247002
0.59,0.67,0.0263492
0.59,0.68,0.0244662
0.59,0.69,0.025663
0.59,0.7,0.0243736
0.59,0.71,0.0277163
0.59,0.72,0.0225758
0.59,0.73,0.0245918
0.59,0.74,0.0254645
0.59,0.75,0.0253109
0.59,0.76,0.0257626
0.59,0.77,0.0239095
0.59,0.78,0.0253826
0.59,0.79,0.0231306
0.59,0.8,0.022411
0.59,0.81,0.026181
0.59,0.82,0.0249511
0.59,0.83,0.0271866
0.59,0.84,0.0224976
0.59,0.85,0.0242999
0.59,0.86,0.0241616
0.59,0.87,0.0249695
0.59,0.88,0.0242914
0.59,0.89,0.0237637
0.59,0.9,0.023273
0.59,0.91,0.0244046
0.59,0.92,0.0228374
0.59,0.93,0.0235323
0.59,0.94,0.0239884
0.59,0.95,0.020491
0.59,0.96,0.0210684
0.59,0.97,0.0193829
0.59,0.98,0.0191561
0.59,0.99,0.0182628
0.59,1,0.0172135
0.59,1.01,0.0145301
0.59,1.02,0.0149968
0.59,1.03,0.0137469
0.59,1.04,0.0125446
0.6,0,0.0121679
0.6,0.01,0.0151774
0.6,0.02,0.0139365
0.6,0.03,0.0155499
0.6,0.04,0.0154649
0.6,0.05,0.0185615
0.6,0.06,0.0201082
0.6,0.07,0.0203963
0.6,0.08,0.0199246
0.6,0.09,0.0211202
0.6,0.1,0.0219012
0.6,0.11,0.0239076
0.6,0.12,0.0227234
0.6,0.13,0.022049
0.6,0.14,0.0245838
0.6,0.15,0.0237928
0.6,0.16,0.0237935
0.6,0.17,0.0236993
0.6,0.18,0.0233395
0.6,0.19,0.0236048
0.6,0.2,0.0258886
0.6,0.21,0.0236899
0.6,0.22,0.0248193
