r,theta,mass
0.89,1.85,0.000601746
0.89,1.86,0.000536988
0.89,1.87,0.000539555
0.89,1.88,0.00155277
0.89,1.89,0.000457026
0.89,1.9,0.000605003
0.89,1.91,0.000529029
0.89,1.92,0.000447524
0.89,1.93,0.000240289
0.89,1.94,4.8098e-07
0.89,1.95,9.05636e-05
0.89,1.96,9.04269e-05
0.89,1.97,4.53046e-12
0.89,1.98,6.29603e-07
0.89,1.99,0.000115638
0.89,2,2.92388e-06
0.89,2.01,0.00100405
0.89,2.02,3.42075e-05
0.89,2.03,2.40164e-05
0.89,2.04,6.29437e-06
0.89,2.05,1.68243e-05
0.89,2.06,0.000113946
0.89,2.07,2.03605e-06
0.89,2.08,0.00101554
0.89,2.09,0.000543618
0.89,2.1,1.86766e-05
0.89,2.11,0.00047171
0.89,2.12,0.000766523
0.89,2.13,0.000787489
0.89,2.14,0.000543547
0.89,2.15,0.000484991
0.89,2.16,1.91121e-08
0.89,2.17,4.9067e-06
0.89,2.18,1.89876e-11
0.89,2.19,0.000360733
0.89,2.2,0.000741919
0.89,2.21,6.11226e-07
0.89,2.22,2.28455e-06
0.89,2.23,0.000142839
0.89,2.24,0.00031233
0.89,2.25,4.92133e-06
0.89,2.26,0.000652861
0.89,2.27,8.46581e-06
0.89,2.28,0.000305225
0.89,2.29,2.00148e-07
0.89,2.3,2.62163e-12
0.89,2.31,0.000344208
0.89,2.32,0.000720848
0.89,2.33,0.000154477
0.89,2.34,2.8997e-07
0.89,2.35,0.000581131
0.89,2.36,7.19658e-06
0.89,2.37,0.000130833
0.89,2.38,3.72757e-05
0.89,2.39,9.14743e-05
0.89,2.4,8.23326e-06
0.89,2.41,0.000485333
0.89,2.42,1.02544e-07
0.89,2.43,6.37653e-05
0.89,2.44,1.25912e-05
0.89,2.45,0.000108712
0.89,2.46,9.99685e-05
0.89,2.47,0.000173485
0.89,2.48,9.03075e-05
0.89,2.49,3.41482e-06
0.89,2.5,0.000582817
0.89,2.51,0.00106517
0.89,2.52,1.04535e-05
0.89,2.53,0.000484309
0.89,2.54,4.91973e-06
0.89,2.55,2.01229e-06
0.89,2.56,1.03971e-07
0.89,2.57,0.000260324
0.89,2.58,0.000199732
0.89,2.59,0.000148788
0.89,2.6,0.000236027
0.89,2.61,1.34061e-07
0.89,2.62,7.07715e-08
0.89,2.63,0.000102471
0.89,2.64,0.00115025
0.89,2.65,7.39409e-06
0.89,2.66,0.000618065
0.89,2.67,0.000322273
0.89,2.68,9.57894e-05
0.89,2.69,0.000714029
0.89,2.7,1.00474e-10
0.89,2.71,5.75117e-05
0.89,2.72,0.000616693
0.89,2.73,0.000300997
0.89,2.74,6.24101e-09
0.89,2.75,0.000527402
0.89,2.76,1.15758e-07
0.89,2.77,0.000426837
0.89,2.78,2.10064e-06
0.89,2.79,0.000784754
0.89,2.8,2.18542e-05
0.89,2.81,0.000387197
0.89,2.82,0.000493446
0.89,2.83,6.84626e-07
0.89,2.84,9.06741e-06
0.89,2.85,0.000955887
0.89,2.86,0.00139188
0.89,2.87,3.8099e-05
0.89,2.88,0.000526678
0.89,2.89,0.000298201
0.89,2.9,5.08825e-05
0.89,2.91,7.07299e-05
0.89,2.92,0.00119013
0.89,2.93,2.27844e-06
0.89,2.94,0.0004832
0.89,2.95,0.000376425
0.89,2.96,8.94731e-05
0.89,2.97,1.02753e-05
0.89,2.98,2.79679e-09
0.89,2.99,3.22831e-05
0.89,3,0.000390126
0.89,3.01,0.000951826
0.89,3.02,0.000241074
0.89,3.03,7.29729e-05
0.89,3.04,3.26396e-05
0.89,3.05,3.18289e-06
0.89,3.06,0.000273753
0.89,3.07,7.68355e-07
0.89,3.08,3.67788e-06
0.89,3.09,3.38045e-11
0.89,3.1,0.000317125
0.89,3.11,0.000132751
0.89,3.12,7.90099e-05
0.89,3.13,2.81755e-08
0.89,3.14,0.000323475
0.89,3.15,5.7585e-05
0.89,3.16,0.000173061
0.89,3.17,1.12011e-06
0.89,3.18,7.36585e-07
0.89,3.19,0.000782752
0.89,3.2,8.35028e-07
0.89,3.21,0.000343091
0.89,3.22,0.000224675
0.89,3.23,6.24343e-06
0.89,3.24,0.000150566
0.89,3.25,1.93302e-05
0.89,3.26,0.000976184
0.89,3.27,4.45288e-05
0.89,3.28,0.000365551
0.89,3.29,0.000604208
0.89,3.3,1.20628e-07
0.89,3.31,0.000683537
0.89,3.32,0.000979471
0.89,3.33,0.000107507
0.89,3.34,4.64455e-05
0.89,3.35,0.00108728
0.89,3.36,8.04572e-08
0.89,3.37,0.00102557
0.89,3.38,1.47451e-05
0.89,3.39,3.03787e-05
0.89,3.4,4.07887e-06
0.89,3.41,0.00068587
0.89,3.42,0.000660664
0.89,3.43,0.00021246
0.89,3.44,1.39348e-09
0.89,3.45,0.000229
0.89,3.46,0.000817004
0.89,3.47,0.000172411
0.89,3.48,4.60505e-05
0.89,3.49,3.62026e-05
0.89,3.5,4.80167e-10
0.89,3.51,0.000661582
0.89,3.52,1.1887e-07
0.89,3.53,0.000107739
0.89,3.54,0.00056536
0.89,3.55,7.13576e-08
0.89,3.56,0.00074511
0.89,3.57,0.000830019
0.89,3.58,2.50103e-06
0.89,3.59,0.000425584
0.89,3.6,6.11483e-05
0.89,3.61,1.46622e-05
0.89,3.62,5.31475e-08
0.89,3.63,8.96616e-05
0.89,3.64,4.86818e-05
0.89,3.65,0.00092157
0.89,3.66,8.8151e-10
0.89,3.67,0.000280935
0.89,3.68,0.000550528
0.89,3.69,0.00111489
0.89,3.7,0.000626508
0.89,3.71,0.000241915
0.89,3.72,1.13616e-05
0.89,3.73,0.000158905
0.89,3.74,3.85857e-06
0.89,3.75,0.00077196
0.89,3.76,0.000602225
0.89,3.77,3.43955e-06
0.89,3.78,1.6676e-05
0.89,3.79,3.89308e-05
0.89,3.8,5.39961e-05
0.89,3.81,2.18065e-05
0.89,3.82,3.46346e-05
0.89,3.83,6.17401e-05
0.89,3.84,8.30234e-05
0.89,3.85,0.00104832
0.89,3.86,0.000452557
0.89,3.87,1.21829e-07
0.89,3.88,0.000215276
0.89,3.89,0.000576058
0.89,3.9,9.03478e-07
0.89,3.91,4.14984e-07
0.89,3.92,3.87392e-06
0.89,3.93,0.000327293
0.89,3.94,0.000234483
0.89,3.95,0.000408148
0.89,3.96,6.35722e-05
0.89,3.97,0.000905867
0.89,3.98,0.00108497
0.89,3.99,3.64915e-08
0.89,4,0.000729458
0.89,4.01,0.000116726
0.89,4.02,0.000177558
0.89,4.03,0.000415732
0.89,4.04,4.34182e-07
0.89,4.05,0.000107703
0.89,4.06,8.53822e-05
0.89,4.07,0.000321096
0.89,4.08,0.000226752
0.89,4.09,9.1376e-05
0.89,4.1,0.000511338
0.89,4.11,0.000250324
0.89,4.12,2.17481e-08
0.89,4.13,9.85437e-06
0.89,4.14,0.00114568
0.89,4.15,7.90695e-13
0.89,4.16,0.000334394
0.89,4.17,3.03403e-06
0.89,4.18,3.07256e-05
0.89,4.19,2.40009e-07
0.89,4.2,6.9939e-07
0.89,4.21,0.000416464
0.89,4.22,1.63689e-06
0.89,4.23,0.000837985
0.89,4.24,1.95884e-10
0.89,4.25,1.99877e-05
0.89,4.26,0.000519216
0.89,4.27,2.20296e-05
0.89,4.28,0.000244213
0.89,4.29,1.30092e-05
0.89,4.3,2.20298e-05
0.89,4.31,0.000263113
0.89,4.32,4.33114e-05
0.89,4.33,1.54059e-06
0.89,4.34,3.82356e-05
0.89,4.35,1.02026e-06
0.89,4.36,0.000382618
0.89,4.37,9.16895e-05
0.89,4.38,0.000182328
0.89,4.39,8.01222e-07
0.89,4.4,4.44326e-06
0.89,4.41,1.49154e-08
0.89,4.42,7.13557e-07
0.89,4.43,4.16916e-05
0.89,4.44,1.17657e-05
0.89,4.45,9.46106e-05
0.89,4.46,0.000927778
0.89,4.47,7.22759e-08
0.89,4.48,0.000665912
0.89,4.49,3.80765e-07
0.89,4.5,0.0006426
0.89,4.51,0.000524191
0.89,4.52,0.000192224
0.89,4.53,0.000287731
0.89,4.54,7.43046e-10
0.89,4.55,0.000522732
0.89,4.56,6.23641e-05
0.89,4.57,4.79474e-06
0.89,4.58,9.58623e-06
0.89,4.59,1.46683e-05
0.89,4.6,0.000209811
0.89,4.61,0.000372481
0.89,4.62,9.17543e-05
0.89,4.63,0.000546077
0.89,4.64,3.06543e-08
0.89,4.65,0.000160307
0.89,4.66,0.000480937
0.89,4.67,1.43345e-06
0.89,4.68,5.65135e-05
0.89,4.69,0.000248956
0.89,4.7,1.77159e-09
0.89,4.71,8.255e-08
0.89,4.72,2.87493e-05
0.89,4.73,2.66133e-06
0.89,4.74,8.47195e-05
0.89,4.75,1.80436e-09
0.89,4.76,3.60025e-06
0.89,4.77,0.00124418
0.89,4.78,0.000318416
0.89,4.79,8.86084e-06
0.89,4.8,6.76742e-05
0.89,4.81,0.000158293
0.89,4.82,0.000352253
0.89,4.83,0.000255437
0.89,4.84,0.000852339
0.89,4.85,1.45355e-05
0.89,4.86,0.00107175
0.89,4.87,0.000203728
0.89,4.88,3.05424e-07
0.89,4.89,0.000530358
0.89,4.9,2.75729e-05
0.89,4.91,0.000178632
0.89,4.92,1.28518e-06
0.89,4.93,0.00015759
0.89,4.94,7.49649e-09
0.89,4.95,3.44284e-05
0.89,4.96,2.57214e-05
0.89,4.97,6.50456e-05
0.89,4.98,0.000106096
0.89,4.99,0.000353311
0.89,5,0.000119839
0.89,5.01,4.9309e-05
0.89,5.02,1.92108e-05
0.89,5.03,0.000113167
0.89,5.04,0.000145688
0.89,5.05,4.62826e-05
0.89,5.06,0.000651004
0.89,5.07,2.32665e-13
0.89,5.08,1.82992e-05
0.89,5.09,0.000133174
0.89,5.1,0.000672935
0.89,5.11,9.68312e-06
0.89,5.12,0.000295605
0.89,5.13,0.00010438
0.89,5.14,5.8477e-06
0.89,5.15,1.98461e-08
0.89,5.16,3.64915e-05
0.89,5.17,0.000711705
0.89,5.18,6.136e-05
0.89,5.19,0.000164023
0.89,5.2,0.00143585
0.89,5.21,4.12285e-05
0.89,5.22,1.96552e-06
0.89,5.23,4.46703e-07
0.89,5.24,5.2785e-08
0.89,5.25,0.000717083
0.89,5.26,9.5501e-05
0.89,5.27,0.000696231
0.89,5.28,0.000747293
0.89,5.29,0.000189982
0.89,5.3,3.30914e-07
0.89,5.31,0.00100745
0.89,5.32,1.11409e-05
0.89,5.33,0.000648139
0.89,5.34,0.000546247
0.89,5.35,0.000498074
0.89,5.36,6.90402e-05
0.89,5.37,5.9969e-05
0.89,5.38,0.000702749
0.89,5.39,0.00057475
0.89,5.4,7.78839e-05
0.89,5.41,6.62565e-07
0.89,5.42,0.000754757
0.89,5.43,4.31911e-05
0.89,5.44,1.63116e-05
0.89,5.45,1.33098e-08
0.89,5.46,4.10264e-06
0.89,5.47,0.000222439
0.89,5.48,1.5126e-09
0.89,5.49,0.000679417
0.89,5.5,6.7432e-05
0.89,5.51,7.15265e-07
0.89,5.52,9.62211e-11
0.89,5.53,0.000684017
0.89,5.54,2.94211e-05
0.89,5.55,0.000227164
0.89,5.56,0.000202141
0.89,5.57,0.000726401
0.89,5.58,0.000320162
0.89,5.59,2.25912e-09
0.89,5.6,6.36906e-11
0.89,5.61,0.000113622
0.89,5.62,0.000474311
0.89,5.63,0.000672234
0.89,5.64,6.04691e-05
0.89,5.65,0.000238487
0.89,5.66,4.46465e-05
0.89,5.67,0.000248787
0.89,5.68,0.000761679
0.89,5.69,0.000373967
0.89,5.7,0.000119098
0.89,5.71,0.000153988
0.89,5.72,1.30967e-05
0.89,5.73,8.97824e-05
0.89,5.74,5.47972e-05
0.89,5.75,0.000154821
0.89,5.76,0.000446876
0.89,5.77,0.00151157
0.89,5.78,5.65116e-05
0.89,5.79,9.62763e-05
0.89,5.8,5.4162e-05
0.89,5.81,0.000472334
0.89,5.82,0.000357183
0.89,5.83,8.43715e-05
0.89,5.84,5.16259e-08
0.89,5.85,8.36151e-05
0.89,5.86,0.000819618
0.89,5.87,0.000676928
0.89,5.88,2.2503e-06
0.89,5.89,0.000146843
0.89,5.9,7.16079e-09
0.89,5.91,4.43166e-05
0.89,5.92,0.000938404
0.89,5.93,0.000293905
0.89,5.94,1.40112e-08
0.89,5.95,0.00068592
0.89,5.96,8.06848e-07
0.89,5.97,1.74312e-05
0.89,5.98,0.000969685
0.89,5.99,0.000413536
0.89,6,2.75705e-06
0.89,6.01,0.000279441
0.89,6.02,0.000617582
0.89,6.03,0.000828494
0.89,6.04,0.000208973
0.89,6.05,1.67772e-05
0.89,6.06,0.000276932
0.89,6.07,0.000118721
0.89,6.08,0.000170929
0.89,6.09,0.000664032
0.89,6.1,5.74077e-06
0.89,6.11,1.07394e-08
0.89,6.12,7.08472e-05
0.89,6.13,5.72756e-05
0.89,6.14,1.7218e-07
0.89,6.15,7.11313e-05
0.89,6.16,0.00046029
0.89,6.17,2.43025e-06
0.89,6.18,6.26608e-05
0.89,6.19,2.42914e-05
0.89,6.2,0.000980508
0.89,6.21,0.000796665
0.89,6.22,2.00482e-06
0.89,6.23,4.77164e-05
0.89,6.24,1.97312e-05
0.89,6.25,6.14846e-05
0.89,6.26,0.000166148
0.89,6.27,0.000414241
0.89,6.28,4.88251e-06
0.9,0,0.0005473
0.9,0.01,3.37197e-05
0.9,0.02,0.000874543
0.9,0.03,0.000213682
0.9,0.04,2.98412e-06
0.9,0.05,0.000119854
0.9,0.06,0.00122158
0.9,0.07,0.000700478
0.9,0.08,0.00114651
0.9,0.09,0.00125146
0.9,0.1,1.11307e-05
0.9,0.11,0.000710358
0.9,0.12,0.000859066
0.9,0.13,0.00189905
0.9,0.14,0.000210568
0.9,0.15,0.00127461
0.9,0.16,0.000828656
0.9,0.17,0.00159393
0.9,0.18,0.000199144
0.9,0.19,0.000236745
0.9,0.2,0.000860491
0.9,0.21,0.00110799
0.9,0.22,5.0044e-05
0.9,0.23,0.000545869
0.9,0.24,0.000773241
0.9,0.25,4.46526e-05
0.9,0.26,3.91866e-07
0.9,0.27,2.59583e-05
0.9,0.28,4.14862e-05
0.9,0.29,0.000835135
0.9,0.3,0.00102602
0.9,0.31,0.00105789
0.9,0.32,0.000690434
0.9,0.33,2.74813e-07
0.9,0.34,0.000698687
0.9,0.35,0.000233643
0.9,0.36,0.000314595
0.9,0.37,0.000798794
0.9,0.38,0.000369625
0.9,0.39,0.000636864
0.9,0.4,7.29372e-06
0.9,0.41,8.12452e-07
0.9,0.42,0.00123021
0.9,0.43,0.00066751
0.9,0.44,0.00170539
0.9,0.45,0.000123974
0.9,0.46,0.000690011
0.9,0.47,8.03778e-05
0.9,0.48,0.000735893
0.9,0.49,0.00069807
0.9,0.5,0.000793244
0.9,0.51,0.000183192
0.9,0.52,0.00165323
0.9,0.53,0.00182245
0.9,0.54,0.000269978
0.9,0.55,2.47056e-05
0.9,0.56,0.000781412
0.9,0.57,2.63682e-06
0.9,0.58,6.38837e-08
0.9,0.59,9.30183e-08
0.9,0.6,0.000488454
0.9,0.61,0.00203414
0.9,0.62,0.000298037
0.9,0.63,0.00252945
0.9,0.64,1.0731e-07
0.9,0.65,0.000719227
0.9,0.66,0.000367555
0.9,0.67,0.000698965
0.9,0.68,0.00153951
0.9,0.69,0.000439335
0.9,0.7,0.000526529
0.9,0.71,2.14743e-06
0.9,0.72,0.00022027
0.9,0.73,4.74873e-05
0.9,0.74,0.000644399
0.9,0.75,0.000404018
0.9,0.76,6.123e-06
0.9,0.77,0.000743048
0.9,0.78,9.73995e-05
0.9,0.79,0.000993614
0.9,0.8,0.00148864
0.9,0.81,4.22525e-05
0.9,0.82,0.000833679
0.9,0.83,0.000636044
0.9,0.84,8.611e-06
0.9,0.85,3.05879e-05
0.9,0.86,3.74972e-05
0.9,0.87,0.000654431
0.9,0.88,6.23334e-05
0.9,0.89,0.000963313
0.9,0.9,0.00028371
0.9,0.91,0.000398267
0.9,0.92,0.000269772
0.9,0.93,7.25099e-05
0.9,0.94,0.000165429
0.9,0.95,0.00120719
0.9,0.96,0.000863364
0.9,0.97,2.12932e-05
0.9,0.98,0.00100414
0.9,0.99,1.63951e-05
0.9,1,0.00154438
0.9,1.01,0.000953628
0.9,1.02,0.000441
0.9,1.03,0.00103487
0.9,1.04,0.000693358
0.9,1.05,0.00217001
0.9,1.06,0.00054861
0.9,1.07,9.47592e-05
0.9,1.08,0.000539909
0.9,1.09,0.00104201
0.9,1.1,0.000600619
0.9,1.11,0.000308905
0.9,1.12,0.000551583
0.9,1.13,0.00166699
0.9,1.14,0.000707205
0.9,1.15,0.000423529
0.9,1.16,0.000207096
0.9,1.17,0.000671984
0.9,1.18,0.000409664
0.9,1.19,0.000275586
0.9,1.2,0.00137117
0.9,1.21,0.000773928
0.9,1.22,0.000637295
0.9,1.23,6.79113e-06
0.9,1.24,0.000617867
0.9,1.25,0.000454027
0.9,1.26,0.000631887
0.9,1.27,5.36844e-05
0.9,1.28,0.000972604
0.9,1.29,0.000899618
0.9,1.3,0.00129904
0.9,1.31,0.000198068
0.9,1.32,5.87542e-05
0.9,1.33,0.000691744
0.9,1.34,0.00157685
0.9,1.35,0.00060726
0.9,1.36,0.000372276
0.9,1.37,5.56605e-05
0.9,1.38,0.000271186
0.9,1.39,0.00136176
0.9,1.4,0.000606126
0.9,1.41,4.00015e-05
0.9,1.42,0.00107444
0.9,1.43,0.000535878
0.9,1.44,0.000668854
0.9,1.45,0.00126544
0.9,1.46,0.000280392
0.9,1.47,0.00111162
0.9,1.48,0.000302436
0.9,1.49,5.43105e-05
0.9,1.5,0.000186842
0.9,1.51,0.000772581
0.9,1.52,0.000195507
0.9,1.53,1.98198e-07
0.9,1.54,0.0001464
0.9,1.55,0.000276002
0.9,1.56,0.000408794
0.9,1.57,8.69461e-05
0.9,1.58,0.000556973
0.9,1.59,0.000280022
0.9,1.6,0.00127868
0.9,1.61,5.61477e-05
0.9,1.62,0.000334689
0.9,1.63,0.00108366
0.9,1.64,0.000381799
0.9,1.65,0.000695008
0.9,1.66,4.69571e-07
0.9,1.67,0.00027249
0.9,1.68,0.000859734
0.9,1.69,0.000667323
0.9,1.7,0.0021237
0.9,1.71,0.000684355
0.9,1.72,0.000440241
0.9,1.73,0.000599116
0.9,1.74,0.000365064
0.9,1.75,0.000493858
0.9,1.76,3.31577e-06
0.9,1.77,0.00068515
0.9,1.78,0.000144438
0.9,1.79,1.14805e-05
0.9,1.8,0.000210537
0.9,1.81,3.06302e-06
0.9,1.82,0.00012249
0.9,1.83,0.000242271
0.9,1.84,0.000961593
0.9,1.85,0.000671125
0.9,1.86,0.000528245
0.9,1.87,0.00107285
0.9,1.88,0.000880746
0.9,1.89,0.00120058
0.9,1.9,0.000170204
0.9,1.91,0.00167849
0.9,1.92,0.000137603
0.9,1.93,0.000570338
0.9,1.94,0.000204004
0.9,1.95,5.18432e-06
0.9,1.96,0.000333238
0.9,1.97,3.99534e-07
0.9,1.98,0.00151598
0.9,1.99,0.000591001
0.9,2,1.4828e-05
0.9,2.01,7.53386e-05
0.9,2.02,1.27038e-05
0.9,2.03,0.00058265
0.9,2.04,5.11547e-06
0.9,2.05,0.00212191
0.9,2.06,0.00140838
0.9,2.07,0.000712858
0.9,2.08,0.000206318
0.9,2.09,3.34508e-05
0.9,2.1,0.000697971
0.9,2.11,0.000122693
0.9,2.12,0.000575457
0.9,2.13,0.00144331
0.9,2.14,0.00131086
0.9,2.15,3.56134e-05
0.9,2.16,0.000129897
0.9,2.17,0.00126079
0.9,2.18,0.000824736
0.9,2.19,0.00139341
0.9,2.2,0.00191462
0.9,2.21,0.000403302
0.9,2.22,1.95791e-05
0.9,2.23,5.3201e-05
0.9,2.24,0.00163391
0.9,2.25,0.00012021
0.9,2.26,0.000199403
0.9,2.27,0.000484776
0.9,2.28,1.93655e-05
0.9,2.29,0.000542719
0.9,2.3,0.000667733
0.9,2.31,0.000536811
0.9,2.32,0.000770892
0.9,2.33,6.40929e-05
0.9,2.34,0.000382248
0.9,2.35,0.000380041
0.9,2.36,2.61423e-06
0.9,2.37,0.00238079
0.9,2.38,9.58048e-09
0.9,2.39,0.000278094
0.9,2.4,0.00136088
0.9,2.41,0.000310888
0.9,2.42,0.000455189
0.9,2.43,0.000585576
0.9,2.44,0.000910564
0.9,2.45,0.000792806
0.9,2.46,0.000527899
0.9,2.47,8.7608e-05
0.9,2.48,0.000424004
0.9,2.49,0.000409852
0.9,2.5,0.00115382
0.9,2.51,4.95147e-05
0.9,2.52,0.00035851
0.9,2.53,0.000989458
0.9,2.54,5.84531e-05
0.9,2.55,7.61876e-05
0.9,2.56,0.000248871
0.9,2.57,0.000607858
0.9,2.58,0.000863857
0.9,2.59,0.00133564
0.9,2.6,0.000447605
0.9,2.61,2.09407e-10
0.9,2.62,0.00200567
0.9,2.63,0.000120261
0.9,2.64,0.00203862
0.9,2.65,9.16401e-05
0.9,2.66,3.96826e-05
0.9,2.67,0.000562183
0.9,2.68,2.14267e-06
0.9,2.69,0.000387771
0.9,2.7,0.00115708
0.9,2.71,0.00123241
0.9,2.72,0.00073481
0.9,2.73,0.000927058
0.9,2.74,1.09208e-05
0.9,2.75,0.000334007
0.9,2.76,0.000433988
0.9,2.77,0.000155602
0.9,2.78,0.000741015
0.9,2.79,0.000623405
0.9,2.8,0.000754143
0.9,2.81,0.00109302
0.9,2.82,0.000746266
0.9,2.83,0.000966503
0.9,2.84,0.000697707
0.9,2.85,0.00012507
0.9,2.86,0.000360076
0.9,2.87,5.92939e-05
0.9,2.88,5.13433e-06
0.9,2.89,0.00152677
0.9,2.9,0.00110853
0.9,2.91,7.19581e-05
0.9,2.92,0.000388783
0.9,2.93,3.28013e-05
0.9,2.94,3.66939e-05
0.9,2.95,3.73878e-07
0.9,2.96,1.46291e-05
0.9,2.97,4.41756e-07
0.9,2.98,4.27948e-05
0.9,2.99,0.000914606
0.9,3,0.000111227
0.9,3.01,0.00045706
0.9,3.02,0.000441149
0.9,3.03,0.00133641
0.9,3.04,0.000474645
0.9,3.05,0.00195306
0.9,3.06,0.000703071
0.9,3.07,0.000925264
0.9,3.08,0.00069052
0.9,3.09,0.000443999
0.9,3.1,0.000880641
0.9,3.11,1.39005e-05
0.9,3.12,9.97815e-05
0.9,3.13,1.10085e-05
0.9,3.14,3.99171e-06
0.9,3.15,0.000683271
0.9,3.16,1.23682e-06
0.9,3.17,4.63914e-06
0.9,3.18,4.59014e-06
0.9,3.19,0.000956507
0.9,3.2,0.00066374
0.9,3.21,0.00027532
0.9,3.22,0.000905462
0.9,3.23,0.000352598
0.9,3.24,0.000350404
0.9,3.25,0.00144158
0.9,3.26,0.000110031
0.9,3.27,1.00245e-06
0.9,3.28,4.54279e-08
0.9,3.29,0.000682556
0.9,3.3,2.56269e-05
0.9,3.31,1.40997e-06
0.9,3.32,0.000580623
0.9,3.33,0.000556168
0.9,3.34,0.00011443
0.9,3.35,0.00098705
0.9,3.36,0.000750717
0.9,3.37,0.000713262
0.9,3.38,2.02449e-07
0.9,3.39,0.00118582
0.9,3.4,0.000750857
0.9,3.41,0.00131746
0.9,3.42,0.000634818
0.9,3.43,0.000451452
0.9,3.44,0.00155639
0.9,3.45,0.00114164
0.9,3.46,0.000550507
0.9,3.47,0.000597138
0.9,3.48,0.000692744
0.9,3.49,5.71464e-08
0.9,3.5,0.000794631
0.9,3.51,6.51016e-06
0.9,3.52,0.000869264
0.9,3.53,0.000159502
0.9,3.54,0.00211063
0.9,3.55,0.000888645
0.9,3.56,9.10687e-06
0.9,3.57,0.000110819
0.9,3.58,0.000477671
0.9,3.59,0.000664774
0.9,3.6,0.000285576
0.9,3.61,0.000524231
0.9,3.62,0.000523154
0.9,3.63,0.000742383
0.9,3.64,0.000582355
0.9,3.65,0.000211318
0.9,3.66,9.23027e-05
0.9,3.67,0.000787053
0.9,3.68,0.000145909
0.9,3.69,0.000438508
0.9,3.7,0.000567844
0.9,3.71,9.71179e-05
0.9,3.72,0.000643303
0.9,3.73,1.06726e-07
0.9,3.74,0.00155656
0.9,3.75,0.000381478
0.9,3.76,0.000161232
0.9,3.77,0.000955033
0.9,3.78,0.0015888
0.9,3.79,0.000933213
0.9,3.8,0.000105175
0.9,3.81,0.00142594
0.9,3.82,3.39517e-06
0.9,3.83,0.000510583
0.9,3.84,0.000399662
0.9,3.85,0.00164358
0.9,3.86,0.000564419
0.9,3.87,0.000607081
0.9,3.88,0.001425
0.9,3.89,0.000895154
0.9,3.9,0.00074506
0.9,3.91,0.000345051
0.9,3.92,6.27363e-05
0.9,3.93,2.35762e-05
0.9,3.94,0.000230248
0.9,3.95,0.000669478
0.9,3.96,1.12815e-05
0.9,3.97,8.38346e-06
0.9,3.98,0.000432269
0.9,3.99,0.000397551
0.9,4,0.000704273
0.9,4.01,1.19833e-05
0.9,4.02,0.00106036
0.9,4.03,6.87016e-06
0.9,4.04,0.000605644
0.9,4.05,0.000819807
0.9,4.06,9.76682e-07
0.9,4.07,0.000455628
0.9,4.08,0.000481389
0.9,4.09,0.00213712
0.9,4.1,0.0018084
0.9,4.11,0.001395
0.9,4.12,0.000967579
0.9,4.13,0.000818284
0.9,4.14,0.000609547
0.9,4.15,2.27486e-06
0.9,4.16,9.14338e-05
0.9,4.17,0.000966668
0.9,4.18,0.000264843
0.9,4.19,0.000690583
0.9,4.2,0.000213618
0.9,4.21,0.0007595
0.9,4.22,2.18764e-06
0.9,4.23,0.000847198
0.9,4.24,0.00050694
0.9,4.25,0.000830275
0.9,4.26,0.00124002
0.9,4.27,0.000136744
0.9,4.28,0.000988046
0.9,4.29,0.000231857
0.9,4.3,0.000375589
0.9,4.31,0.000108267
0.9,4.32,0.000869485
0.9,4.33,0.000253865
0.9,4.34,6.44842e-05
0.9,4.35,2.70676e-05
0.9,4.36,6.55138e-05
0.9,4.37,0.00129767
0.9,4.38,4.75588e-06
0.9,4.39,0.00263181
0.9,4.4,3.85584e-05
0.9,4.41,2.4058e-05
0.9,4.42,0.000130581
0.9,4.43,0.00117104
0.9,4.44,6.65883e-05
0.9,4.45,6.32427e-06
0.9,4.46,0.00154041
0.9,4.47,0.00161471
0.9,4.48,0.000375152
0.9,4.49,0.00108547
0.9,4.5,0.000876736
0.9,4.51,0.0017535
0.9,4.52,0.000286731
0.9,4.53,0.000312775
0.9,4.54,0.00142374
0.9,4.55,0.0005276
0.9,4.56,0.00110377
0.9,4.57,0.000797732
0.9,4.58,1.97243e-05
0.9,4.59,0.000324684
0.9,4.6,3.57613e-05
0.9,4.61,0.000662575
0.9,4.62,0.000562777
0.9,4.63,1.68044e-07
0.9,4.64,0.000561061
0.9,4.65,0.00016326
0.9,4.66,0.000852171
0.9,4.67,5.26776e-05
0.9,4.68,0.000759022
0.9,4.69,0.000469896
0.9,4.7,5.2149e-05
0.9,4.71,0.000913403
0.9,4.72,0.000851431
0.9,4.73,0.00107155
0.9,4.74,0.00133933
0.9,4.75,0.000339995
0.9,4.76,0.000169502
0.9,4.77,4.56849e-05
0.9,4.78,0.000884017
0.9,4.79,8.88881e-06
0.9,4.8,7.24071e-05
0.9,4.81,0.000256454
0.9,4.82,0.00128564
0.9,4.83,0.00256543
0.9,4.84,0.000671724
0.9,4.85,0.000101035
0.9,4.86,0.00100524
0.9,4.87,0.00032416
0.9,4.88,0.000236643
0.9,4.89,0.000272929
0.9,4.9,3.62461e-05
0.9,4.91,0.00144295
0.9,4.92,0.00104281
0.9,4.93,0.00127408
0.9,4.94,0.000519659
0.9,4.95,0.000542117
0.9,4.96,0.000128982
0.9,4.97,0.00147174
0.9,4.98,0.000765973
0.9,4.99,0.000474962
0.9,5,1.32585e-09
0.9,5.01,8.34443e-08
0.9,5.02,0.000143472
0.9,5.03,3.38743e-06
0.9,5.04,0.000135782
0.9,5.05,0.00015095
0.9,5.06,0.000301387
