r0,entropy
0.0075377,0.0148898
0.00761308,0.0150774
0.00768921,0.0152457
0.0077661,0.0154179
0.00784376,0.0156255
0.0079222,0.015784
0.00800142,0.0159736
0.00808144,0.0161096
0.00816225,0.0162726
0.00824387,0.0164235
0.00832631,0.0165779
0.00840957,0.0167285
0.00849367,0.0168289
0.00857861,0.0169643
0.00866439,0.0170773
0.00875104,0.0171861
0.00883855,0.017308
0.00892693,0.0173793
0.0090162,0.0174956
0.00910636,0.0175441
0.00919743,0.0176293
0.0092894,0.0176681
0.0093823,0.0177472
0.00947612,0.0177822
0.00957088,0.0178456
0.00966659,0.017879
0.00976325,0.01791
0.00986089,0.0179099
0.0099595,0.0179346
0.0100591,0.0179485
0.0101597,0.017962
0.0102613,0.017971
0.0103639,0.0179831
0.0104675,0.0179585
0.0105722,0.0179553
0.0106779,0.0179477
0.0107847,0.0179069
0.0108926,0.0179288
0.0110015,0.0178789
0.0111115,0.0178773
0.0112226,0.0178706
0.0113348,0.0178447
0.0114482,0.0178066
0.0115627,0.0178164
0.0116783,0.0177815
0.0117951,0.0178047
0.011913,0.0177897
0.0120322,0.0177565
0.0121525,0.0177438
0.012274,0.0177563
0.0123967,0.0177448
0.0125207,0.0177113
0.0126459,0.0177326
0.0127724,0.0176936
0.0129001,0.0176761
0.0130291,0.0177198
0.0131594,0.0177555
0.013291,0.0177931
0.0134239,0.0177526
0.0135581,0.0178099
0.0136937,0.017773
0.0138307,0.0177962
0.013969,0.0178788
0.0141086,0.0178714
0.0142497,0.0179157
0.0143922,0.0179422
0.0145362,0.0179983
0.0146815,0.0180562
0.0148283,0.0180838
0.0149766,0.0181317
0.0151264,0.0182516
0.0152776,0.018313
0.0154304,0.0184311
0.0155847,0.0184359
0.0157406,0.0185641
0.015898,0.018729
0.016057,0.0187983
0.0162175,0.0189876
0.0163797,0.0190772
0.0165435,0.0193047
0.0167089,0.019426
0.016876,0.0196268
0.0170448,0.0197679
0.0172152,0.0199562
0.0173874,0.0202584
0.0175613,0.0205053
0.0177369,0.0207461
0.0179142,0.0210752
0.0180934,0.0213452
0.0182743,0.0216337
0.0184571,0.021923
0.0186416,0.0222729
0.018828,0.0225681
0.0190163,0.0229097
0.0192065,0.0232894
0.0193986,0.0236527
0.0195925,0.0239843
0.0197885,0.0244411
0.0199864,0.0247361
0.0201862,0.025174
0.0203881,0.0255778
0.020592,0.0259254
0.0207979,0.0263419
0.0210059,0.0266962
0.0212159,0.0271652
0.0214281,0.027559
0.0216424,0.0279195
0.0218588,0.0283044
0.0220774,0.028696
0.0222981,0.0290377
0.0225211,0.0294702
0.0227463,0.0298319
0.0229738,0.0301417
0.0232035,0.0305095
0.0234356,0.0308881
0.0236699,0.031203
0.0239066,0.0315928
0.0241457,0.0318593
0.0243871,0.0321583
0.024631,0.032444
0.0248773,0.0327329
0.0251261,0.0330109
0.0253774,0.0332782
0.0256311,0.0335115
0.0258874,0.0337239
0.0261463,0.0339825
0.0264078,0.0341806
0.0266719,0.0344001
0.0269386,0.0345315
0.027208,0.0347209
0.02748,0.0348565
0.0277548,0.0350142
0.0280324,0.0351634
0.0283127,0.035273
0.0285958,0.0353519
0.0288818,0.0354998
0.0291706,0.0355772
0.0294623,0.0356171
0.029757,0.0356363
0.0300545,0.0357237
0.0303551,0.0357725
0.0306586,0.0357757
0.0309652,0.0358275
0.0312749,0.0357748
0.0315876,0.0358456
0.0319035,0.0357669
0.0322225,0.0357894
0.0325447,0.0358445
0.0328702,0.0357872
0.0331989,0.0358028
0.0335309,0.035754
0.0338662,0.0357347
0.0342049,0.0356965
0.0345469,0.0357273
0.0348924,0.0357649
0.0352413,0.0356742
0.0355937,0.0356343
0.0359496,0.0355728
0.0363091,0.0356382
0.0366722,0.0356182
0.037039,0.0356239
0.0374093,0.0355432
0.0377834,0.0356357
0.0381613,0.0355804
0.0385429,0.03559
0.0389283,0.0356762
0.0393176,0.0357268
0.0397108,0.0356866
0.0401079,0.0357347
0.040509,0.0357469
0.040914,0.0358281
0.0413232,0.0357839
0.0417364,0.0359293
0.0421538,0.0360446
0.0425753,0.0360943
0.0430011,0.0361663
0.0434311,0.0362691
0.0438654,0.036236
0.044304,0.0364912
0.0447471,0.0364816
0.0451946,0.0367526
0.0456465,0.0368114
0.046103,0.0370338
0.046564,0.0371877
0.0470296,0.0373337
0.0474999,0.0375374
0.0479749,0.037864
0.0484547,0.0380198
0.0489392,0.0382784
0.0494286,0.0385353
0.0499229,0.0388686
0.0504221,0.039318
0.0509264,0.0395744
0.0514356,0.0401001
0.05195,0.0404552
0.0524695,0.0410011
0.0529942,0.0415098
0.0535241,0.0421206
0.0540594,0.0425312
0.0546,0.0430807
0.055146,0.0437456
0.0556974,0.0443986
0.0562544,0.0451255
0.0568169,0.0455871
0.0573851,0.0463148
0.0579589,0.0470581
0.0585385,0.0477997
0.0591239,0.0484705
0.0597152,0.0493134
0.0603123,0.0501356
0.0609154,0.050826
0.0615246,0.0516044
0.0621398,0.0524165
0.0627612,0.0531657
0.0633888,0.054018
0.0640227,0.0546982
0.064663,0.0554394
0.0653096,0.0562657
0.0659627,0.057053
0.0666223,0.0577353
0.0672885,0.058494
0.0679614,0.0592451
0.068641,0.0600176
0.0693275,0.0607052
0.0700207,0.0614141
0.0707209,0.0620196
0.0714281,0.0627342
0.0721424,0.0633341
0.0728638,0.0639825
0.0735925,0.0645805
0.0743284,0.0651593
0.0750717,0.0656949
0.0758224,0.0661656
0.0765806,0.0667356
0.0773464,0.0671419
0.0781199,0.067604
0.0789011,0.0680802
0.0796901,0.0684615
0.080487,0.0688791
0.0812919,0.0692356
0.0821048,0.0695296
0.0829259,0.0698303
0.0837551,0.0701362
0.0845927,0.0703073
0.0854386,0.0705586
0.086293,0.0707819
0.0871559,0.0708897
0.0880275,0.0710444
0.0889077,0.0712137
0.0897968,0.071316
0.0906948,0.0714083
0.0916017,0.0714947
0.0925178,0.0714865
0.0934429,0.0715923
0.0943774,0.0715479
0.0953211,0.0715999
0.0962743,0.0715106
0.0972371,0.0715663
0.0982095,0.0716148
0.0991916,0.0716138
0.100183,0.0715217
0.101185,0.0714202
0.102197,0.0713837
0.103219,0.0714638
0.104251,0.0713838
0.105294,0.0714804
0.106347,0.0713712
0.10741,0.0711827
0.108484,0.071255
0.109569,0.0711803
0.110665,0.0712201
0.111772,0.0711623
0.112889,0.0712679
0.114018,0.0711864
0.115158,0.071272
0.11631,0.0712515
0.117473,0.0711699
0.118648,0.0714317
0.119834,0.0713839
0.121033,0.071562
0.122243,0.071564
0.123465,0.0719605
0.1247,0.0718092
0.125947,0.0718362
0.127206,0.0719776
0.128478,0.0722109
0.129763,0.0722487
0.131061,0.0725371
0.132372,0.0728483
0.133695,0.0728887
0.135032,0.0730848
0.136383,0.0733201
0.137746,0.0739636
0.139124,0.0743402
0.140515,0.0743921
0.14192,0.0747601
0.143339,0.0754093
0.144773,0.0759696
0.146221,0.0764782
0.147683,0.0770965
0.14916,0.0775759
0.150651,0.078392
0.152158,0.0789627
0.153679,0.079812
0.155216,0.0805323
0.156768,0.0815442
0.158336,0.0826559
0.159919,0.0836275
0.161518,0.0847232
0.163134,0.0857947
0.164765,0.0868095
0.166413,0.0881517
0.168077,0.0898623
0.169757,0.0909712
0.171455,0.0920587
0.17317,0.0934899
0.174901,0.0949536
0.17665,0.0964115
0.178417,0.0980879
0.180201,0.0993753
0.182003,0.100951
0.183823,0.102393
0.185661,0.103877
0.187518,0.105758
0.189393,0.107192
0.191287,0.108741
0.1932,0.110348
0.195132,0.111843
0.197083,0.113395
0.199054,0.114934
0.201045,0.116403
0.203055,0.117862
0.205086,0.119301
0.207136,0.120905
0.209208,0.122096
0.2113,0.123442
0.213413,0.124797
0.215547,0.126028
0.217702,0.127288
0.219879,0.128623
0.222078,0.129838
0.224299,0.130905
0.226542,0.131918
0.228807,0.132884
0.231095,0.13399
0.233406,0.13492
0.235741,0.135769
0.238098,0.136587
0.240479,0.137291
0.242884,0.138065
0.245313,0.138753
0.247766,0.13937
0.250243,0.139994
0.252746,0.140463
0.255273,0.140907
0.257826,0.141327
0.260404,0.141706
0.263008,0.14203
0.265638,0.142347
0.268295,0.142359
0.270978,0.142698
0.273687,0.142815
0.276424,0.142808
0.279189,0.143073
0.28198,0.143132
0.2848,0.143041
0.287648,0.14291
0.290525,0.143052
0.29343,0.142878
0.296364,0.143105
0.299328,0.143138
0.302321,0.142837
0.305344,0.142586
0.308398,0.142793
0.311482,0.142606
0.314597,0.142434
0.317743,0.142562
0.32092,0.142469
0.324129,0.142529
0.32737,0.142158
0.330644,0.142423
0.333951,0.142471
0.33729,0.142412
0.340663,0.142633
0.34407,0.142566
0.34751,0.14244
0.350985,0.142478
0.354495,0.142923
0.35804,0.142546
0.361621,0.143146
0.365237,0.142797
0.368889,0.142879
0.372578,0.143573
0.376304,0.143498
0.380067,0.143939
0.383868,0.143883
0.387706,0.144438
0.391583,0.14511
0.395499,0.145422
0.399454,0.145571
0.403449,0.146113
0.407483,0.146548
0.411558,0.147232
0.415674,0.148273
0.41983,0.149146
0.424029,0.149576
0.428269,0.150633
0.432552,0.151027
0.436877,0.15271
0.441246,0.153617
0.445658,0.155023
0.450115,0.156292
0.454616,0.157386
0.459162,0.159258
0.463754,0.160742
0.468391,0.163053
0.473075,0.164266
0.477806,0.166363
0.482584,0.16879
0.48741,0.171099
0.492284,0.172749
0.497207,0.174974
0.502179,0.178054
0.507201,0.180469
0.512273,0.182934
0.517396,0.185986
0.52257,0.188778
0.527795,0.192309
0.533073,0.194303
0.538404,0.197968
0.543788,0.20047
0.549226,0.203604
0.554718,0.2067
0.560265,0.209861
0.565868,0.212855
0.571527,0.215707
0.577242,0.219043
0.583014,0.222418
0.588844,0.225406
0.594733,0.22869
0.60068,0.231413
0.606687,0.23431
0.612754,0.23761
0.618881,0.240157
0.62507,0.243199
0.631321,0.245507
0.637634,0.248606
0.644011,0.250939
0.650451,0.253399
0.656955,0.255982
0.663525,0.258103
0.67016,0.260308
0.676862,0.262163
0.68363,0.264184
0.690466,0.266283
0.697371,0.267835
0.704345,0.269318
0.711388,0.270841
0.718502,0.272103
0.725687,0.273338
0.732944,0.274334
0.740273,0.275143
0.747676,0.275809
0.755153,0.276292
0.762705,0.276655
0.770332,0.276995
0.778035,0.276977
0.785815,0.276854
0.793673,0.276567
0.80161,0.276127
0.809626,0.275365
0.817722,0.274817
0.8259,0.273658
0.834159,0.272623
0.8425,0.271418
0.850925,0.269843
0.859435,0.268203
0.868029,0.266528
0.876709,0.264922
0.885476,0.262555
0.894331,0.260518
0.903274,0.258149
0.912307,0.255665
0.92143,0.253261
0.930644,0.250775
0.939951,0.248059
0.94935,0.245261
0.958844,0.241996
0.968432,0.239185
0.978117,0.235992
0.987898,0.232544
0.997777,0.229158
