x,y,mass
0.5,0.16,0.459451
0.5,0.17,0.457163
0.5,0.18,0.45195
0.5,0.19,0.448729
0.5,0.2,0.445549
0.5,0.21,0.441526
0.5,0.22,0.438657
0.5,0.23,0.434726
0.5,0.24,0.432616
0.5,0.25,0.428873
0.5,0.26,0.425313
0.5,0.27,0.422874
0.5,0.28,0.419745
0.5,0.29,0.416797
0.5,0.3,0.413535
0.5,0.31,0.411814
0.5,0.32,0.409738
0.5,0.33,0.406694
0.5,0.34,0.406279
0.5,0.35,0.402672
0.5,0.36,0.400689
0.5,0.37,0.398164
0.5,0.38,0.397028
0.5,0.39,0.395193
0.5,0.4,0.393722
0.5,0.41,0.393309
0.5,0.42,0.392164
0.5,0.43,0.391098
0.5,0.44,0.389384
0.5,0.45,0.388483
0.5,0.46,0.38921
0.5,0.47,0.387577
0.5,0.48,0.388455
0.5,0.49,0.388134
0.5,0.5,0.387946
0.5,0.51,0.38787
0.5,0.52,0.388102
0.5,0.53,0.388385
0.5,0.54,0.387816
0.5,0.55,0.389092
0.5,0.56,0.389769
0.5,0.57,0.390235
0.5,0.58,0.392209
0.5,0.59,0.392854
0.5,0.6,0.393937
0.5,0.61,0.394741
0.5,0.62,0.396669
0.5,0.63,0.398037
0.5,0.64,0.400872
0.5,0.65,0.401386
0.5,0.66,0.404118
0.5,0.67,0.4066
0.5,0.68,0.409465
0.5,0.69,0.412341
0.5,0.7,0.414007
0.5,0.71,0.415238
0.5,0.72,0.419757
0.5,0.73,0.422673
0.5,0.74,0.424611
0.5,0.75,0.42882
0.5,0.76,0.432102
0.5,0.77,0.434751
0.5,0.78,0.438738
0.5,0.79,0.441504
0.5,0.8,0.445082
0.5,0.81,0.448893
0.5,0.82,0.452468
0.5,0.83,0.455692
0.5,0.84,0.4596
0.5,0.85,0.464393
0.5,0.86,0.467544
0.5,0.87,0.471993
0.5,0.88,0.475487
0.5,0.89,0.480454
0.5,0.9,0.484134
0.5,0.91,0.488412
0.5,0.92,0.492482
0.5,0.93,0.494756
0.5,0.94,0.499272
0.5,0.95,0.504699
0.5,0.96,0.508834
0.5,0.97,0.5137
0.5,0.98,0.517857
0.5,0.99,0.521815
0.51,0,0.524262
0.51,0.01,0.521206
0.51,0.02,0.517309
0.51,0.03,0.512659
0.51,0.04,0.508811
0.51,0.05,0.504655
0.51,0.06,0.501126
0.51,0.07,0.496461
0.51,0.08,0.492343
0.51,0.09,0.489176
0.51,0.1,0.484092
0.51,0.11,0.481092
0.51,0.12,0.476549
0.51,0.13,0.472554
0.51,0.14,0.46906
0.51,0.15,0.464743
0.51,0.16,0.460097
0.51,0.17,0.455889
0.51,0.18,0.4538
0.51,0.19,0.449127
0.51,0.2,0.444902
0.51,0.21,0.441279
0.51,0.22,0.439039
0.51,0.23,0.435416
0.51,0.24,0.431565
0.51,0.25,0.428267
0.51,0.26,0.426042
0.51,0.27,0.421864
0.51,0.28,0.419273
0.51,0.29,0.417106
0.51,0.3,0.415365
0.51,0.31,0.4113
0.51,0.32,0.408937
0.51,0.33,0.406855
0.51,0.34,0.404696
0.51,0.35,0.402854
0.51,0.36,0.400757
0.51,0.37,0.399666
0.51,0.38,0.396585
0.51,0.39,0.395852
0.51,0.4,0.394505
0.51,0.41,0.392867
0.51,0.42,0.391478
0.51,0.43,0.390592
0.51,0.44,0.389986
0.51,0.45,0.389591
0.51,0.46,0.389189
0.51,0.47,0.388587
0.51,0.48,0.387381
0.51,0.49,0.387452
0.51,0.5,0.386321
0.51,0.51,0.388626
0.51,0.52,0.386455
0.51,0.53,0.387597
0.51,0.54,0.38893
0.51,0.55,0.389915
0.51,0.56,0.389629
0.51,0.57,0.390859
0.51,0.58,0.391991
0.51,0.59,0.393445
0.51,0.6,0.394564
0.51,0.61,0.39553
0.51,0.62,0.396819
0.51,0.63,0.397546
0.51,0.64,0.401024
0.51,0.65,0.402918
0.51,0.66,0.404402
0.51,0.67,0.406974
0.51,0.68,0.409619
0.51,0.69,0.413076
0.51,0.7,0.415495
0.51,0.71,0.417626
0.51,0.72,0.419808
0.51,0.73,0.423186
0.51,0.74,0.425662
0.51,0.75,0.428636
0.51,0.76,0.432341
0.51,0.77,0.434602
0.51,0.78,0.438913
0.51,0.79,0.441601
0.51,0.8,0.44534
0.51,0.81,0.449076
0.51,0.82,0.452521
0.51,0.83,0.4566
0.51,0.84,0.460015
0.51,0.85,0.463661
0.51,0.86,0.468338
0.51,0.87,0.472817
0.51,0.88,0.476738
0.51,0.89,0.480668
0.51,0.9,0.484098
0.51,0.91,0.488238
0.51,0.92,0.492588
0.51,0.93,0.496713
0.51,0.94,0.499636
0.51,0.95,0.504689
0.51,0.96,0.508424
0.51,0.97,0.513336
0.51,0.98,0.517071
0.51,0.99,0.521338
0.52,0,0.525599
0.52,0.01,0.521153
0.52,0.02,0.51782
0.52,0.03,0.51299
0.52,0.04,0.508771
0.52,0.05,0.50526
0.52,0.06,0.501428
0.52,0.07,0.495997
0.52,0.08,0.492154
0.52,0.09,0.488272
0.52,0.1,0.484248
0.52,0.11,0.48017
0.52,0.12,0.475385
0.52,0.13,0.471876
0.52,0.14,0.468965
0.52,0.15,0.463631
0.52,0.16,0.460345
0.52,0.17,0.456644
0.52,0.18,0.453149
0.52,0.19,0.448516
0.52,0.2,0.445471
0.52,0.21,0.442425
0.52,0.22,0.438622
0.52,0.23,0.435286
0.52,0.24,0.432365
0.52,0.25,0.428578
0.52,0.26,0.426189
0.52,0.27,0.423066
0.52,0.28,0.419147
0.52,0.29,0.416619
0.52,0.3,0.415371
0.52,0.31,0.411088
0.52,0.32,0.409759
0.52,0.33,0.4073
0.52,0.34,0.404652
0.52,0.35,0.402862
0.52,0.36,0.402258
0.52,0.37,0.399158
0.52,0.38,0.397345
0.52,0.39,0.395104
0.52,0.4,0.393817
0.52,0.41,0.393804
0.52,0.42,0.391774
0.52,0.43,0.390823
0.52,0.44,0.390635
0.52,0.45,0.388713
0.52,0.46,0.388702
0.52,0.47,0.388481
0.52,0.48,0.387801
0.52,0.49,0.386985
0.52,0.5,0.38672
0.52,0.51,0.387584
0.52,0.52,0.388183
0.52,0.53,0.388199
0.52,0.54,0.387477
0.52,0.55,0.389213
0.52,0.56,0.389693
0.52,0.57,0.390383
0.52,0.58,0.392359
0.52,0.59,0.393088
0.52,0.6,0.394262
0.52,0.61,0.395268
0.52,0.62,0.397708
0.52,0.63,0.398379
0.52,0.64,0.401424
0.52,0.65,0.402665
0.52,0.66,0.404608
0.52,0.67,0.407158
0.52,0.68,0.409895
0.52,0.69,0.412215
0.52,0.7,0.414412
0.52,0.71,0.417257
0.52,0.72,0.420097
0.52,0.73,0.423868
0.52,0.74,0.425966
0.52,0.75,0.429449
0.52,0.76,0.431698
0.52,0.77,0.435293
0.52,0.78,0.438941
0.52,0.79,0.442212
0.52,0.8,0.445721
0.52,0.81,0.449559
0.52,0.82,0.452892
0.52,0.83,0.456651
0.52,0.84,0.459761
0.52,0.85,0.463932
0.52,0.86,0.468559
0.52,0.87,0.470839
0.52,0.88,0.475511
0.52,0.89,0.480046
0.52,0.9,0.484442
0.52,0.91,0.48809
0.52,0.92,0.491729
0.52,0.93,0.497398
0.52,0.94,0.500653
0.52,0.95,0.504279
0.52,0.96,0.509735
0.52,0.97,0.513536
0.52,0.98,0.518197
0.52,0.99,0.521482
0.53,0,0.525464
0.53,0.01,0.521025
0.53,0.02,0.517405
0.53,0.03,0.514153
0.53,0.04,0.509438
0.53,0.05,0.504864
0.53,0.06,0.500903
0.53,0.07,0.497544
0.53,0.08,0.493532
0.53,0.09,0.488318
0.53,0.1,0.483938
0.53,0.11,0.480666
0.53,0.12,0.476237
0.53,0.13,0.472667
0.53,0.14,0.467844
0.53,0.15,0.465675
0.53,0.16,0.460609
0.53,0.17,0.457882
0.53,0.18,0.453332
0.53,0.19,0.44935
0.53,0.2,0.445836
0.53,0.21,0.442514
0.53,0.22,0.438918
0.53,0.23,0.436248
0.53,0.24,0.432355
0.53,0.25,0.42858
0.53,0.26,0.426848
0.53,0.27,0.42376
0.53,0.28,0.421039
0.53,0.29,0.417784
0.53,0.3,0.415285
0.53,0.31,0.411898
0.53,0.32,0.410085
0.53,0.33,0.406837
0.53,0.34,0.405806
0.53,0.35,0.404289
0.53,0.36,0.40129
0.53,0.37,0.399843
0.53,0.38,0.397683
0.53,0.39,0.396168
0.53,0.4,0.394297
0.53,0.41,0.394156
0.53,0.42,0.391997
0.53,0.43,0.392159
0.53,0.44,0.390565
0.53,0.45,0.390274
0.53,0.46,0.389349
0.53,0.47,0.388065
0.53,0.48,0.38891
0.53,0.49,0.388596
0.53,0.5,0.388393
0.53,0.51,0.38808
0.53,0.52,0.387627
0.53,0.53,0.388684
0.53,0.54,0.388532
0.53,0.55,0.389685
0.53,0.56,0.389958
0.53,0.57,0.391732
0.53,0.58,0.392393
0.53,0.59,0.393192
0.53,0.6,0.394808
0.53,0.61,0.397119
0.53,0.62,0.397343
0.53,0.63,0.398191
0.53,0.64,0.402079
0.53,0.65,0.403107
0.53,0.66,0.405066
0.53,0.67,0.407415
0.53,0.68,0.409901
0.53,0.69,0.411045
0.53,0.7,0.415139
0.53,0.71,0.417625
0.53,0.72,0.419602
0.53,0.73,0.423457
0.53,0.74,0.426355
0.53,0.75,0.429189
0.53,0.76,0.433203
0.53,0.77,0.436471
0.53,0.78,0.439407
0.53,0.79,0.442497
0.53,0.8,0.44612
0.53,0.81,0.448312
0.53,0.82,0.453739
0.53,0.83,0.457841
0.53,0.84,0.460015
0.53,0.85,0.46422
0.53,0.86,0.468008
0.53,0.87,0.471721
0.53,0.88,0.476784
0.53,0.89,0.479998
0.53,0.9,0.485144
0.53,0.91,0.488621
0.53,0.92,0.49292
0.53,0.93,0.495841
0.53,0.94,0.501036
0.53,0.95,0.505022
0.53,0.96,0.507758
0.53,0.97,0.513131
0.53,0.98,0.51803
0.53,0.99,0.523419
0.54,0,0.525502
0.54,0.01,0.522643
0.54,0.02,0.518451
0.54,0.03,0.514112
0.54,0.04,0.510612
0.54,0.05,0.505092
0.54,0.06,0.501019
0.54,0.07,0.496456
0.54,0.08,0.492939
0.54,0.09,0.489028
0.54,0.1,0.485173
0.54,0.11,0.480058
0.54,0.12,0.477103
0.54,0.13,0.472565
0.54,0.14,0.469907
0.54,0.15,0.464916
0.54,0.16,0.462295
0.54,0.17,0.45793
0.54,0.18,0.453157
0.54,0.19,0.449823
0.54,0.2,0.446017
0.54,0.21,0.443783
0.54,0.22,0.44006
0.54,0.23,0.436314
0.54,0.24,0.432633
0.54,0.25,0.429415
0.54,0.26,0.426137
0.54,0.27,0.423596
0.54,0.28,0.419975
0.54,0.29,0.418443
0.54,0.3,0.414225
0.54,0.31,0.412569
0.54,0.32,0.40954
0.54,0.33,0.408445
0.54,0.34,0.404964
0.54,0.35,0.403737
0.54,0.36,0.402485
0.54,0.37,0.400029
0.54,0.38,0.397241
0.54,0.39,0.395657
0.54,0.4,0.395047
0.54,0.41,0.393979
0.54,0.42,0.392259
0.54,0.43,0.392579
0.54,0.44,0.391721
0.54,0.45,0.390394
0.54,0.46,0.388787
0.54,0.47,0.388298
0.54,0.48,0.388335
0.54,0.49,0.388794
0.54,0.5,0.388936
0.54,0.51,0.38695
0.54,0.52,0.38756
0.54,0.53,0.388458
0.54,0.54,0.389539
0.54,0.55,0.389852
0.54,0.56,0.391294
0.54,0.57,0.391221
0.54,0.58,0.392408
0.54,0.59,0.394668
0.54,0.6,0.39527
0.54,0.61,0.395541
0.54,0.62,0.398075
0.54,0.63,0.400166
0.54,0.64,0.403073
0.54,0.65,0.404038
0.54,0.66,0.406089
0.54,0.67,0.408107
0.54,0.68,0.410393
0.54,0.69,0.413081
0.54,0.7,0.414086
0.54,0.71,0.418087
0.54,0.72,0.420963
0.54,0.73,0.424055
0.54,0.74,0.425414
0.54,0.75,0.429466
0.54,0.76,0.431713
0.54,0.77,0.435913
0.54,0.78,0.439846
0.54,0.79,0.443374
0.54,0.8,0.44615
0.54,0.81,0.450254
0.54,0.82,0.454334
0.54,0.83,0.457903
0.54,0.84,0.461901
0.54,0.85,0.464916
0.54,0.86,0.469109
0.54,0.87,0.473855
0.54,0.88,0.477236
0.54,0.89,0.480256
0.54,0.9,0.485939
0.54,0.91,0.489121
0.54,0.92,0.492011
0.54,0.93,0.497065
0.54,0.94,0.500442
0.54,0.95,0.504177
0.54,0.96,0.509026
0.54,0.97,0.514118
0.54,0.98,0.51914
0.54,0.99,0.521863
0.55,0,0.525155
0.55,0.01,0.522159
0.55,0.02,0.51883
0.55,0.03,0.51368
0.55,0.04,0.511069
0.55,0.05,0.505082
0.55,0.06,0.502484
0.55,0.07,0.496717
0.55,0.08,0.494483
0.55,0.09,0.488919
0.55,0.1,0.485699
0.55,0.11,0.480109
0.55,0.12,0.477622
0.55,0.13,0.473117
0.55,0.14,0.470099
0.55,0.15,0.46685
0.55,0.16,0.461344
0.55,0.17,0.458227
0.55,0.18,0.453907
0.55,0.19,0.450462
0.55,0.2,0.447617
0.55,0.21,0.442648
0.55,0.22,0.440365
0.55,0.23,0.437567
0.55,0.24,0.433472
0.55,0.25,0.429642
0.55,0.26,0.425937
0.55,0.27,0.424882
0.55,0.28,0.421295
0.55,0.29,0.417898
0.55,0.3,0.416355
0.55,0.31,0.414565
0.55,0.32,0.409489
0.55,0.33,0.409196
0.55,0.34,0.405562
0.55,0.35,0.40291
0.55,0.36,0.402617
0.55,0.37,0.400234
0.55,0.38,0.398741
0.55,0.39,0.396427
0.55,0.4,0.39619
0.55,0.41,0.394323
0.55,0.42,0.39353
0.55,0.43,0.392914
0.55,0.44,0.390996
0.55,0.45,0.390684
0.55,0.46,0.390375
0.55,0.47,0.389642
0.55,0.48,0.389384
0.55,0.49,0.389687
0.55,0.5,0.389621
0.55,0.51,0.389182
0.55,0.52,0.389533
0.55,0.53,0.389596
0.55,0.54,0.389737
0.55,0.55,0.39057
0.55,0.56,0.392552
0.55,0.57,0.392852
0.55,0.58,0.393951
0.55,0.59,0.395119
0.55,0.6,0.396142
0.55,0.61,0.396987
0.55,0.62,0.398902
0.55,0.63,0.399537
0.55,0.64,0.401905
0.55,0.65,0.40403
0.55,0.66,0.406937
0.55,0.67,0.408216
0.55,0.68,0.410758
0.55,0.69,0.41343
0.55,0.7,0.416325
0.55,0.71,0.417564
0.55,0.72,0.420233
0.55,0.73,0.42395
0.55,0.74,0.427433
0.55,0.75,0.430667
0.55,0.76,0.434208
0.55,0.77,0.437591
0.55,0.78,0.440284
0.55,0.79,0.443987
0.55,0.8,0.446132
0.55,0.81,0.449815
0.55,0.82,0.454558
0.55,0.83,0.458325
0.55,0.84,0.462196
0.55,0.85,0.464902
0.55,0.86,0.46934
0.55,0.87,0.473898
0.55,0.88,0.47728
0.55,0.89,0.481197
0.55,0.9,0.48377
0.55,0.91,0.488417
0.55,0.92,0.493118
0.55,0.93,0.496928
0.55,0.94,0.501828
0.55,0.95,0.505252
0.55,0.96,0.510479
0.55,0.97,0.514645
0.55,0.98,0.517531
0.55,0.99,0.521844
0.56,0,0.526074
0.56,0.01,0.521654
0.56,0.02,0.51819
0.56,0.03,0.515452
0.56,0.04,0.509139
0.56,0.05,0.505998
0.56,0.06,0.501408
0.56,0.07,0.49845
0.56,0.08,0.493459
0.56,0.09,0.489644
0.56,0.1,0.486845
0.56,0.11,0.480977
0.56,0.12,0.478266
0.56,0.13,0.47306
0.56,0.14,0.468966
0.56,0.15,0.465702
0.56,0.16,0.462156
0.56,0.17,0.457586
0.56,0.18,0.453922
0.56,0.19,0.450846
0.56,0.2,0.447826
0.56,0.21,0.443172
0.56,0.22,0.440151
0.56,0.23,0.436952
0.56,0.24,0.434087
0.56,0.25,0.42969
0.56,0.26,0.427513
0.56,0.27,0.424566
0.56,0.28,0.422282
0.56,0.29,0.418801
0.56,0.3,0.415806
0.56,0.31,0.414115
0.56,0.32,0.411257
0.56,0.33,0.409101
0.56,0.34,0.407742
0.56,0.35,0.404778
0.56,0.36,0.403106
0.56,0.37,0.400353
0.56,0.38,0.400472
0.56,0.39,0.398434
0.56,0.4,0.396369
0.56,0.41,0.395632
0.56,0.42,0.395247
0.56,0.43,0.394157
0.56,0.44,0.393184
0.56,0.45,0.391781
0.56,0.46,0.39093
0.56,0.47,0.389667
0.56,0.48,0.388832
0.56,0.49,0.390066
0.56,0.5,0.388877
0.56,0.51,0.389645
0.56,0.52,0.390698
0.56,0.53,0.390659
0.56,0.54,0.391331
0.56,0.55,0.390332
0.56,0.56,0.392975
0.56,0.57,0.393704
0.56,0.58,0.393412
0.56,0.59,0.395442
0.56,0.6,0.396072
0.56,0.61,0.398259
0.56,0.62,0.399557
0.56,0.63,0.401253
0.56,0.64,0.402516
0.56,0.65,0.405084
0.56,0.66,0.407494
0.56,0.67,0.409667
0.56,0.68,0.411581
0.56,0.69,0.413414
0.56,0.7,0.4155
0.56,0.71,0.419464
0.56,0.72,0.421603
0.56,0.73,0.42452
0.56,0.74,0.428253
0.56,0.75,0.430463
0.56,0.76,0.433432
0.56,0.77,0.436812
0.56,0.78,0.440765
0.56,0.79,0.443999
0.56,0.8,0.447947
0.56,0.81,0.451314
0.56,0.82,0.454791
0.56,0.83,0.458299
0.56,0.84,0.461429
0.56,0.85,0.46609
0.56,0.86,0.469422
0.56,0.87,0.473771
0.56,0.88,0.477554
0.56,0.89,0.480802
0.56,0.9,0.48603
0.56,0.91,0.489283
0.56,0.92,0.494073
0.56,0.93,0.49734
0.56,0.94,0.501276
0.56,0.95,0.505928
0.56,0.96,0.509823
0.56,0.97,0.514126
0.56,0.98,0.517603
0.56,0.99,0.522629
0.57,0,0.526911
0.57,0.01,0.522377
0.57,0.02,0.517918
0.57,0.03,0.514691
0.57,0.04,0.510245
0.57,0.05,0.505828
0.57,0.06,0.502442
0.57,0.07,0.498053
0.57,0.08,0.494629
0.57,0.09,0.489853
0.57,0.1,0.485951
0.57,0.11,0.482715
0.57,0.12,0.477709
0.57,0.13,0.473373
0.57,0.14,0.470357
0.57,0.15,0.467824
0.57,0.16,0.462649
0.57,0.17,0.458771
0.57,0.18,0.455052
0.57,0.19,0.452573
0.57,0.2,0.448692
0.57,0.21,0.444859
0.57,0.22,0.44127
0.57,0.23,0.438386
0.57,0.24,0.435095
0.57,0.25,0.431979
0.57,0.26,0.42811
0.57,0.27,0.42489
0.57,0.28,0.422446
0.57,0.29,0.419843
0.57,0.3,0.417225
0.57,0.31,0.41404
0.57,0.32,0.413083
0.57,0.33,0.409849
0.57,0.34,0.408497
0.57,0.35,0.40668
0.57,0.36,0.404556
0.57,0.37,0.401101
0.57,0.38,0.400302
0.57,0.39,0.398684
0.57,0.4,0.397318
0.57,0.41,0.395047
0.57,0.42,0.394918
0.57,0.43,0.393988
0.57,0.44,0.393074
0.57,0.45,0.392313
0.57,0.46,0.391427
0.57,0.47,0.390884
0.57,0.48,0.391369
0.57,0.49,0.390444
0.57,0.5,0.389728
0.57,0.51,0.390631
0.57,0.52,0.391406
0.57,0.53,0.390986
0.57,0.54,0.392732
0.57,0.55,0.392742
0.57,0.56,0.393499
0.57,0.57,0.395387
0.57,0.58,0.395186
0.57,0.59,0.396986
0.57,0.6,0.397012
0.57,0.61,0.398583
0.57,0.62,0.39993
0.57,0.63,0.402654
0.57,0.64,0.40376
0.57,0.65,0.406513
0.57,0.66,0.408328
0.57,0.67,0.410228
0.57,0.68,0.413257
0.57,0.69,0.413941
0.57,0.7,0.418202
0.57,0.71,0.419768
0.57,0.72,0.423027
0.57,0.73,0.425703
0.57,0.74,0.427112
0.57,0.75,0.431853
0.57,0.76,0.434491
0.57,0.77,0.438462
0.57,0.78,0.441432
0.57,0.79,0.444422
0.57,0.8,0.448104
0.57,0.81,0.452074
0.57,0.82,0.454538
0.57,0.83,0.458899
0.57,0.84,0.462332
0.57,0.85,0.467064
0.57,0.86,0.470273
0.57,0.87,0.475203
0.57,0.88,0.477682
0.57,0.89,0.481492
0.57,0.9,0.486153
0.57,0.91,0.490288
0.57,0.92,0.49423
0.57,0.93,0.497474
0.57,0.94,0.501986
0.57,0.95,0.50633
0.57,0.96,0.510554
0.57,0.97,0.515344
0.57,0.98,0.518755
0.57,0.99,0.522505
0.58,0,0.527367
0.58,0.01,0.522968
0.58,0.02,0.519794
0.58,0.03,0.514964
0.58,0.04,0.51212
0.58,0.05,0.507828
0.58,0.06,0.502661
0.58,0.07,0.498803
0.58,0.08,0.495446
0.58,0.09,0.491219
0.58,0.1,0.486199
0.58,0.11,0.482666
0.58,0.12,0.480925
0.58,0.13,0.473503
0.58,0.14,0.472051
0.58,0.15,0.467402
0.58,0.16,0.46431
0.58,0.17,0.459251
0.58,0.18,0.455514
0.58,0.19,0.451905
0.58,0.2,0.448027
0.58,0.21,0.444535
0.58,0.22,0.442809
0.58,0.23,0.439878
0.58,0.24,0.435022
0.58,0.25,0.431954
0.58,0.26,0.429807
0.58,0.27,0.425574
0.58,0.28,0.423508
0.58,0.29,0.420857
0.58,0.3,0.419112
0.58,0.31,0.415721
0.58,0.32,0.413206
0.58,0.33,0.41165
0.58,0.34,0.40783
0.58,0.35,0.40722
0.58,0.36,0.405227
0.58,0.37,0.40227
0.58,0.38,0.400825
0.58,0.39,0.399902
0.58,0.4,0.398649
0.58,0.41,0.397426
0.58,0.42,0.396032
0.58,0.43,0.395805
0.58,0.44,0.393831
0.58,0.45,0.394184
0.58,0.46,0.392197
0.58,0.47,0.392498
0.58,0.48,0.391999
0.58,0.49,0.391515
0.58,0.5,0.392188
0.58,0.51,0.39202
0.58,0.52,0.392509
0.58,0.53,0.393204
0.58,0.54,0.392714
0.58,0.55,0.393061
0.58,0.56,0.394781
0.58,0.57,0.395198
0.58,0.58,0.395765
0.58,0.59,0.397828
0.58,0.6,0.399069
0.58,0.61,0.39976
0.58,0.62,0.40177
0.58,0.63,0.40251
0.58,0.64,0.403922
0.58,0.65,0.406632
0.58,0.66,0.409027
0.58,0.67,0.410288
0.58,0.68,0.4143
0.58,0.69,0.415313
0.58,0.7,0.418978
0.58,0.71,0.421562
0.58,0.72,0.423079
0.58,0.73,0.42595
0.58,0.74,0.429964
0.58,0.75,0.433564
0.58,0.76,0.435251
0.58,0.77,0.437814
0.58,0.78,0.440832
0.58,0.79,0.446303
0.58,0.8,0.449498
0.58,0.81,0.452529
0.58,0.82,0.456185
0.58,0.83,0.460252
0.58,0.84,0.464437
0.58,0.85,0.467961
0.58,0.86,0.470943
0.58,0.87,0.47423
0.58,0.88,0.478247
0.58,0.89,0.483998
0.58,0.9,0.487197
0.58,0.91,0.492056
0.58,0.92,0.495298
0.58,0.93,0.499224
0.58,0.94,0.502704
0.58,0.95,0.507499
0.58,0.96,0.511895
0.58,0.97,0.515839
0.58,0.98,0.518785
0.58,0.99,0.523785
0.59,0,0.527293
0.59,0.01,0.52365
0.59,0.02,0.519424
0.59,0.03,0.5159
0.59,0.04,0.511286
0.59,0.05,0.506896
0.59,0.06,0.502984
0.59,0.07,0.499995
0.59,0.08,0.496037
0.59,0.09,0.492236
0.59,0.1,0.487639
0.59,0.11,0.483509
0.59,0.12,0.479484
0.59,0.13,0.475253
0.59,0.14,0.471735
0.59,0.15,0.46836
0.59,0.16,0.463714
0.59,0.17,0.460661
0.59,0.18,0.456683
0.59,0.19,0.454115
0.59,0.2,0.450755
0.59,0.21,0.446124
0.59,0.22,0.441831
0.59,0.23,0.440723
0.59,0.24,0.436044
0.59,0.25,0.433127
0.59,0.26,0.43088
0.59,0.27,0.42828
0.59,0.28,0.424697
0.59,0.29,0.422831
0.59,0.3,0.419261
0.59,0.31,0.416683
0.59,0.32,0.413898
0.59,0.33,0.412624
0.59,0.34,0.410524
0.59,0.35,0.40848
0.59,0.36,0.405926
0.59,0.37,0.404332
0.59,0.38,0.402155
0.59,0.39,0.401881
0.59,0.4,0.399326
0.59,0.41,0.398757
0.59,0.42,0.397139
0.59,0.43,0.396507
0.59,0.44,0.395716
0.59,0.45,0.394592
0.59,0.46,0.392674
0.59,0.47,0.393057
0.59,0.48,0.393253
0.59,0.49,0.393023
0.59,0.5,0.392941
0.59,0.51,0.392311
0.59,0.52,0.393137
0.59,0.53,0.393337
0.59,0.54,0.394275
0.59,0.55,0.395188
0.59,0.56,0.394729
0.59,0.57,0.396825
0.59,0.58,0.396828
0.59,0.59,0.398188
0.59,0.6,0.399335
0.59,0.61,0.40137
0.59,0.62,0.402859
0.59,0.63,0.404021
0.59,0.64,0.406133
0.59,0.65,0.408254
0.59,0.66,0.410206
0.59,0.67,0.412151
0.59,0.68,0.41406
0.59,0.69,0.416621
0.59,0.7,0.41984
0.59,0.71,0.421178
0.59,0.72,0.424668
0.59,0.73,0.4275
0.59,0.74,0.428723
0.59,0.75,0.433343
0.59,0.76,0.436455
0.59,0.77,0.43877
0.59,0.78,0.442716
0.59,0.79,0.445327
0.59,0.8,0.449229
0.59,0.81,0.453551
0.59,0.82,0.455426
0.59,0.83,0.460195
0.59,0.84,0.464499
0.59,0.85,0.46878
0.59,0.86,0.472556
0.59,0.87,0.477115
0.59,0.88,0.479676
0.59,0.89,0.483388
0.59,0.9,0.48727
0.59,0.91,0.492627
0.59,0.92,0.495677
0.59,0.93,0.50021
0.59,0.94,0.50377
0.59,0.95,0.506966
0.59,0.96,0.511696
0.59,0.97,0.516192
0.59,0.98,0.519346
0.59,0.99,0.523614
0.6,0,0.529175
0.6,0.01,0.524837
0.6,0.02,0.52
0.6,0.03,0.516977
0.6,0.04,0.512684
0.6,0.05,0.50981
0.6,0.06,0.505844
0.6,0.07,0.500354
0.6,0.08,0.497857
0.6,0.09,0.492753
0.6,0.1,0.487072
0.6,0.11,0.484863
0.6,0.12,0.480595
0.6,0.13,0.476794
0.6,0.14,0.472991
0.6,0.15,0.469912
0.6,0.16,0.464981
0.6,0.17,0.461717
0.6,0.18,0.457608
0.6,0.19,0.454526
0.6,0.2,0.450495
0.6,0.21,0.447959
0.6,0.22,0.445003
0.6,0.23,0.441573
0.6,0.24,0.437364
0.6,0.25,0.434566
0.6,0.26,0.431062
0.6,0.27,0.428764
0.6,0.28,0.426115
0.6,0.29,0.423274
0.6,0.3,0.420817
0.6,0.31,0.416815
0.6,0.32,0.415809
0.6,0.33,0.414028
0.6,0.34,0.410845
0.6,0.35,0.409628
0.6,0.36,0.407376
0.6,0.37,0.405299
0.6,0.38,0.40323
0.6,0.39,0.402298
0.6,0.4,0.401206
0.6,0.41,0.40019
0.6,0.42,0.398193
0.6,0.43,0.397856
0.6,0.44,0.396556
0.6,0.45,0.396574
0.6,0.46,0.394092
0.6,0.47,0.394533
0.6,0.48,0.393993
0.6,0.49,0.394879
0.6,0.5,0.393776
0.6,0.51,0.395039
0.6,0.52,0.393841
0.6,0.53,0.394988
0.6,0.54,0.395123
0.6,0.55,0.396118
0.6,0.56,0.397121
0.6,0.57,0.39717
0.6,0.58,0.398518
0.6,0.59,0.399679
0.6,0.6,0.401334
0.6,0.61,0.4014
0.6,0.62,0.403028
0.6,0.63,0.405162
0.6,0.64,0.406769
0.6,0.65,0.409835
0.6,0.66,0.411763
0.6,0.67,0.413685
0.6,0.68,0.414716
0.6,0.69,0.417998
0.6,0.7,0.420794
0.6,0.71,0.42211
0.6,0.72,0.424218
0.6,0.73,0.428929
0.6,0.74,0.430128
0.6,0.75,0.435402
0.6,0.76,0.4374
0.6,0.77,0.441113
0.6,0.78,0.445222
0.6,0.79,0.447277
0.6,0.8,0.450499
0.6,0.81,0.453618
0.6,0.82,0.45814
0.6,0.83,0.461023
0.6,0.84,0.466051
0.6,0.85,0.469349
0.6,0.86,0.472022
0.6,0.87,0.476145
0.6,0.88,0.481113
0.6,0.89,0.484074
0.6,0.9,0.488813
0.6,0.91,0.49239
0.6,0.92,0.495724
0.6,0.93,0.502187
