x,y,mass
0.23,0.34,0.0515882
0.23,0.35,0.0514582
0.23,0.36,0.0514742
0.23,0.37,0.0513239
0.23,0.38,0.0513457
0.23,0.39,0.0511023
0.23,0.4,0.051045
0.23,0.41,0.0515585
0.23,0.42,0.0514402
0.23,0.43,0.051547
0.23,0.44,0.0513986
0.23,0.45,0.0514451
0.23,0.46,0.0518258
0.23,0.47,0.0516162
0.23,0.48,0.0511531
0.23,0.49,0.0515642
0.23,0.5,0.0514851
0.23,0.51,0.0515354
0.23,0.52,0.0518643
0.23,0.53,0.0518915
0.23,0.54,0.0519974
0.23,0.55,0.0521303
0.23,0.56,0.0517896
0.23,0.57,0.051676
0.23,0.58,0.0514193
0.23,0.59,0.0514914
0.23,0.6,0.0515478
0.23,0.61,0.0515521
0.23,0.62,0.0515079
0.23,0.63,0.0518174
0.23,0.64,0.0513811
0.23,0.65,0.0516685
0.23,0.66,0.0512692
0.23,0.67,0.0517866
0.23,0.68,0.0514056
0.23,0.69,0.0515672
0.23,0.7,0.0517722
0.23,0.71,0.0516066
0.23,0.72,0.0516053
0.23,0.73,0.0512819
0.23,0.74,0.0515568
0.23,0.75,0.0511731
0.23,0.76,0.0512133
0.23,0.77,0.0516484
0.23,0.78,0.0514917
0.23,0.79,0.0512093
0.23,0.8,0.0508522
0.23,0.81,0.0509585
0.23,0.82,0.0504099
0.23,0.83,0.0500241
0.23,0.84,0.0493702
0.23,0.85,0.0489116
0.23,0.86,0.0484438
0.23,0.87,0.0476171
0.23,0.88,0.0460817
0.23,0.89,0.0448182
0.23,0.9,0.043676
0.23,0.91,0.0419328
0.23,0.92,0.040579
0.23,0.93,0.0384766
0.23,0.94,0.0367448
0.23,0.95,0.0346063
0.23,0.96,0.0325093
0.23,0.97,0.0307758
0.23,0.98,0.0291318
0.23,0.99,0.0273572
0.24,0,0.025671
0.24,0.01,0.0276028
0.24,0.02,0.0289964
0.24,0.03,0.0312316
0.24,0.04,0.0326701
0.24,0.05,0.0345589
0.24,0.06,0.0366167
0.24,0.07,0.0384968
0.24,0.08,0.0399971
0.24,0.09,0.0417966
0.24,0.1,0.043699
0.24,0.11,0.0450438
0.24,0.12,0.0461704
0.24,0.13,0.0474753
0.24,0.14,0.0482319
0.24,0.15,0.0490979
0.24,0.16,0.0497045
0.24,0.17,0.0503611
0.24,0.18,0.0505655
0.24,0.19,0.05112
0.24,0.2,0.0513554
0.24,0.21,0.0509773
0.24,0.22,0.0514259
0.24,0.23,0.0516475
0.24,0.24,0.0518214
0.24,0.25,0.051575
0.24,0.26,0.0516192
0.24,0.27,0.0519548
0.24,0.28,0.0517327
0.24,0.29,0.0517509
0.24,0.3,0.0514539
0.24,0.31,0.0518295
0.24,0.32,0.0512568
0.24,0.33,0.0513612
0.24,0.34,0.0515959
0.24,0.35,0.0517669
0.24,0.36,0.051766
0.24,0.37,0.0518467
0.24,0.38,0.051908
0.24,0.39,0.0514361
0.24,0.4,0.0516773
0.24,0.41,0.0514316
0.24,0.42,0.0515573
0.24,0.43,0.0517169
0.24,0.44,0.0518084
0.24,0.45,0.0517143
0.24,0.46,0.051828
0.24,0.47,0.051729
0.24,0.48,0.0515566
0.24,0.49,0.0520497
0.24,0.5,0.0518816
0.24,0.51,0.0515891
0.24,0.52,0.0518074
0.24,0.53,0.051777
0.24,0.54,0.0518642
0.24,0.55,0.0513885
0.24,0.56,0.0514228
0.24,0.57,0.0515985
0.24,0.58,0.0515903
0.24,0.59,0.0517743
0.24,0.6,0.051654
0.24,0.61,0.0515758
0.24,0.62,0.0514985
0.24,0.63,0.0516448
0.24,0.64,0.0517017
0.24,0.65,0.0514023
0.24,0.66,0.0516339
0.24,0.67,0.051536
0.24,0.68,0.0512763
0.24,0.69,0.0517352
0.24,0.7,0.0518434
0.24,0.71,0.0518157
0.24,0.72,0.0515727
0.24,0.73,0.0513655
0.24,0.74,0.0513352
0.24,0.75,0.0513209
0.24,0.76,0.0515879
0.24,0.77,0.0514921
0.24,0.78,0.0512141
0.24,0.79,0.0514265
0.24,0.8,0.0510413
0.24,0.81,0.0506165
0.24,0.82,0.0503789
0.24,0.83,0.0504881
0.24,0.84,0.0496834
0.24,0.85,0.0490861
0.24,0.86,0.0488766
0.24,0.87,0.0471289
0.24,0.88,0.0457832
0.24,0.89,0.0450394
0.24,0.9,0.0436021
0.24,0.91,0.0420312
0.24,0.92,0.0404039
0.24,0.93,0.0385878
0.24,0.94,0.0365292
0.24,0.95,0.0346467
0.24,0.96,0.0329196
0.24,0.97,0.0309067
0.24,0.98,0.0288796
0.24,0.99,0.0273002
0.25,0,0.0255147
0.25,0.01,0.0272659
0.25,0.02,0.0290752
0.25,0.03,0.03076
0.25,0.04,0.0327318
0.25,0.05,0.0347361
0.25,0.06,0.0364417
0.25,0.07,0.0386635
0.25,0.08,0.0403067
0.25,0.09,0.0421598
0.25,0.1,0.0439069
0.25,0.11,0.0451038
0.25,0.12,0.0462339
0.25,0.13,0.0473407
0.25,0.14,0.0487126
0.25,0.15,0.0491634
0.25,0.16,0.0497017
0.25,0.17,0.0504917
0.25,0.18,0.0506426
0.25,0.19,0.0509063
0.25,0.2,0.0512994
0.25,0.21,0.0511816
0.25,0.22,0.0516707
0.25,0.23,0.051241
0.25,0.24,0.051288
0.25,0.25,0.0516229
0.25,0.26,0.0515259
0.25,0.27,0.0513227
0.25,0.28,0.0517507
0.25,0.29,0.0515395
0.25,0.3,0.0520907
0.25,0.31,0.0516699
0.25,0.32,0.0517968
0.25,0.33,0.0513948
0.25,0.34,0.0517978
0.25,0.35,0.0515577
0.25,0.36,0.0518969
0.25,0.37,0.0516677
0.25,0.38,0.0519329
0.25,0.39,0.051418
0.25,0.4,0.0515932
0.25,0.41,0.0515616
0.25,0.42,0.051585
0.25,0.43,0.0515809
0.25,0.44,0.0516335
0.25,0.45,0.0516718
0.25,0.46,0.0517748
0.25,0.47,0.0515079
0.25,0.48,0.0512373
0.25,0.49,0.0518174
0.25,0.5,0.051792
0.25,0.51,0.0518192
0.25,0.52,0.0514466
0.25,0.53,0.0514733
0.25,0.54,0.0516344
0.25,0.55,0.0514844
0.25,0.56,0.051677
0.25,0.57,0.051657
0.25,0.58,0.0520042
0.25,0.59,0.0519286
0.25,0.6,0.0515583
0.25,0.61,0.0514594
0.25,0.62,0.0519213
0.25,0.63,0.0517895
0.25,0.64,0.0516221
0.25,0.65,0.0516127
0.25,0.66,0.051836
0.25,0.67,0.0515182
0.25,0.68,0.0517524
0.25,0.69,0.0519945
0.25,0.7,0.0516421
0.25,0.71,0.0517453
0.25,0.72,0.0516228
0.25,0.73,0.0517536
0.25,0.74,0.0514512
0.25,0.75,0.0515016
0.25,0.76,0.0520306
0.25,0.77,0.0514102
0.25,0.78,0.0513033
0.25,0.79,0.0515954
0.25,0.8,0.0512421
0.25,0.81,0.0507482
0.25,0.82,0.0506587
0.25,0.83,0.0501282
0.25,0.84,0.0498274
0.25,0.85,0.0488605
0.25,0.86,0.0484867
0.25,0.87,0.0474712
0.25,0.88,0.0465474
0.25,0.89,0.0450765
0.25,0.9,0.043802
0.25,0.91,0.0420788
0.25,0.92,0.0402628
0.25,0.93,0.0384644
0.25,0.94,0.0366845
0.25,0.95,0.0346506
0.25,0.96,0.0326527
0.25,0.97,0.0308831
0.25,0.98,0.0294253
0.25,0.99,0.0273788
0.26,0,0.0259124
0.26,0.01,0.027359
0.26,0.02,0.0291499
0.26,0.03,0.030778
0.26,0.04,0.0325981
0.26,0.05,0.0346007
0.26,0.06,0.0366762
0.26,0.07,0.0385519
0.26,0.08,0.0403523
0.26,0.09,0.0416414
0.26,0.1,0.0437971
0.26,0.11,0.0448794
0.26,0.12,0.0467735
0.26,0.13,0.0475081
0.26,0.14,0.0484901
0.26,0.15,0.0490221
0.26,0.16,0.0497588
0.26,0.17,0.050043
0.26,0.18,0.0507299
0.26,0.19,0.0512724
0.26,0.2,0.0510298
0.26,0.21,0.0515953
0.26,0.22,0.0513422
0.26,0.23,0.0516878
0.26,0.24,0.0513498
0.26,0.25,0.0513772
0.26,0.26,0.0516989
0.26,0.27,0.0516139
0.26,0.28,0.0518195
0.26,0.29,0.0517053
0.26,0.3,0.0512334
0.26,0.31,0.0519549
0.26,0.32,0.0518209
0.26,0.33,0.0518212
0.26,0.34,0.0519389
0.26,0.35,0.0515191
0.26,0.36,0.0515173
0.26,0.37,0.0517805
0.26,0.38,0.051874
0.26,0.39,0.0516449
0.26,0.4,0.0513774
0.26,0.41,0.051423
0.26,0.42,0.0516906
0.26,0.43,0.0517539
0.26,0.44,0.0518766
0.26,0.45,0.0516233
0.26,0.46,0.0516595
0.26,0.47,0.0514041
0.26,0.48,0.051523
0.26,0.49,0.051798
0.26,0.5,0.0516884
0.26,0.51,0.0519852
0.26,0.52,0.0515024
0.26,0.53,0.0513758
0.26,0.54,0.0515347
0.26,0.55,0.0516893
0.26,0.56,0.0515809
0.26,0.57,0.0517759
0.26,0.58,0.0517514
0.26,0.59,0.0516979
0.26,0.6,0.051523
0.26,0.61,0.0510896
0.26,0.62,0.0514853
0.26,0.63,0.0514572
0.26,0.64,0.0514667
0.26,0.65,0.0515265
0.26,0.66,0.0515081
0.26,0.67,0.0517758
0.26,0.68,0.0518495
0.26,0.69,0.0519397
0.26,0.7,0.05151
0.26,0.71,0.0515527
0.26,0.72,0.0514968
0.26,0.73,0.0513598
0.26,0.74,0.0514524
0.26,0.75,0.0514744
0.26,0.76,0.0516678
0.26,0.77,0.0517085
0.26,0.78,0.0513868
0.26,0.79,0.0514779
0.26,0.8,0.0513706
0.26,0.81,0.0511142
0.26,0.82,0.05047
0.26,0.83,0.0505073
0.26,0.84,0.0492831
0.26,0.85,0.049377
0.26,0.86,0.0483258
0.26,0.87,0.0474086
0.26,0.88,0.0463009
0.26,0.89,0.045196
0.26,0.9,0.0432914
0.26,0.91,0.0420232
0.26,0.92,0.0402823
0.26,0.93,0.0384618
0.26,0.94,0.0364553
0.26,0.95,0.0345733
0.26,0.96,0.0328665
0.26,0.97,0.0309872
0.26,0.98,0.0291456
0.26,0.99,0.0274334
0.27,0,0.0256307
0.27,0.01,0.0277065
0.27,0.02,0.0295683
0.27,0.03,0.0310109
0.27,0.04,0.0327961
0.27,0.05,0.0349238
0.27,0.06,0.036472
0.27,0.07,0.0385434
0.27,0.08,0.0403211
0.27,0.09,0.0420651
0.27,0.1,0.0436801
0.27,0.11,0.0450566
0.27,0.12,0.046188
0.27,0.13,0.0477798
0.27,0.14,0.0481241
0.27,0.15,0.0489756
0.27,0.16,0.0496285
0.27,0.17,0.0507089
0.27,0.18,0.0505624
0.27,0.19,0.0507137
0.27,0.2,0.0513428
0.27,0.21,0.0511315
0.27,0.22,0.0514037
0.27,0.23,0.0521306
0.27,0.24,0.051627
0.27,0.25,0.0517159
0.27,0.26,0.051545
0.27,0.27,0.0516648
0.27,0.28,0.0519643
0.27,0.29,0.0515753
0.27,0.3,0.0515231
0.27,0.31,0.0515149
0.27,0.32,0.0513874
0.27,0.33,0.0513167
0.27,0.34,0.0514408
0.27,0.35,0.0517526
0.27,0.36,0.0520876
0.27,0.37,0.051543
0.27,0.38,0.0515998
0.27,0.39,0.0517862
0.27,0.4,0.0516346
0.27,0.41,0.0514876
0.27,0.42,0.0518563
0.27,0.43,0.0517698
0.27,0.44,0.051358
0.27,0.45,0.0513746
0.27,0.46,0.0513508
0.27,0.47,0.0513982
0.27,0.48,0.0518808
0.27,0.49,0.051609
0.27,0.5,0.051747
0.27,0.51,0.0515259
0.27,0.52,0.0516716
0.27,0.53,0.0517835
0.27,0.54,0.0516887
0.27,0.55,0.0516987
0.27,0.56,0.0516873
0.27,0.57,0.0514659
0.27,0.58,0.0516191
0.27,0.59,0.0515768
0.27,0.6,0.0517757
0.27,0.61,0.0518443
0.27,0.62,0.0518663
0.27,0.63,0.0518666
0.27,0.64,0.0518306
0.27,0.65,0.0519272
0.27,0.66,0.0513711
0.27,0.67,0.0518609
0.27,0.68,0.0516836
0.27,0.69,0.0516541
0.27,0.7,0.0516608
0.27,0.71,0.0514952
0.27,0.72,0.0512058
0.27,0.73,0.0516425
0.27,0.74,0.0518043
0.27,0.75,0.0513417
0.27,0.76,0.0516664
0.27,0.77,0.0515266
0.27,0.78,0.051414
0.27,0.79,0.0515588
0.27,0.8,0.0511393
0.27,0.81,0.0508747
0.27,0.82,0.0506563
0.27,0.83,0.0504878
0.27,0.84,0.0498325
0.27,0.85,0.049345
0.27,0.86,0.048502
0.27,0.87,0.0474956
0.27,0.88,0.046066
0.27,0.89,0.0449935
0.27,0.9,0.0436758
0.27,0.91,0.0421517
0.27,0.92,0.0404221
0.27,0.93,0.0384961
0.27,0.94,0.0365333
0.27,0.95,0.0345256
0.27,0.96,0.0327465
0.27,0.97,0.0307544
0.27,0.98,0.0290916
0.27,0.99,0.0272862
0.28,0,0.0261911
0.28,0.01,0.0271916
0.28,0.02,0.0292361
0.28,0.03,0.0306387
0.28,0.04,0.0326163
0.28,0.05,0.0345932
0.28,0.06,0.0365773
0.28,0.07,0.0386079
0.28,0.08,0.0400173
0.28,0.09,0.0418422
0.28,0.1,0.0435228
0.28,0.11,0.0453152
0.28,0.12,0.0469581
0.28,0.13,0.0474136
0.28,0.14,0.0481422
0.28,0.15,0.0487427
0.28,0.16,0.0499194
0.28,0.17,0.0503818
0.28,0.18,0.050198
0.28,0.19,0.0514115
0.28,0.2,0.0510617
0.28,0.21,0.0516543
0.28,0.22,0.0513807
0.28,0.23,0.0515882
0.28,0.24,0.0514389
0.28,0.25,0.0513557
0.28,0.26,0.0515239
0.28,0.27,0.0515224
0.28,0.28,0.0520219
0.28,0.29,0.0517688
0.28,0.3,0.0514027
0.28,0.31,0.0516091
0.28,0.32,0.0518312
0.28,0.33,0.0520132
0.28,0.34,0.0516824
0.28,0.35,0.0514178
0.28,0.36,0.0518636
0.28,0.37,0.0516119
0.28,0.38,0.0514835
0.28,0.39,0.0517014
0.28,0.4,0.0516636
0.28,0.41,0.0516433
0.28,0.42,0.0517568
0.28,0.43,0.0517466
0.28,0.44,0.0516728
0.28,0.45,0.0520877
0.28,0.46,0.051686
0.28,0.47,0.0515437
0.28,0.48,0.0514227
0.28,0.49,0.0519356
0.28,0.5,0.0518884
0.28,0.51,0.0515928
0.28,0.52,0.0516996
0.28,0.53,0.0517303
0.28,0.54,0.0518604
0.28,0.55,0.0513887
0.28,0.56,0.0514182
0.28,0.57,0.0520911
0.28,0.58,0.0516591
0.28,0.59,0.0520401
0.28,0.6,0.0516529
0.28,0.61,0.0515921
0.28,0.62,0.0520712
0.28,0.63,0.0516388
0.28,0.64,0.051473
0.28,0.65,0.0520256
0.28,0.66,0.05185
0.28,0.67,0.0514653
0.28,0.68,0.0514046
0.28,0.69,0.0516415
0.28,0.7,0.0513983
0.28,0.71,0.0515719
0.28,0.72,0.0515648
0.28,0.73,0.0513225
0.28,0.74,0.0518251
0.28,0.75,0.05144
0.28,0.76,0.051329
0.28,0.77,0.0517282
0.28,0.78,0.0518247
0.28,0.79,0.0511733
0.28,0.8,0.0512457
0.28,0.81,0.0514252
0.28,0.82,0.0505308
0.28,0.83,0.049948
0.28,0.84,0.0497183
0.28,0.85,0.0492757
0.28,0.86,0.0485278
0.28,0.87,0.0474414
0.28,0.88,0.0466718
0.28,0.89,0.0449279
0.28,0.9,0.0436469
0.28,0.91,0.0418539
0.28,0.92,0.0403015
0.28,0.93,0.038449
0.28,0.94,0.0367856
0.28,0.95,0.0345662
0.28,0.96,0.0324903
0.28,0.97,0.0309297
0.28,0.98,0.0292663
0.28,0.99,0.0274213
0.29,0,0.0257781
0.29,0.01,0.0278866
0.29,0.02,0.028894
0.29,0.03,0.0309776
0.29,0.04,0.0328131
0.29,0.05,0.0346296
0.29,0.06,0.0364171
0.29,0.07,0.0387289
0.29,0.08,0.0400753
0.29,0.09,0.0417289
0.29,0.1,0.0437297
0.29,0.11,0.0450509
0.29,0.12,0.0461198
0.29,0.13,0.0473993
0.29,0.14,0.0483946
0.29,0.15,0.0491425
0.29,0.16,0.0496572
0.29,0.17,0.0502579
0.29,0.18,0.0508763
0.29,0.19,0.0507775
0.29,0.2,0.0514839
0.29,0.21,0.0514964
0.29,0.22,0.0512702
0.29,0.23,0.0515537
0.29,0.24,0.0513594
0.29,0.25,0.0515918
0.29,0.26,0.0516747
0.29,0.27,0.0516013
0.29,0.28,0.05139
0.29,0.29,0.051455
0.29,0.3,0.0517604
0.29,0.31,0.0518457
0.29,0.32,0.0515495
0.29,0.33,0.0518151
0.29,0.34,0.0519397
0.29,0.35,0.0516115
0.29,0.36,0.0518315
0.29,0.37,0.0517655
0.29,0.38,0.0515648
0.29,0.39,0.0518409
0.29,0.4,0.0515065
0.29,0.41,0.0514029
0.29,0.42,0.051816
0.29,0.43,0.0517343
0.29,0.44,0.0516463
0.29,0.45,0.0515473
0.29,0.46,0.0516834
0.29,0.47,0.0517893
0.29,0.48,0.051659
0.29,0.49,0.0518748
0.29,0.5,0.0517054
0.29,0.51,0.0519505
0.29,0.52,0.0516667
0.29,0.53,0.0511818
0.29,0.54,0.051457
0.29,0.55,0.051824
0.29,0.56,0.0514947
0.29,0.57,0.0518638
0.29,0.58,0.0516409
0.29,0.59,0.0515553
0.29,0.6,0.0520174
0.29,0.61,0.0517309
0.29,0.62,0.0517748
0.29,0.63,0.0519291
0.29,0.64,0.0515098
0.29,0.65,0.0517912
0.29,0.66,0.0518033
0.29,0.67,0.0515241
0.29,0.68,0.0515275
0.29,0.69,0.0520383
0.29,0.7,0.0519373
0.29,0.71,0.0516812
0.29,0.72,0.0516915
0.29,0.73,0.0517262
0.29,0.74,0.0515326
0.29,0.75,0.0515713
0.29,0.76,0.0517986
0.29,0.77,0.0514961
0.29,0.78,0.0517744
0.29,0.79,0.051213
0.29,0.8,0.0514311
0.29,0.81,0.0511217
0.29,0.82,0.0505883
0.29,0.83,0.0502196
0.29,0.84,0.0498826
0.29,0.85,0.0489847
0.29,0.86,0.0485036
0.29,0.87,0.0475698
0.29,0.88,0.0464786
0.29,0.89,0.0449193
0.29,0.9,0.043263
0.29,0.91,0.0418811
0.29,0.92,0.0400135
0.29,0.93,0.0386317
0.29,0.94,0.0368772
0.29,0.95,0.0346549
0.29,0.96,0.0329937
0.29,0.97,0.0309724
0.29,0.98,0.0293041
0.29,0.99,0.0274472
0.3,0,0.0259766
0.3,0.01,0.0274586
0.3,0.02,0.0291209
0.3,0.03,0.0307715
0.3,0.04,0.0327095
0.3,0.05,0.0349609
0.3,0.06,0.0367066
0.3,0.07,0.0386076
0.3,0.08,0.0405071
0.3,0.09,0.0417365
0.3,0.1,0.0437247
0.3,0.11,0.044918
0.3,0.12,0.046318
0.3,0.13,0.0468672
0.3,0.14,0.0484459
0.3,0.15,0.0491879
0.3,0.16,0.0496624
0.3,0.17,0.0503222
0.3,0.18,0.050234
0.3,0.19,0.05096
0.3,0.2,0.051533
0.3,0.21,0.0515519
0.3,0.22,0.0513957
0.3,0.23,0.0516489
0.3,0.24,0.0515709
0.3,0.25,0.051729
0.3,0.26,0.05182
0.3,0.27,0.0516238
0.3,0.28,0.0516846
0.3,0.29,0.0515979
0.3,0.3,0.0515656
0.3,0.31,0.0515632
0.3,0.32,0.0516106
0.3,0.33,0.0515209
0.3,0.34,0.0517458
0.3,0.35,0.0518186
0.3,0.36,0.0516697
0.3,0.37,0.0512237
0.3,0.38,0.0519053
0.3,0.39,0.0513877
0.3,0.4,0.0518909
0.3,0.41,0.0516168
0.3,0.42,0.0515157
0.3,0.43,0.0514072
0.3,0.44,0.0513062
0.3,0.45,0.0517591
0.3,0.46,0.0516051
0.3,0.47,0.0517019
0.3,0.48,0.0516307
0.3,0.49,0.0514656
0.3,0.5,0.0515481
0.3,0.51,0.0518472
0.3,0.52,0.0515
0.3,0.53,0.0517068
0.3,0.54,0.0515455
0.3,0.55,0.0514057
0.3,0.56,0.051518
0.3,0.57,0.0518183
0.3,0.58,0.0513413
0.3,0.59,0.0514523
0.3,0.6,0.0516996
0.3,0.61,0.051686
0.3,0.62,0.0517884
0.3,0.63,0.0517277
0.3,0.64,0.0519123
0.3,0.65,0.0516707
0.3,0.66,0.0515392
0.3,0.67,0.0514553
0.3,0.68,0.0518384
0.3,0.69,0.0515073
0.3,0.7,0.0516231
0.3,0.71,0.0514031
0.3,0.72,0.0517718
0.3,0.73,0.0518373
0.3,0.74,0.0517754
0.3,0.75,0.0513873
0.3,0.76,0.0514343
0.3,0.77,0.0515714
0.3,0.78,0.0514619
0.3,0.79,0.0515747
0.3,0.8,0.0508726
0.3,0.81,0.0509005
0.3,0.82,0.0506386
0.3,0.83,0.0503261
0.3,0.84,0.0499567
0.3,0.85,0.0488678
0.3,0.86,0.048427
0.3,0.87,0.0479081
0.3,0.88,0.0465932
0.3,0.89,0.0449634
0.3,0.9,0.0435186
0.3,0.91,0.0421168
0.3,0.92,0.0403291
0.3,0.93,0.0384373
0.3,0.94,0.0366521
0.3,0.95,0.034749
0.3,0.96,0.0327871
0.3,0.97,0.031131
0.3,0.98,0.0292509
0.3,0.99,0.0274315
0.31,0,0.0259269
0.31,0.01,0.0275689
0.31,0.02,0.0292472
0.31,0.03,0.030651
0.31,0.04,0.0328921
0.31,0.05,0.034754
0.31,0.06,0.0364594
0.31,0.07,0.0386361
0.31,0.08,0.0402716
0.31,0.09,0.0418427
0.31,0.1,0.0436529
0.31,0.11,0.0449931
0.31,0.12,0.0465716
0.31,0.13,0.0476017
0.31,0.14,0.0484029
0.31,0.15,0.0492168
0.31,0.16,0.0496806
0.31,0.17,0.0501709
0.31,0.18,0.050502
0.31,0.19,0.0509857
0.31,0.2,0.0511634
0.31,0.21,0.0511432
0.31,0.22,0.0514388
0.31,0.23,0.0512231
0.31,0.24,0.051383
0.31,0.25,0.0515297
0.31,0.26,0.0512545
0.31,0.27,0.0515151
0.31,0.28,0.0513802
0.31,0.29,0.0516722
0.31,0.3,0.0515889
0.31,0.31,0.05159
0.31,0.32,0.0517024
0.31,0.33,0.0516433
0.31,0.34,0.0518112
0.31,0.35,0.0518895
0.31,0.36,0.0516096
0.31,0.37,0.0518001
0.31,0.38,0.0519031
0.31,0.39,0.0515281
0.31,0.4,0.0515908
0.31,0.41,0.051789
0.31,0.42,0.0515235
0.31,0.43,0.051614
0.31,0.44,0.0514527
0.31,0.45,0.051517
0.31,0.46,0.051756
0.31,0.47,0.0514144
0.31,0.48,0.0512041
0.31,0.49,0.0515144
0.31,0.5,0.051719
0.31,0.51,0.0515218
0.31,0.52,0.0516987
0.31,0.53,0.0518083
0.31,0.54,0.0516314
0.31,0.55,0.0515414
0.31,0.56,0.0517662
0.31,0.57,0.0517025
0.31,0.58,0.0516274
0.31,0.59,0.0514168
0.31,0.6,0.0516098
0.31,0.61,0.0516178
0.31,0.62,0.0516474
0.31,0.63,0.0518745
0.31,0.64,0.0518015
0.31,0.65,0.0516085
0.31,0.66,0.0517109
0.31,0.67,0.0516145
0.31,0.68,0.0515086
0.31,0.69,0.0514585
0.31,0.7,0.0515629
0.31,0.71,0.0517212
0.31,0.72,0.051731
0.31,0.73,0.0516354
0.31,0.74,0.0517291
0.31,0.75,0.0517503
0.31,0.76,0.051896
0.31,0.77,0.0514124
0.31,0.78,0.0517457
0.31,0.79,0.051369
0.31,0.8,0.0512425
0.31,0.81,0.0507239
0.31,0.82,0.0508542
0.31,0.83,0.0499602
0.31,0.84,0.0499618
0.31,0.85,0.0491142
0.31,0.86,0.0485943
0.31,0.87,0.0473842
0.31,0.88,0.0466679
0.31,0.89,0.0452
0.31,0.9,0.0440548
0.31,0.91,0.0422289
0.31,0.92,0.0400639
0.31,0.93,0.0383629
0.31,0.94,0.0366976
0.31,0.95,0.0345926
0.31,0.96,0.0329799
0.31,0.97,0.0306867
0.31,0.98,0.0293093
0.31,0.99,0.0274174
0.32,0,0.0258266
0.32,0.01,0.0275395
0.32,0.02,0.0292812
0.32,0.03,0.030791
0.32,0.04,0.032932
0.32,0.05,0.0345145
0.32,0.06,0.0366984
0.32,0.07,0.0384421
0.32,0.08,0.0405885
0.32,0.09,0.0419699
0.32,0.1,0.0439801
0.32,0.11,0.0452516
0.32,0.12,0.0463857
0.32,0.13,0.0473557
0.32,0.14,0.0484519
0.32,0.15,0.0491729
0.32,0.16,0.0499051
0.32,0.17,0.0504221
0.32,0.18,0.0507348
0.32,0.19,0.0511087
0.32,0.2,0.0517825
0.32,0.21,0.051249
0.32,0.22,0.0514342
0.32,0.23,0.0514509
0.32,0.24,0.0513953
0.32,0.25,0.0513899
0.32,0.26,0.0514977
0.32,0.27,0.0515102
0.32,0.28,0.0516838
0.32,0.29,0.0514198
0.32,0.3,0.0513228
0.32,0.31,0.0518603
0.32,0.32,0.0519323
0.32,0.33,0.0516558
0.32,0.34,0.0520834
0.32,0.35,0.0513284
0.32,0.36,0.0515324
0.32,0.37,0.0519306
0.32,0.38,0.051657
0.32,0.39,0.0516873
0.32,0.4,0.0517807
0.32,0.41,0.0516706
0.32,0.42,0.0516086
0.32,0.43,0.0516963
0.32,0.44,0.0520799
0.32,0.45,0.0518192
0.32,0.46,0.0520496
0.32,0.47,0.052234
0.32,0.48,0.0516502
0.32,0.49,0.0517001
0.32,0.5,0.051899
0.32,0.51,0.0516493
0.32,0.52,0.0516887
0.32,0.53,0.0514487
0.32,0.54,0.0519255
0.32,0.55,0.0515323
0.32,0.56,0.0516797
0.32,0.57,0.0516265
0.32,0.58,0.0513182
0.32,0.59,0.051399
0.32,0.6,0.0516728
0.32,0.61,0.0517489
0.32,0.62,0.0521851
0.32,0.63,0.0518164
0.32,0.64,0.0517581
0.32,0.65,0.0517337
0.32,0.66,0.0514436
0.32,0.67,0.0517153
0.32,0.68,0.0516817
0.32,0.69,0.0516304
0.32,0.7,0.0519471
0.32,0.71,0.0516194
0.32,0.72,0.0514759
0.32,0.73,0.0519894
0.32,0.74,0.0513407
0.32,0.75,0.0517269
0.32,0.76,0.0511977
0.32,0.77,0.0516456
0.32,0.78,0.0513138
0.32,0.79,0.0514385
0.32,0.8,0.0508572
0.32,0.81,0.0509451
0.32,0.82,0.0508326
0.32,0.83,0.0501739
0.32,0.84,0.0499085
0.32,0.85,0.0491083
0.32,0.86,0.048141
0.32,0.87,0.0477068
0.32,0.88,0.0462139
0.32,0.89,0.0451257
0.32,0.9,0.0435724
0.32,0.91,0.0423061
0.32,0.92,0.0403837
0.32,0.93,0.0384116
0.32,0.94,0.0367053
0.32,0.95,0.0346717
0.32,0.96,0.0328634
0.32,0.97,0.0313476
0.32,0.98,0.0291967
0.32,0.99,0.0274696
0.33,0,0.0258018
0.33,0.01,0.0272605
0.33,0.02,0.0293104
0.33,0.03,0.03115
0.33,0.04,0.0328665
0.33,0.05,0.0344943
0.33,0.06,0.0365259
0.33,0.07,0.0387326
0.33,0.08,0.040274
0.33,0.09,0.0421026
0.33,0.1,0.0436163
0.33,0.11,0.0451167
0.33,0.12,0.0459416
0.33,0.13,0.0476347
0.33,0.14,0.0481863
0.33,0.15,0.0491546
0.33,0.16,0.0495079
0.33,0.17,0.0501973
0.33,0.18,0.0505089
0.33,0.19,0.050938
0.33,0.2,0.0510417
0.33,0.21,0.0515434
0.33,0.22,0.0513318
0.33,0.23,0.051254
0.33,0.24,0.0516129
0.33,0.25,0.0513427
0.33,0.26,0.0515102
0.33,0.27,0.0515265
0.33,0.28,0.0518379
0.33,0.29,0.0513411
0.33,0.3,0.0514382
0.33,0.31,0.0516858
0.33,0.32,0.0515361
0.33,0.33,0.0516969
0.33,0.34,0.0519059
0.33,0.35,0.0511705
0.33,0.36,0.0515762
0.33,0.37,0.0517626
0.33,0.38,0.0518631
0.33,0.39,0.0515071
0.33,0.4,0.0517719
0.33,0.41,0.0516404
