r,theta,mass
0.13,0.62,0.449049
0.13,0.63,0.44871
0.13,0.64,0.448592
0.13,0.65,0.450052
0.13,0.66,0.448923
0.13,0.67,0.449923
0.13,0.68,0.447165
0.13,0.69,0.448725
0.13,0.7,0.447283
0.13,0.71,0.450666
0.13,0.72,0.452036
0.13,0.73,0.447624
0.13,0.74,0.446691
0.13,0.75,0.446625
0.13,0.76,0.449346
0.13,0.77,0.442601
0.13,0.78,0.451267
0.14,0,0.450523
0.14,0.01,0.449855
0.14,0.02,0.45437
0.14,0.03,0.453426
0.14,0.04,0.452043
0.14,0.05,0.453173
0.14,0.06,0.454741
0.14,0.07,0.451979
0.14,0.08,0.455649
0.14,0.09,0.453507
0.14,0.1,0.452147
0.14,0.11,0.453097
0.14,0.12,0.455859
0.14,0.13,0.452539
0.14,0.14,0.451672
0.14,0.15,0.452855
0.14,0.16,0.452544
0.14,0.17,0.451764
0.14,0.18,0.457384
0.14,0.19,0.455242
0.14,0.2,0.452336
0.14,0.21,0.450274
0.14,0.22,0.454125
0.14,0.23,0.453895
0.14,0.24,0.450748
0.14,0.25,0.453315
0.14,0.26,0.452327
0.14,0.27,0.4568
0.14,0.28,0.456519
0.14,0.29,0.453869
0.14,0.3,0.45265
0.14,0.31,0.451907
0.14,0.32,0.454485
0.14,0.33,0.455414
0.14,0.34,0.452518
0.14,0.35,0.455123
0.14,0.36,0.451112
0.14,0.37,0.451976
0.14,0.38,0.456638
0.14,0.39,0.457652
0.14,0.4,0.453982
0.14,0.41,0.455464
0.14,0.42,0.452787
0.14,0.43,0.453061
0.14,0.44,0.457931
0.14,0.45,0.454864
0.14,0.46,0.453437
0.14,0.47,0.453713
0.14,0.48,0.453511
0.14,0.49,0.451351
0.14,0.5,0.453569
0.14,0.51,0.456688
0.14,0.52,0.455525
0.14,0.53,0.451036
0.14,0.54,0.453877
0.14,0.55,0.455494
0.14,0.56,0.45171
0.14,0.57,0.450847
0.14,0.58,0.452463
0.14,0.59,0.45716
0.14,0.6,0.451329
0.14,0.61,0.454339
0.14,0.62,0.44972
0.14,0.63,0.448194
0.14,0.64,0.453639
0.14,0.65,0.454023
0.14,0.66,0.450973
0.14,0.67,0.454557
0.14,0.68,0.454523
0.14,0.69,0.449633
0.14,0.7,0.454344
0.14,0.71,0.453438
0.14,0.72,0.450786
0.14,0.73,0.451853
0.14,0.74,0.451905
0.14,0.75,0.449275
0.14,0.76,0.451737
0.14,0.77,0.452547
0.14,0.78,0.451282
0.15,0,0.458724
0.15,0.01,0.455817
0.15,0.02,0.456767
0.15,0.03,0.457031
0.15,0.04,0.461357
0.15,0.05,0.455804
0.15,0.06,0.45455
0.15,0.07,0.455582
0.15,0.08,0.460909
0.15,0.09,0.456625
0.15,0.1,0.459504
0.15,0.11,0.456115
0.15,0.12,0.4569
0.15,0.13,0.457887
0.15,0.14,0.456036
0.15,0.15,0.458632
0.15,0.16,0.453612
0.15,0.17,0.457673
0.15,0.18,0.458723
0.15,0.19,0.455678
0.15,0.2,0.461148
0.15,0.21,0.459475
0.15,0.22,0.4587
0.15,0.23,0.458463
0.15,0.24,0.457567
0.15,0.25,0.455642
0.15,0.26,0.456385
0.15,0.27,0.457777
0.15,0.28,0.456089
0.15,0.29,0.457572
0.15,0.3,0.455678
0.15,0.31,0.459637
0.15,0.32,0.457535
0.15,0.33,0.459528
0.15,0.34,0.459119
0.15,0.35,0.458771
0.15,0.36,0.458428
0.15,0.37,0.459875
0.15,0.38,0.456713
0.15,0.39,0.456482
0.15,0.4,0.460216
0.15,0.41,0.460642
0.15,0.42,0.45634
0.15,0.43,0.460249
0.15,0.44,0.453971
0.15,0.45,0.457408
0.15,0.46,0.459347
0.15,0.47,0.457767
0.15,0.48,0.459362
0.15,0.49,0.458206
0.15,0.5,0.455622
0.15,0.51,0.459764
0.15,0.52,0.455945
0.15,0.53,0.457269
0.15,0.54,0.458443
0.15,0.55,0.456195
0.15,0.56,0.45907
0.15,0.57,0.457418
0.15,0.58,0.458191
0.15,0.59,0.460962
0.15,0.6,0.457095
0.15,0.61,0.459531
0.15,0.62,0.459435
0.15,0.63,0.458989
0.15,0.64,0.458831
0.15,0.65,0.455523
0.15,0.66,0.457203
0.15,0.67,0.455026
0.15,0.68,0.456176
0.15,0.69,0.458231
0.15,0.7,0.457768
0.15,0.71,0.456525
0.15,0.72,0.458213
0.15,0.73,0.457482
0.15,0.74,0.45318
0.15,0.75,0.456718
0.15,0.76,0.458531
0.15,0.77,0.456242
0.15,0.78,0.456046
0.16,0,0.460447
0.16,0.01,0.460892
0.16,0.02,0.458921
0.16,0.03,0.46124
0.16,0.04,0.4609
0.16,0.05,0.461067
0.16,0.06,0.46286
0.16,0.07,0.459117
0.16,0.08,0.458565
0.16,0.09,0.462316
0.16,0.1,0.462796
0.16,0.11,0.458219
0.16,0.12,0.460159
0.16,0.13,0.45652
0.16,0.14,0.460123
0.16,0.15,0.4596
0.16,0.16,0.463206
0.16,0.17,0.462239
0.16,0.18,0.459512
0.16,0.19,0.458175
0.16,0.2,0.459826
0.16,0.21,0.462143
0.16,0.22,0.460506
0.16,0.23,0.463949
0.16,0.24,0.46158
0.16,0.25,0.46147
0.16,0.26,0.460061
0.16,0.27,0.462407
0.16,0.28,0.460329
0.16,0.29,0.459079
0.16,0.3,0.465503
0.16,0.31,0.459187
0.16,0.32,0.459697
0.16,0.33,0.465025
0.16,0.34,0.461275
0.16,0.35,0.464307
0.16,0.36,0.464533
0.16,0.37,0.461538
0.16,0.38,0.460805
0.16,0.39,0.46282
0.16,0.4,0.459051
0.16,0.41,0.462392
0.16,0.42,0.462782
0.16,0.43,0.460283
0.16,0.44,0.460393
0.16,0.45,0.463116
0.16,0.46,0.458323
0.16,0.47,0.462109
0.16,0.48,0.458286
0.16,0.49,0.462131
0.16,0.5,0.461413
0.16,0.51,0.462994
0.16,0.52,0.462092
0.16,0.53,0.458535
0.16,0.54,0.464145
0.16,0.55,0.462164
0.16,0.56,0.46562
0.16,0.57,0.465846
0.16,0.58,0.462591
0.16,0.59,0.461667
0.16,0.6,0.4577
0.16,0.61,0.460779
0.16,0.62,0.460152
0.16,0.63,0.463633
0.16,0.64,0.458503
0.16,0.65,0.461691
0.16,0.66,0.459567
0.16,0.67,0.46184
0.16,0.68,0.459356
0.16,0.69,0.462123
0.16,0.7,0.460748
0.16,0.71,0.463444
0.16,0.72,0.460662
0.16,0.73,0.460965
0.16,0.74,0.464351
0.16,0.75,0.460293
0.16,0.76,0.461436
0.16,0.77,0.459339
0.16,0.78,0.458681
0.17,0,0.465638
0.17,0.01,0.469908
0.17,0.02,0.465808
0.17,0.03,0.463206
0.17,0.04,0.460988
0.17,0.05,0.465929
0.17,0.06,0.463475
0.17,0.07,0.462281
0.17,0.08,0.463976
0.17,0.09,0.465985
0.17,0.1,0.466598
0.17,0.11,0.46439
0.17,0.12,0.469249
0.17,0.13,0.463984
0.17,0.14,0.462427
0.17,0.15,0.466473
0.17,0.16,0.464368
0.17,0.17,0.466741
0.17,0.18,0.466408
0.17,0.19,0.466099
0.17,0.2,0.466548
0.17,0.21,0.466976
0.17,0.22,0.463587
0.17,0.23,0.464099
0.17,0.24,0.46473
0.17,0.25,0.465903
0.17,0.26,0.463017
0.17,0.27,0.466166
0.17,0.28,0.468489
0.17,0.29,0.468322
0.17,0.3,0.468409
0.17,0.31,0.462398
0.17,0.32,0.46347
0.17,0.33,0.465636
0.17,0.34,0.463227
0.17,0.35,0.464989
0.17,0.36,0.46098
0.17,0.37,0.465165
0.17,0.38,0.466985
0.17,0.39,0.463791
0.17,0.4,0.465798
0.17,0.41,0.467317
0.17,0.42,0.466317
0.17,0.43,0.464781
0.17,0.44,0.467045
0.17,0.45,0.464511
0.17,0.46,0.466983
0.17,0.47,0.467848
0.17,0.48,0.464828
0.17,0.49,0.466377
0.17,0.5,0.466823
0.17,0.51,0.464061
0.17,0.52,0.464569
0.17,0.53,0.47019
0.17,0.54,0.465299
0.17,0.55,0.467071
0.17,0.56,0.464986
0.17,0.57,0.463511
0.17,0.58,0.464304
0.17,0.59,0.46426
0.17,0.6,0.464593
0.17,0.61,0.467047
0.17,0.62,0.464727
0.17,0.63,0.463732
0.17,0.64,0.461847
0.17,0.65,0.464579
0.17,0.66,0.46487
0.17,0.67,0.465774
0.17,0.68,0.46578
0.17,0.69,0.468179
0.17,0.7,0.465755
0.17,0.71,0.461759
0.17,0.72,0.46572
0.17,0.73,0.465061
0.17,0.74,0.463072
0.17,0.75,0.466344
0.17,0.76,0.466189
0.17,0.77,0.463839
0.17,0.78,0.463419
0.18,0,0.46994
0.18,0.01,0.468269
0.18,0.02,0.47005
0.18,0.03,0.468656
0.18,0.04,0.468618
0.18,0.05,0.468807
0.18,0.06,0.468885
0.18,0.07,0.47149
0.18,0.08,0.467336
0.18,0.09,0.47055
0.18,0.1,0.465829
0.18,0.11,0.471594
0.18,0.12,0.467621
0.18,0.13,0.472054
0.18,0.14,0.468602
0.18,0.15,0.467377
0.18,0.16,0.466507
0.18,0.17,0.469641
0.18,0.18,0.465113
0.18,0.19,0.467678
0.18,0.2,0.467495
0.18,0.21,0.468548
0.18,0.22,0.468386
0.18,0.23,0.466611
0.18,0.24,0.47127
0.18,0.25,0.472295
0.18,0.26,0.467987
0.18,0.27,0.468086
0.18,0.28,0.470609
0.18,0.29,0.472081
0.18,0.3,0.469303
0.18,0.31,0.469897
0.18,0.32,0.474256
0.18,0.33,0.466604
0.18,0.34,0.470075
0.18,0.35,0.46969
0.18,0.36,0.467359
0.18,0.37,0.467144
0.18,0.38,0.465795
0.18,0.39,0.468513
0.18,0.4,0.467595
0.18,0.41,0.469436
0.18,0.42,0.469931
0.18,0.43,0.471447
0.18,0.44,0.469392
0.18,0.45,0.469522
0.18,0.46,0.46879
0.18,0.47,0.46824
0.18,0.48,0.468713
0.18,0.49,0.471095
0.18,0.5,0.468328
0.18,0.51,0.472206
0.18,0.52,0.469824
0.18,0.53,0.47023
0.18,0.54,0.466125
0.18,0.55,0.471239
0.18,0.56,0.469777
0.18,0.57,0.473012
0.18,0.58,0.471024
0.18,0.59,0.470048
0.18,0.6,0.468206
0.18,0.61,0.470226
0.18,0.62,0.471263
0.18,0.63,0.468816
0.18,0.64,0.469436
0.18,0.65,0.468673
0.18,0.66,0.469137
0.18,0.67,0.473042
0.18,0.68,0.47425
0.18,0.69,0.469842
0.18,0.7,0.467313
0.18,0.71,0.467304
0.18,0.72,0.46889
0.18,0.73,0.469193
0.18,0.74,0.467485
0.18,0.75,0.468991
0.18,0.76,0.46683
0.18,0.77,0.471046
0.18,0.78,0.467535
0.19,0,0.473885
0.19,0.01,0.46838
0.19,0.02,0.47034
0.19,0.03,0.475054
0.19,0.04,0.469385
0.19,0.05,0.473191
0.19,0.06,0.472049
0.19,0.07,0.473963
0.19,0.08,0.47235
0.19,0.09,0.473007
0.19,0.1,0.474155
0.19,0.11,0.471319
0.19,0.12,0.472902
0.19,0.13,0.469802
0.19,0.14,0.469973
0.19,0.15,0.471282
0.19,0.16,0.469043
0.19,0.17,0.470907
0.19,0.18,0.474885
0.19,0.19,0.47281
0.19,0.2,0.475319
0.19,0.21,0.471226
0.19,0.22,0.469724
0.19,0.23,0.473744
0.19,0.24,0.473249
0.19,0.25,0.472086
0.19,0.26,0.471232
0.19,0.27,0.475992
0.19,0.28,0.474742
0.19,0.29,0.471274
0.19,0.3,0.470344
0.19,0.31,0.473009
0.19,0.32,0.471315
0.19,0.33,0.472882
0.19,0.34,0.473791
0.19,0.35,0.473022
0.19,0.36,0.47078
0.19,0.37,0.471116
0.19,0.38,0.471311
0.19,0.39,0.472434
0.19,0.4,0.471736
0.19,0.41,0.471413
0.19,0.42,0.472424
0.19,0.43,0.472465
0.19,0.44,0.474402
0.19,0.45,0.471648
0.19,0.46,0.471327
0.19,0.47,0.474448
0.19,0.48,0.476525
0.19,0.49,0.472515
0.19,0.5,0.472647
0.19,0.51,0.471421
0.19,0.52,0.474303
0.19,0.53,0.46925
0.19,0.54,0.472955
0.19,0.55,0.470015
0.19,0.56,0.471219
0.19,0.57,0.4708
0.19,0.58,0.471478
0.19,0.59,0.472965
0.19,0.6,0.472006
0.19,0.61,0.474227
0.19,0.62,0.474634
0.19,0.63,0.474251
0.19,0.64,0.468142
0.19,0.65,0.475746
0.19,0.66,0.474696
0.19,0.67,0.474417
0.19,0.68,0.470783
0.19,0.69,0.471212
0.19,0.7,0.474717
0.19,0.71,0.471834
0.19,0.72,0.475138
0.19,0.73,0.474411
0.19,0.74,0.473885
0.19,0.75,0.469434
0.19,0.76,0.471003
0.19,0.77,0.477837
0.19,0.78,0.471135
0.2,0,0.477696
0.2,0.01,0.474253
0.2,0.02,0.473451
0.2,0.03,0.481153
0.2,0.04,0.475908
0.2,0.05,0.474452
0.2,0.06,0.478493
0.2,0.07,0.478586
0.2,0.08,0.47316
0.2,0.09,0.476142
0.2,0.1,0.479787
0.2,0.11,0.478172
0.2,0.12,0.47979
0.2,0.13,0.477139
0.2,0.14,0.475819
0.2,0.15,0.478835
0.2,0.16,0.474486
0.2,0.17,0.475835
0.2,0.18,0.477879
0.2,0.19,0.475893
0.2,0.2,0.477566
0.2,0.21,0.479655
0.2,0.22,0.476979
0.2,0.23,0.477904
0.2,0.24,0.473677
0.2,0.25,0.477271
0.2,0.26,0.474777
0.2,0.27,0.474091
0.2,0.28,0.476128
0.2,0.29,0.477062
0.2,0.3,0.475019
0.2,0.31,0.476846
0.2,0.32,0.4746
0.2,0.33,0.476449
0.2,0.34,0.472876
0.2,0.35,0.475237
0.2,0.36,0.472436
0.2,0.37,0.473126
0.2,0.38,0.474443
0.2,0.39,0.475219
0.2,0.4,0.474117
0.2,0.41,0.470338
0.2,0.42,0.476031
0.2,0.43,0.478877
0.2,0.44,0.478716
0.2,0.45,0.475773
0.2,0.46,0.474386
0.2,0.47,0.475617
0.2,0.48,0.47669
0.2,0.49,0.476429
0.2,0.5,0.4733
0.2,0.51,0.474874
0.2,0.52,0.475987
0.2,0.53,0.476565
0.2,0.54,0.470839
0.2,0.55,0.476865
0.2,0.56,0.477565
0.2,0.57,0.476019
0.2,0.58,0.479215
0.2,0.59,0.476678
0.2,0.6,0.477894
0.2,0.61,0.475025
0.2,0.62,0.474884
0.2,0.63,0.478078
0.2,0.64,0.476833
0.2,0.65,0.470368
0.2,0.66,0.472455
0.2,0.67,0.474827
0.2,0.68,0.475229
0.2,0.69,0.475775
0.2,0.7,0.478666
0.2,0.71,0.476239
0.2,0.72,0.475336
0.2,0.73,0.476333
0.2,0.74,0.476397
0.2,0.75,0.474439
0.2,0.76,0.475865
0.2,0.77,0.480861
0.2,0.78,0.476702
0.21,0,0.48049
0.21,0.01,0.478951
0.21,0.02,0.480314
0.21,0.03,0.479044
0.21,0.04,0.481321
0.21,0.05,0.482277
0.21,0.06,0.483232
0.21,0.07,0.481157
0.21,0.08,0.48039
0.21,0.09,0.480802
0.21,0.1,0.47749
0.21,0.11,0.479821
0.21,0.12,0.478786
0.21,0.13,0.47881
0.21,0.14,0.482637
0.21,0.15,0.478827
0.21,0.16,0.480466
0.21,0.17,0.47985
0.21,0.18,0.473913
0.21,0.19,0.481982
0.21,0.2,0.479471
0.21,0.21,0.477486
0.21,0.22,0.477838
0.21,0.23,0.47956
0.21,0.24,0.48227
0.21,0.25,0.480164
0.21,0.26,0.478875
0.21,0.27,0.477272
0.21,0.28,0.474557
0.21,0.29,0.479755
0.21,0.3,0.478512
0.21,0.31,0.480885
0.21,0.32,0.479662
0.21,0.33,0.480456
0.21,0.34,0.479321
0.21,0.35,0.481496
0.21,0.36,0.481477
0.21,0.37,0.478899
0.21,0.38,0.480038
0.21,0.39,0.479849
0.21,0.4,0.478027
0.21,0.41,0.478271
0.21,0.42,0.478568
0.21,0.43,0.480889
0.21,0.44,0.482262
0.21,0.45,0.478499
0.21,0.46,0.478544
0.21,0.47,0.480069
0.21,0.48,0.479547
0.21,0.49,0.479181
0.21,0.5,0.478555
0.21,0.51,0.48195
0.21,0.52,0.482229
0.21,0.53,0.478637
0.21,0.54,0.478826
0.21,0.55,0.477828
0.21,0.56,0.477761
0.21,0.57,0.480557
0.21,0.58,0.478099
0.21,0.59,0.481231
0.21,0.6,0.480101
0.21,0.61,0.476383
0.21,0.62,0.479522
0.21,0.63,0.48504
0.21,0.64,0.479388
0.21,0.65,0.482249
0.21,0.66,0.482238
0.21,0.67,0.480906
0.21,0.68,0.480956
0.21,0.69,0.47847
0.21,0.7,0.478955
0.21,0.71,0.478933
0.21,0.72,0.47864
0.21,0.73,0.48183
0.21,0.74,0.476219
0.21,0.75,0.481896
0.21,0.76,0.482733
0.21,0.77,0.482092
0.21,0.78,0.478594
0.22,0,0.48347
0.22,0.01,0.483008
0.22,0.02,0.481897
0.22,0.03,0.486675
0.22,0.04,0.486944
0.22,0.05,0.482439
0.22,0.06,0.483498
0.22,0.07,0.485408
0.22,0.08,0.483129
0.22,0.09,0.484854
0.22,0.1,0.482865
0.22,0.11,0.483896
0.22,0.12,0.483461
0.22,0.13,0.483184
0.22,0.14,0.484307
0.22,0.15,0.483713
0.22,0.16,0.485529
0.22,0.17,0.483625
0.22,0.18,0.482753
0.22,0.19,0.481212
0.22,0.2,0.483146
0.22,0.21,0.484187
0.22,0.22,0.486558
0.22,0.23,0.485113
0.22,0.24,0.480501
0.22,0.25,0.484065
0.22,0.26,0.48308
0.22,0.27,0.481012
0.22,0.28,0.481967
0.22,0.29,0.48489
0.22,0.3,0.484567
0.22,0.31,0.478981
0.22,0.32,0.482174
0.22,0.33,0.48333
0.22,0.34,0.483354
0.22,0.35,0.480673
0.22,0.36,0.485009
0.22,0.37,0.482767
0.22,0.38,0.480028
0.22,0.39,0.484178
0.22,0.4,0.483466
0.22,0.41,0.478962
0.22,0.42,0.479398
0.22,0.43,0.480632
0.22,0.44,0.48066
0.22,0.45,0.483674
0.22,0.46,0.481821
0.22,0.47,0.480043
0.22,0.48,0.482332
0.22,0.49,0.481608
0.22,0.5,0.481871
0.22,0.51,0.485501
0.22,0.52,0.484183
0.22,0.53,0.480311
0.22,0.54,0.484983
0.22,0.55,0.48003
0.22,0.56,0.481452
0.22,0.57,0.480988
0.22,0.58,0.482481
0.22,0.59,0.482714
0.22,0.6,0.484299
0.22,0.61,0.483582
0.22,0.62,0.482758
0.22,0.63,0.484337
0.22,0.64,0.485765
0.22,0.65,0.482511
0.22,0.66,0.483272
0.22,0.67,0.482571
0.22,0.68,0.482143
0.22,0.69,0.483536
0.22,0.7,0.483618
0.22,0.71,0.484786
0.22,0.72,0.481229
0.22,0.73,0.485819
0.22,0.74,0.484492
0.22,0.75,0.48648
0.22,0.76,0.48764
0.22,0.77,0.484194
0.22,0.78,0.483042
0.23,0,0.488465
0.23,0.01,0.487067
0.23,0.02,0.489774
0.23,0.03,0.488775
0.23,0.04,0.488817
0.23,0.05,0.485577
0.23,0.06,0.485461
0.23,0.07,0.489212
0.23,0.08,0.485756
0.23,0.09,0.486796
0.23,0.1,0.486307
0.23,0.11,0.489739
0.23,0.12,0.487638
0.23,0.13,0.487172
0.23,0.14,0.485747
0.23,0.15,0.488927
0.23,0.16,0.486121
0.23,0.17,0.48758
0.23,0.18,0.486628
0.23,0.19,0.488158
0.23,0.2,0.484236
0.23,0.21,0.48645
0.23,0.22,0.487223
0.23,0.23,0.489267
0.23,0.24,0.485098
0.23,0.25,0.487078
0.23,0.26,0.485636
0.23,0.27,0.483375
0.23,0.28,0.484238
0.23,0.29,0.483349
0.23,0.3,0.486185
0.23,0.31,0.484705
0.23,0.32,0.487652
0.23,0.33,0.482384
0.23,0.34,0.486201
0.23,0.35,0.485805
0.23,0.36,0.484122
0.23,0.37,0.483947
0.23,0.38,0.484779
0.23,0.39,0.486364
0.23,0.4,0.484329
0.23,0.41,0.48215
0.23,0.42,0.487258
0.23,0.43,0.484212
0.23,0.44,0.486074
0.23,0.45,0.483657
0.23,0.46,0.483113
0.23,0.47,0.483844
0.23,0.48,0.485104
0.23,0.49,0.484647
0.23,0.5,0.489959
0.23,0.51,0.484617
0.23,0.52,0.48673
0.23,0.53,0.485876
0.23,0.54,0.485038
0.23,0.55,0.484232
0.23,0.56,0.487042
0.23,0.57,0.487019
0.23,0.58,0.482934
0.23,0.59,0.485706
0.23,0.6,0.481891
0.23,0.61,0.487795
0.23,0.62,0.484248
0.23,0.63,0.485532
0.23,0.64,0.487345
0.23,0.65,0.484224
0.23,0.66,0.486356
0.23,0.67,0.485887
0.23,0.68,0.487096
0.23,0.69,0.487617
0.23,0.7,0.487454
0.23,0.71,0.487519
0.23,0.72,0.486358
0.23,0.73,0.485194
0.23,0.74,0.487397
0.23,0.75,0.489793
0.23,0.76,0.487078
0.23,0.77,0.488694
0.23,0.78,0.488418
0.24,0,0.493664
0.24,0.01,0.489997
0.24,0.02,0.49235
0.24,0.03,0.491397
0.24,0.04,0.491925
0.24,0.05,0.493685
0.24,0.06,0.491278
0.24,0.07,0.49272
0.24,0.08,0.493085
0.24,0.09,0.494106
0.24,0.1,0.492974
0.24,0.11,0.489205
0.24,0.12,0.490701
0.24,0.13,0.492199
0.24,0.14,0.491747
0.24,0.15,0.488564
0.24,0.16,0.488936
0.24,0.17,0.48878
0.24,0.18,0.489754
0.24,0.19,0.48968
0.24,0.2,0.489699
0.24,0.21,0.491141
0.24,0.22,0.490626
0.24,0.23,0.484979
0.24,0.24,0.48607
0.24,0.25,0.486873
0.24,0.26,0.48731
0.24,0.27,0.487884
0.24,0.28,0.486745
0.24,0.29,0.49024
0.24,0.3,0.486655
0.24,0.31,0.487599
0.24,0.32,0.486373
0.24,0.33,0.487351
0.24,0.34,0.486903
0.24,0.35,0.487901
0.24,0.36,0.48904
0.24,0.37,0.487829
0.24,0.38,0.484589
0.24,0.39,0.489724
0.24,0.4,0.486505
0.24,0.41,0.489911
0.24,0.42,0.486107
0.24,0.43,0.48883
0.24,0.44,0.483524
0.24,0.45,0.485857
0.24,0.46,0.488102
0.24,0.47,0.489548
0.24,0.48,0.486963
0.24,0.49,0.486988
0.24,0.5,0.485736
0.24,0.51,0.488041
0.24,0.52,0.487435
0.24,0.53,0.487174
0.24,0.54,0.486203
0.24,0.55,0.489281
0.24,0.56,0.490027
0.24,0.57,0.488461
0.24,0.58,0.490189
0.24,0.59,0.488083
0.24,0.6,0.489115
0.24,0.61,0.489147
0.24,0.62,0.491107
0.24,0.63,0.491867
0.24,0.64,0.488179
0.24,0.65,0.491329
0.24,0.66,0.486826
0.24,0.67,0.489986
0.24,0.68,0.488781
0.24,0.69,0.491417
0.24,0.7,0.491028
0.24,0.71,0.489489
0.24,0.72,0.492037
0.24,0.73,0.490822
0.24,0.74,0.491106
0.24,0.75,0.493073
0.24,0.76,0.490406
0.24,0.77,0.494468
0.24,0.78,0.489671
0.25,0,0.495359
0.25,0.01,0.497012
0.25,0.02,0.49686
0.25,0.03,0.494575
0.25,0.04,0.493608
0.25,0.05,0.494024
0.25,0.06,0.494477
0.25,0.07,0.49386
0.25,0.08,0.495108
0.25,0.09,0.493516
0.25,0.1,0.491407
0.25,0.11,0.492526
0.25,0.12,0.491603
0.25,0.13,0.49394
0.25,0.14,0.491746
0.25,0.15,0.490855
0.25,0.16,0.493768
0.25,0.17,0.492769
0.25,0.18,0.491704
0.25,0.19,0.493198
0.25,0.2,0.487965
0.25,0.21,0.493323
0.25,0.22,0.490479
0.25,0.23,0.490776
0.25,0.24,0.489316
0.25,0.25,0.490932
0.25,0.26,0.490756
0.25,0.27,0.490532
0.25,0.28,0.493851
0.25,0.29,0.490962
0.25,0.3,0.49287
0.25,0.31,0.491079
0.25,0.32,0.490853
0.25,0.33,0.490524
0.25,0.34,0.489487
0.25,0.35,0.490005
0.25,0.36,0.491471
0.25,0.37,0.487208
0.25,0.38,0.493287
0.25,0.39,0.488517
0.25,0.4,0.491283
0.25,0.41,0.491181
0.25,0.42,0.493044
0.25,0.43,0.490948
0.25,0.44,0.488163
0.25,0.45,0.491366
0.25,0.46,0.49163
0.25,0.47,0.487244
0.25,0.48,0.486507
0.25,0.49,0.490974
0.25,0.5,0.492333
0.25,0.51,0.492375
0.25,0.52,0.489078
0.25,0.53,0.492656
0.25,0.54,0.48999
0.25,0.55,0.494489
0.25,0.56,0.491166
0.25,0.57,0.488809
0.25,0.58,0.494126
0.25,0.59,0.488333
0.25,0.6,0.492271
0.25,0.61,0.493391
0.25,0.62,0.491172
0.25,0.63,0.488814
0.25,0.64,0.49333
0.25,0.65,0.492109
0.25,0.66,0.494812
0.25,0.67,0.493674
0.25,0.68,0.492623
0.25,0.69,0.493658
0.25,0.7,0.490838
0.25,0.71,0.492672
0.25,0.72,0.49807
0.25,0.73,0.496251
0.25,0.74,0.495773
0.25,0.75,0.496554
0.25,0.76,0.494521
0.25,0.77,0.495099
0.25,0.78,0.494428
0.26,0,0.500297
0.26,0.01,0.499135
0.26,0.02,0.499248
0.26,0.03,0.496472
0.26,0.04,0.501375
0.26,0.05,0.49734
0.26,0.06,0.498974
0.26,0.07,0.49645
0.26,0.08,0.496086
0.26,0.09,0.498825
0.26,0.1,0.498928
0.26,0.11,0.495313
0.26,0.12,0.494938
0.26,0.13,0.492636
0.26,0.14,0.495017
0.26,0.15,0.496896
0.26,0.16,0.494893
0.26,0.17,0.494056
0.26,0.18,0.496267
0.26,0.19,0.493021
0.26,0.2,0.494255
0.26,0.21,0.493686
0.26,0.22,0.496916
0.26,0.23,0.491609
0.26,0.24,0.496238
0.26,0.25,0.495918
0.26,0.26,0.491457
0.26,0.27,0.493043
0.26,0.28,0.494978
0.26,0.29,0.49271
0.26,0.3,0.49331
0.26,0.31,0.493063
0.26,0.32,0.492475
0.26,0.33,0.493179
0.26,0.34,0.491971
0.26,0.35,0.490734
0.26,0.36,0.495747
0.26,0.37,0.495645
0.26,0.38,0.491103
0.26,0.39,0.49056
0.26,0.4,0.491599
0.26,0.41,0.494255
0.26,0.42,0.493633
0.26,0.43,0.493889
0.26,0.44,0.491621
0.26,0.45,0.493239
0.26,0.46,0.49182
0.26,0.47,0.489096
0.26,0.48,0.491788
0.26,0.49,0.494391
0.26,0.5,0.490717
0.26,0.51,0.494208
0.26,0.52,0.489585
0.26,0.53,0.49298
0.26,0.54,0.496167
0.26,0.55,0.492442
0.26,0.56,0.493567
0.26,0.57,0.494105
0.26,0.58,0.49348
0.26,0.59,0.496363
0.26,0.6,0.493077
0.26,0.61,0.49411
0.26,0.62,0.494467
0.26,0.63,0.495654
0.26,0.64,0.495882
0.26,0.65,0.496486
0.26,0.66,0.494071
0.26,0.67,0.497526
0.26,0.68,0.498732
0.26,0.69,0.496698
0.26,0.7,0.496051
0.26,0.71,0.498164
0.26,0.72,0.49685
0.26,0.73,0.496494
0.26,0.74,0.498202
0.26,0.75,0.496139
0.26,0.76,0.497254
0.26,0.77,0.501231
0.26,0.78,0.499876
0.27,0,0.503514
0.27,0.01,0.502921
0.27,0.02,0.501681
0.27,0.03,0.502571
0.27,0.04,0.500338
0.27,0.05,0.50235
0.27,0.06,0.500704
0.27,0.07,0.502327
0.27,0.08,0.500006
0.27,0.09,0.502225
0.27,0.1,0.49978
0.27,0.11,0.500323
0.27,0.12,0.499195
0.27,0.13,0.497234
0.27,0.14,0.496837
0.27,0.15,0.495555
0.27,0.16,0.496573
0.27,0.17,0.499735
0.27,0.18,0.499838
0.27,0.19,0.497912
0.27,0.2,0.494751
0.27,0.21,0.499787
0.27,0.22,0.493163
0.27,0.23,0.496519
0.27,0.24,0.495272
0.27,0.25,0.492141
0.27,0.26,0.497827
0.27,0.27,0.494457
0.27,0.28,0.497412
0.27,0.29,0.493247
0.27,0.3,0.495188
0.27,0.31,0.495689
0.27,0.32,0.494957
0.27,0.33,0.49372
