x,y,mass
0.49,0.79,0.529176
0.49,0.8,0.529605
0.49,0.81,0.530441
0.49,0.82,0.530483
0.49,0.83,0.531879
0.49,0.84,0.532309
0.49,0.85,0.533539
0.49,0.86,0.534579
0.49,0.87,0.53409
0.49,0.88,0.535681
0.49,0.89,0.535818
0.49,0.9,0.537364
0.49,0.91,0.53865
0.49,0.92,0.538707
0.49,0.93,0.539552
0.49,0.94,0.539785
0.49,0.95,0.540712
0.49,0.96,0.540637
0.49,0.97,0.542187
0.49,0.98,0.542302
0.49,0.99,0.54273
0.5,0,0.543223
0.5,0.01,0.542701
0.5,0.02,0.542117
0.5,0.03,0.542676
0.5,0.04,0.541648
0.5,0.05,0.540558
0.5,0.06,0.53967
0.5,0.07,0.539195
0.5,0.08,0.538416
0.5,0.09,0.537538
0.5,0.1,0.537448
0.5,0.11,0.536951
0.5,0.12,0.535657
0.5,0.13,0.534707
0.5,0.14,0.534533
0.5,0.15,0.534385
0.5,0.16,0.532631
0.5,0.17,0.531923
0.5,0.18,0.530867
0.5,0.19,0.530514
0.5,0.2,0.529499
0.5,0.21,0.528087
0.5,0.22,0.528412
0.5,0.23,0.527197
0.5,0.24,0.526334
0.5,0.25,0.525426
0.5,0.26,0.525091
0.5,0.27,0.52432
0.5,0.28,0.523044
0.5,0.29,0.523951
0.5,0.3,0.523644
0.5,0.31,0.52166
0.5,0.32,0.520919
0.5,0.33,0.520892
0.5,0.34,0.520164
0.5,0.35,0.520363
0.5,0.36,0.52023
0.5,0.37,0.517678
0.5,0.38,0.519279
0.5,0.39,0.518027
0.5,0.4,0.517931
0.5,0.41,0.518278
0.5,0.42,0.517765
0.5,0.43,0.517147
0.5,0.44,0.517787
0.5,0.45,0.516362
0.5,0.46,0.516693
0.5,0.47,0.516696
0.5,0.48,0.51717
0.5,0.49,0.516673
0.5,0.5,0.516187
0.5,0.51,0.517154
0.5,0.52,0.517027
0.5,0.53,0.516801
0.5,0.54,0.516837
0.5,0.55,0.517706
0.5,0.56,0.516583
0.5,0.57,0.517566
0.5,0.58,0.517331
0.5,0.59,0.517683
0.5,0.6,0.518652
0.5,0.61,0.518027
0.5,0.62,0.518718
0.5,0.63,0.518562
0.5,0.64,0.518604
0.5,0.65,0.520092
0.5,0.66,0.520206
0.5,0.67,0.521035
0.5,0.68,0.521654
0.5,0.69,0.523056
0.5,0.7,0.522017
0.5,0.71,0.522689
0.5,0.72,0.523516
0.5,0.73,0.524023
0.5,0.74,0.525585
0.5,0.75,0.526698
0.5,0.76,0.526474
0.5,0.77,0.526922
0.5,0.78,0.528703
0.5,0.79,0.52858
0.5,0.8,0.529842
0.5,0.81,0.53077
0.5,0.82,0.530719
0.5,0.83,0.531515
0.5,0.84,0.5328
0.5,0.85,0.533566
0.5,0.86,0.533347
0.5,0.87,0.535184
0.5,0.88,0.535373
0.5,0.89,0.536512
0.5,0.9,0.537499
0.5,0.91,0.539201
0.5,0.92,0.540003
0.5,0.93,0.540139
0.5,0.94,0.540404
0.5,0.95,0.541725
0.5,0.96,0.542252
0.5,0.97,0.541525
0.5,0.98,0.54225
0.5,0.99,0.542774
0.51,0,0.543249
0.51,0.01,0.541926
0.51,0.02,0.541539
0.51,0.03,0.542477
0.51,0.04,0.541851
0.51,0.05,0.540878
0.51,0.06,0.540647
0.51,0.07,0.538748
0.51,0.08,0.538424
0.51,0.09,0.537164
0.51,0.1,0.538148
0.51,0.11,0.53642
0.51,0.12,0.536527
0.51,0.13,0.534245
0.51,0.14,0.533765
0.51,0.15,0.532532
0.51,0.16,0.532629
0.51,0.17,0.532172
0.51,0.18,0.529495
0.51,0.19,0.529402
0.51,0.2,0.529648
0.51,0.21,0.527632
0.51,0.22,0.528504
0.51,0.23,0.526471
0.51,0.24,0.526697
0.51,0.25,0.525112
0.51,0.26,0.524525
0.51,0.27,0.523899
0.51,0.28,0.523661
0.51,0.29,0.522709
0.51,0.3,0.522779
0.51,0.31,0.52112
0.51,0.32,0.521363
0.51,0.33,0.520827
0.51,0.34,0.521063
0.51,0.35,0.520049
0.51,0.36,0.519468
0.51,0.37,0.518242
0.51,0.38,0.519341
0.51,0.39,0.517983
0.51,0.4,0.517861
0.51,0.41,0.517096
0.51,0.42,0.517374
0.51,0.43,0.517878
0.51,0.44,0.517235
0.51,0.45,0.517596
0.51,0.46,0.516593
0.51,0.47,0.517428
0.51,0.48,0.516499
0.51,0.49,0.517227
0.51,0.5,0.516284
0.51,0.51,0.516437
0.51,0.52,0.516774
0.51,0.53,0.516778
0.51,0.54,0.517533
0.51,0.55,0.516961
0.51,0.56,0.518059
0.51,0.57,0.517176
0.51,0.58,0.517188
0.51,0.59,0.517089
0.51,0.6,0.519046
0.51,0.61,0.51802
0.51,0.62,0.517431
0.51,0.63,0.519218
0.51,0.64,0.520296
0.51,0.65,0.519697
0.51,0.66,0.520839
0.51,0.67,0.519871
0.51,0.68,0.521692
0.51,0.69,0.521899
0.51,0.7,0.522707
0.51,0.71,0.522994
0.51,0.72,0.523916
0.51,0.73,0.523539
0.51,0.74,0.52502
0.51,0.75,0.525198
0.51,0.76,0.525933
0.51,0.77,0.526896
0.51,0.78,0.528231
0.51,0.79,0.529177
0.51,0.8,0.530045
0.51,0.81,0.530005
0.51,0.82,0.532182
0.51,0.83,0.532742
0.51,0.84,0.532868
0.51,0.85,0.533192
0.51,0.86,0.533671
0.51,0.87,0.534445
0.51,0.88,0.535896
0.51,0.89,0.536952
0.51,0.9,0.536863
0.51,0.91,0.537272
0.51,0.92,0.538668
0.51,0.93,0.539422
0.51,0.94,0.539997
0.51,0.95,0.541587
0.51,0.96,0.54126
0.51,0.97,0.541867
0.51,0.98,0.541809
0.51,0.99,0.543058
0.52,0,0.543252
0.52,0.01,0.542822
0.52,0.02,0.54153
0.52,0.03,0.540339
0.52,0.04,0.540561
0.52,0.05,0.539941
0.52,0.06,0.540343
0.52,0.07,0.538623
0.52,0.08,0.538048
0.52,0.09,0.537621
0.52,0.1,0.538063
0.52,0.11,0.536125
0.52,0.12,0.535772
0.52,0.13,0.535272
0.52,0.14,0.534127
0.52,0.15,0.532411
0.52,0.16,0.533325
0.52,0.17,0.53272
0.52,0.18,0.531662
0.52,0.19,0.529987
0.52,0.2,0.528756
0.52,0.21,0.528854
0.52,0.22,0.526424
0.52,0.23,0.527068
0.52,0.24,0.525679
0.52,0.25,0.525014
0.52,0.26,0.525083
0.52,0.27,0.524543
0.52,0.28,0.523185
0.52,0.29,0.522718
0.52,0.3,0.522497
0.52,0.31,0.521841
0.52,0.32,0.521697
0.52,0.33,0.520751
0.52,0.34,0.520878
0.52,0.35,0.51966
0.52,0.36,0.519071
0.52,0.37,0.519143
0.52,0.38,0.518938
0.52,0.39,0.518656
0.52,0.4,0.519228
0.52,0.41,0.51786
0.52,0.42,0.517612
0.52,0.43,0.51813
0.52,0.44,0.516885
0.52,0.45,0.517291
0.52,0.46,0.516562
0.52,0.47,0.516131
0.52,0.48,0.516587
0.52,0.49,0.516892
0.52,0.5,0.516713
0.52,0.51,0.515608
0.52,0.52,0.517287
0.52,0.53,0.516716
0.52,0.54,0.516674
0.52,0.55,0.516513
0.52,0.56,0.517678
0.52,0.57,0.516136
0.52,0.58,0.518522
0.52,0.59,0.518022
0.52,0.6,0.517037
0.52,0.61,0.518128
0.52,0.62,0.517618
0.52,0.63,0.518632
0.52,0.64,0.51981
0.52,0.65,0.520467
0.52,0.66,0.519693
0.52,0.67,0.520981
0.52,0.68,0.52055
0.52,0.69,0.522117
0.52,0.7,0.522607
0.52,0.71,0.523411
0.52,0.72,0.523593
0.52,0.73,0.524287
0.52,0.74,0.524479
0.52,0.75,0.525276
0.52,0.76,0.526166
0.52,0.77,0.527084
0.52,0.78,0.527402
0.52,0.79,0.529051
0.52,0.8,0.528719
0.52,0.81,0.529512
0.52,0.82,0.530763
0.52,0.83,0.531186
0.52,0.84,0.53215
0.52,0.85,0.533295
0.52,0.86,0.533654
0.52,0.87,0.534084
0.52,0.88,0.535581
0.52,0.89,0.536991
0.52,0.9,0.536768
0.52,0.91,0.538934
0.52,0.92,0.539548
0.52,0.93,0.539272
0.52,0.94,0.540067
0.52,0.95,0.540541
0.52,0.96,0.541878
0.52,0.97,0.54214
0.52,0.98,0.54199
0.52,0.99,0.542407
0.53,0,0.54312
0.53,0.01,0.543052
0.53,0.02,0.542887
0.53,0.03,0.541828
0.53,0.04,0.540797
0.53,0.05,0.539762
0.53,0.06,0.540406
0.53,0.07,0.540046
0.53,0.08,0.539087
0.53,0.09,0.538865
0.53,0.1,0.537138
0.53,0.11,0.536061
0.53,0.12,0.534195
0.53,0.13,0.534991
0.53,0.14,0.533925
0.53,0.15,0.533459
0.53,0.16,0.532655
0.53,0.17,0.531211
0.53,0.18,0.531793
0.53,0.19,0.531621
0.53,0.2,0.529716
0.53,0.21,0.52801
0.53,0.22,0.528396
0.53,0.23,0.526964
0.53,0.24,0.525749
0.53,0.25,0.525519
0.53,0.26,0.523896
0.53,0.27,0.524066
0.53,0.28,0.524152
0.53,0.29,0.523137
0.53,0.3,0.523047
0.53,0.31,0.522225
0.53,0.32,0.521581
0.53,0.33,0.521266
0.53,0.34,0.520152
0.53,0.35,0.519696
0.53,0.36,0.518603
0.53,0.37,0.51894
0.53,0.38,0.517568
0.53,0.39,0.518586
0.53,0.4,0.51873
0.53,0.41,0.518111
0.53,0.42,0.51797
0.53,0.43,0.51739
0.53,0.44,0.518
0.53,0.45,0.51868
0.53,0.46,0.516669
0.53,0.47,0.516741
0.53,0.48,0.517743
0.53,0.49,0.51691
0.53,0.5,0.516325
0.53,0.51,0.517501
0.53,0.52,0.517108
0.53,0.53,0.517453
0.53,0.54,0.517746
0.53,0.55,0.51708
0.53,0.56,0.517619
0.53,0.57,0.517242
0.53,0.58,0.518127
0.53,0.59,0.518578
0.53,0.6,0.517952
0.53,0.61,0.51828
0.53,0.62,0.519568
0.53,0.63,0.519998
0.53,0.64,0.520684
0.53,0.65,0.519215
0.53,0.66,0.520041
0.53,0.67,0.521132
0.53,0.68,0.520869
0.53,0.69,0.521603
0.53,0.7,0.523086
0.53,0.71,0.523427
0.53,0.72,0.524116
0.53,0.73,0.52496
0.53,0.74,0.525456
0.53,0.75,0.525801
0.53,0.76,0.526906
0.53,0.77,0.526725
0.53,0.78,0.527587
0.53,0.79,0.529204
0.53,0.8,0.529291
0.53,0.81,0.529536
0.53,0.82,0.530804
0.53,0.83,0.531362
0.53,0.84,0.532128
0.53,0.85,0.533607
0.53,0.86,0.53444
0.53,0.87,0.535087
0.53,0.88,0.535788
0.53,0.89,0.535841
0.53,0.9,0.536397
0.53,0.91,0.538082
0.53,0.92,0.538342
0.53,0.93,0.539834
0.53,0.94,0.540248
0.53,0.95,0.540152
0.53,0.96,0.542255
0.53,0.97,0.541289
0.53,0.98,0.542295
0.53,0.99,0.542106
0.54,0,0.542791
0.54,0.01,0.542532
0.54,0.02,0.542577
0.54,0.03,0.541739
0.54,0.04,0.541245
0.54,0.05,0.540821
0.54,0.06,0.539818
0.54,0.07,0.538489
0.54,0.08,0.538693
0.54,0.09,0.537931
0.54,0.1,0.537512
0.54,0.11,0.53577
0.54,0.12,0.535554
0.54,0.13,0.53527
0.54,0.14,0.53508
0.54,0.15,0.533339
0.54,0.16,0.532058
0.54,0.17,0.53129
0.54,0.18,0.531736
0.54,0.19,0.529839
0.54,0.2,0.528999
0.54,0.21,0.529184
0.54,0.22,0.527895
0.54,0.23,0.526826
0.54,0.24,0.526177
0.54,0.25,0.525494
0.54,0.26,0.525332
0.54,0.27,0.523634
0.54,0.28,0.524031
0.54,0.29,0.522614
0.54,0.3,0.523148
0.54,0.31,0.522174
0.54,0.32,0.521666
0.54,0.33,0.519979
0.54,0.34,0.519177
0.54,0.35,0.520645
0.54,0.36,0.520633
0.54,0.37,0.518421
0.54,0.38,0.518891
0.54,0.39,0.519344
0.54,0.4,0.518487
0.54,0.41,0.517843
0.54,0.42,0.517125
0.54,0.43,0.517579
0.54,0.44,0.517068
0.54,0.45,0.51713
0.54,0.46,0.516785
0.54,0.47,0.516887
0.54,0.48,0.516167
0.54,0.49,0.516425
0.54,0.5,0.515807
0.54,0.51,0.515908
0.54,0.52,0.517526
0.54,0.53,0.51802
0.54,0.54,0.516966
0.54,0.55,0.517242
0.54,0.56,0.517121
0.54,0.57,0.517542
0.54,0.58,0.517826
0.54,0.59,0.518766
0.54,0.6,0.517764
0.54,0.61,0.518871
0.54,0.62,0.520156
0.54,0.63,0.519111
0.54,0.64,0.519026
0.54,0.65,0.518874
0.54,0.66,0.520657
0.54,0.67,0.521999
0.54,0.68,0.521367
0.54,0.69,0.521487
0.54,0.7,0.522701
0.54,0.71,0.524664
0.54,0.72,0.523925
0.54,0.73,0.524521
0.54,0.74,0.524671
0.54,0.75,0.525614
0.54,0.76,0.525648
0.54,0.77,0.526747
0.54,0.78,0.527439
0.54,0.79,0.528857
0.54,0.8,0.5294
0.54,0.81,0.529321
0.54,0.82,0.530317
0.54,0.83,0.532412
0.54,0.84,0.532429
0.54,0.85,0.533385
0.54,0.86,0.534107
0.54,0.87,0.535321
0.54,0.88,0.536019
0.54,0.89,0.536468
0.54,0.9,0.536983
0.54,0.91,0.538285
0.54,0.92,0.539217
0.54,0.93,0.539221
0.54,0.94,0.540018
0.54,0.95,0.540174
0.54,0.96,0.540723
0.54,0.97,0.541981
0.54,0.98,0.541854
0.54,0.99,0.542612
0.55,0,0.543134
0.55,0.01,0.542104
0.55,0.02,0.541244
0.55,0.03,0.542128
0.55,0.04,0.541348
0.55,0.05,0.54036
0.55,0.06,0.539112
0.55,0.07,0.538801
0.55,0.08,0.538885
0.55,0.09,0.537826
0.55,0.1,0.536427
0.55,0.11,0.536753
0.55,0.12,0.536244
0.55,0.13,0.535031
0.55,0.14,0.534945
0.55,0.15,0.533804
0.55,0.16,0.531812
0.55,0.17,0.532381
0.55,0.18,0.530433
0.55,0.19,0.528786
0.55,0.2,0.52925
0.55,0.21,0.529129
0.55,0.22,0.528207
0.55,0.23,0.527282
0.55,0.24,0.526175
0.55,0.25,0.526163
0.55,0.26,0.524452
0.55,0.27,0.524437
0.55,0.28,0.524509
0.55,0.29,0.522606
0.55,0.3,0.523063
0.55,0.31,0.521942
0.55,0.32,0.520846
0.55,0.33,0.520295
0.55,0.34,0.521127
0.55,0.35,0.520021
0.55,0.36,0.520411
0.55,0.37,0.519972
0.55,0.38,0.519596
0.55,0.39,0.518223
0.55,0.4,0.518674
0.55,0.41,0.518477
0.55,0.42,0.518203
0.55,0.43,0.518379
0.55,0.44,0.516404
0.55,0.45,0.517519
0.55,0.46,0.516913
0.55,0.47,0.515937
0.55,0.48,0.517045
0.55,0.49,0.517211
0.55,0.5,0.516285
0.55,0.51,0.516921
0.55,0.52,0.517058
0.55,0.53,0.517799
0.55,0.54,0.517408
0.55,0.55,0.517421
0.55,0.56,0.518409
0.55,0.57,0.517705
0.55,0.58,0.517583
0.55,0.59,0.517173
0.55,0.6,0.519101
0.55,0.61,0.518611
0.55,0.62,0.518921
0.55,0.63,0.519132
0.55,0.64,0.519529
0.55,0.65,0.520204
0.55,0.66,0.519775
0.55,0.67,0.52033
0.55,0.68,0.521946
0.55,0.69,0.521696
0.55,0.7,0.522992
0.55,0.71,0.523226
0.55,0.72,0.523606
0.55,0.73,0.523973
0.55,0.74,0.525944
0.55,0.75,0.526183
0.55,0.76,0.527152
0.55,0.77,0.527638
0.55,0.78,0.52826
0.55,0.79,0.528432
0.55,0.8,0.52845
0.55,0.81,0.530647
0.55,0.82,0.530529
0.55,0.83,0.532472
0.55,0.84,0.532861
0.55,0.85,0.533665
0.55,0.86,0.534878
0.55,0.87,0.534892
0.55,0.88,0.534953
0.55,0.89,0.536342
0.55,0.9,0.537257
0.55,0.91,0.538349
0.55,0.92,0.539716
0.55,0.93,0.538673
0.55,0.94,0.539278
0.55,0.95,0.540653
0.55,0.96,0.541605
0.55,0.97,0.541336
0.55,0.98,0.542327
0.55,0.99,0.542418
0.56,0,0.542591
0.56,0.01,0.541297
0.56,0.02,0.541588
0.56,0.03,0.542403
0.56,0.04,0.54043
0.56,0.05,0.541176
0.56,0.06,0.538948
0.56,0.07,0.538763
0.56,0.08,0.539228
0.56,0.09,0.537845
0.56,0.1,0.5369
0.56,0.11,0.536503
0.56,0.12,0.535626
0.56,0.13,0.533743
0.56,0.14,0.533881
0.56,0.15,0.533525
0.56,0.16,0.533353
0.56,0.17,0.531611
0.56,0.18,0.530941
0.56,0.19,0.529979
0.56,0.2,0.529772
0.56,0.21,0.528854
0.56,0.22,0.528013
0.56,0.23,0.527228
0.56,0.24,0.525548
0.56,0.25,0.526059
0.56,0.26,0.52511
0.56,0.27,0.524742
0.56,0.28,0.524199
0.56,0.29,0.523349
0.56,0.3,0.522485
0.56,0.31,0.522727
0.56,0.32,0.521483
0.56,0.33,0.521108
0.56,0.34,0.520741
0.56,0.35,0.519525
0.56,0.36,0.518883
0.56,0.37,0.519078
0.56,0.38,0.519095
0.56,0.39,0.518669
0.56,0.4,0.516937
0.56,0.41,0.51814
0.56,0.42,0.518054
0.56,0.43,0.517279
0.56,0.44,0.51837
0.56,0.45,0.517542
0.56,0.46,0.516597
0.56,0.47,0.516309
0.56,0.48,0.517928
0.56,0.49,0.516747
0.56,0.5,0.516344
0.56,0.51,0.517614
0.56,0.52,0.516606
0.56,0.53,0.517836
0.56,0.54,0.517957
0.56,0.55,0.517933
0.56,0.56,0.518301
0.56,0.57,0.517403
0.56,0.58,0.518717
0.56,0.59,0.517803
0.56,0.6,0.517891
0.56,0.61,0.518491
0.56,0.62,0.519423
0.56,0.63,0.5188
0.56,0.64,0.51984
0.56,0.65,0.520365
0.56,0.66,0.519815
0.56,0.67,0.5211
0.56,0.68,0.521579
0.56,0.69,0.522454
0.56,0.7,0.523541
0.56,0.71,0.52255
0.56,0.72,0.524397
0.56,0.73,0.523761
0.56,0.74,0.525132
0.56,0.75,0.525932
0.56,0.76,0.526052
0.56,0.77,0.526852
0.56,0.78,0.528785
0.56,0.79,0.528184
0.56,0.8,0.529511
0.56,0.81,0.529824
0.56,0.82,0.531128
0.56,0.83,0.532609
0.56,0.84,0.532173
0.56,0.85,0.533108
0.56,0.86,0.533643
0.56,0.87,0.535644
0.56,0.88,0.53588
0.56,0.89,0.535664
0.56,0.9,0.537164
0.56,0.91,0.538544
0.56,0.92,0.53834
0.56,0.93,0.539045
0.56,0.94,0.54076
0.56,0.95,0.541007
0.56,0.96,0.540135
0.56,0.97,0.541166
0.56,0.98,0.541347
0.56,0.99,0.542048
0.57,0,0.5413
0.57,0.01,0.541326
0.57,0.02,0.541538
0.57,0.03,0.541665
0.57,0.04,0.540334
0.57,0.05,0.539411
0.57,0.06,0.5401
0.57,0.07,0.539224
0.57,0.08,0.538987
0.57,0.09,0.538091
0.57,0.1,0.537561
0.57,0.11,0.536927
0.57,0.12,0.535329
0.57,0.13,0.534188
0.57,0.14,0.533348
0.57,0.15,0.533497
0.57,0.16,0.532198
0.57,0.17,0.531003
0.57,0.18,0.530823
0.57,0.19,0.529883
0.57,0.2,0.529409
0.57,0.21,0.527253
0.57,0.22,0.52797
0.57,0.23,0.526317
0.57,0.24,0.52666
0.57,0.25,0.524918
0.57,0.26,0.524928
0.57,0.27,0.524736
0.57,0.28,0.523924
0.57,0.29,0.523831
0.57,0.3,0.523281
0.57,0.31,0.521903
0.57,0.32,0.521426
0.57,0.33,0.521835
0.57,0.34,0.52103
0.57,0.35,0.520261
0.57,0.36,0.520356
0.57,0.37,0.519108
0.57,0.38,0.519573
0.57,0.39,0.518994
0.57,0.4,0.518559
0.57,0.41,0.518248
0.57,0.42,0.519329
0.57,0.43,0.518417
0.57,0.44,0.517126
0.57,0.45,0.517136
0.57,0.46,0.516978
0.57,0.47,0.516865
0.57,0.48,0.518608
0.57,0.49,0.517954
0.57,0.5,0.518514
0.57,0.51,0.517119
0.57,0.52,0.517572
0.57,0.53,0.517483
0.57,0.54,0.516544
0.57,0.55,0.517051
0.57,0.56,0.51757
0.57,0.57,0.517577
0.57,0.58,0.518414
0.57,0.59,0.518462
0.57,0.6,0.520056
0.57,0.61,0.519019
0.57,0.62,0.5189
0.57,0.63,0.520101
0.57,0.64,0.520622
0.57,0.65,0.519814
0.57,0.66,0.520366
0.57,0.67,0.521426
0.57,0.68,0.52005
0.57,0.69,0.521341
0.57,0.7,0.523435
0.57,0.71,0.523626
0.57,0.72,0.52417
0.57,0.73,0.525077
0.57,0.74,0.525295
0.57,0.75,0.525775
0.57,0.76,0.526676
0.57,0.77,0.528381
0.57,0.78,0.527707
0.57,0.79,0.528567
0.57,0.8,0.52895
0.57,0.81,0.530405
0.57,0.82,0.530984
0.57,0.83,0.531777
0.57,0.84,0.532706
0.57,0.85,0.532117
0.57,0.86,0.534204
0.57,0.87,0.53535
0.57,0.88,0.536398
0.57,0.89,0.536425
0.57,0.9,0.537294
0.57,0.91,0.537579
0.57,0.92,0.538872
0.57,0.93,0.540313
0.57,0.94,0.540178
0.57,0.95,0.539926
0.57,0.96,0.540979
0.57,0.97,0.541719
0.57,0.98,0.540874
0.57,0.99,0.541789
0.58,0,0.542372
0.58,0.01,0.541501
0.58,0.02,0.540768
0.58,0.03,0.540775
0.58,0.04,0.54129
0.58,0.05,0.540183
0.58,0.06,0.53878
0.58,0.07,0.538502
0.58,0.08,0.538144
0.58,0.09,0.537649
0.58,0.1,0.536767
0.58,0.11,0.537219
0.58,0.12,0.534995
0.58,0.13,0.534812
0.58,0.14,0.534239
0.58,0.15,0.533931
0.58,0.16,0.532219
0.58,0.17,0.53168
0.58,0.18,0.5306
0.58,0.19,0.530724
0.58,0.2,0.529441
0.58,0.21,0.528551
0.58,0.22,0.528212
0.58,0.23,0.526762
0.58,0.24,0.52664
0.58,0.25,0.527113
0.58,0.26,0.525298
0.58,0.27,0.524901
0.58,0.28,0.523879
0.58,0.29,0.523408
0.58,0.3,0.522286
0.58,0.31,0.521951
0.58,0.32,0.522156
0.58,0.33,0.520148
0.58,0.34,0.520822
0.58,0.35,0.520208
0.58,0.36,0.520453
0.58,0.37,0.519507
0.58,0.38,0.519678
0.58,0.39,0.520179
0.58,0.4,0.518548
0.58,0.41,0.519094
0.58,0.42,0.517807
0.58,0.43,0.518533
0.58,0.44,0.518799
0.58,0.45,0.51823
0.58,0.46,0.516947
0.58,0.47,0.517664
0.58,0.48,0.517496
0.58,0.49,0.517769
0.58,0.5,0.517552
0.58,0.51,0.517999
0.58,0.52,0.517107
0.58,0.53,0.517909
0.58,0.54,0.518958
0.58,0.55,0.518028
0.58,0.56,0.518315
0.58,0.57,0.518048
0.58,0.58,0.517249
0.58,0.59,0.51738
0.58,0.6,0.51955
0.58,0.61,0.519477
0.58,0.62,0.51871
0.58,0.63,0.520414
0.58,0.64,0.5212
0.58,0.65,0.520143
0.58,0.66,0.520412
0.58,0.67,0.521614
0.58,0.68,0.522199
0.58,0.69,0.522179
0.58,0.7,0.523544
0.58,0.71,0.522114
0.58,0.72,0.524736
0.58,0.73,0.524952
0.58,0.74,0.524621
0.58,0.75,0.525799
0.58,0.76,0.525983
0.58,0.77,0.52665
0.58,0.78,0.527831
0.58,0.79,0.52866
0.58,0.8,0.528665
0.58,0.81,0.529785
0.58,0.82,0.529848
0.58,0.83,0.531718
0.58,0.84,0.532323
0.58,0.85,0.532734
0.58,0.86,0.53404
0.58,0.87,0.535308
0.58,0.88,0.535089
0.58,0.89,0.53626
0.58,0.9,0.536873
0.58,0.91,0.537713
0.58,0.92,0.539139
0.58,0.93,0.538643
0.58,0.94,0.539843
0.58,0.95,0.540195
0.58,0.96,0.541457
0.58,0.97,0.541081
0.58,0.98,0.541397
0.58,0.99,0.541632
0.59,0,0.541916
0.59,0.01,0.54236
0.59,0.02,0.541315
0.59,0.03,0.539939
0.59,0.04,0.540085
0.59,0.05,0.539333
0.59,0.06,0.53901
0.59,0.07,0.538979
0.59,0.08,0.538389
0.59,0.09,0.537621
0.59,0.1,0.536962
0.59,0.11,0.535418
0.59,0.12,0.53578
0.59,0.13,0.535142
0.59,0.14,0.533918
0.59,0.15,0.533273
0.59,0.16,0.531344
0.59,0.17,0.531671
0.59,0.18,0.531081
0.59,0.19,0.529796
0.59,0.2,0.529237
0.59,0.21,0.528497
0.59,0.22,0.528108
0.59,0.23,0.527273
0.59,0.24,0.527048
0.59,0.25,0.525853
0.59,0.26,0.523933
0.59,0.27,0.52516
0.59,0.28,0.524069
0.59,0.29,0.523829
0.59,0.3,0.522918
0.59,0.31,0.52166
0.59,0.32,0.521823
0.59,0.33,0.521141
0.59,0.34,0.520502
0.59,0.35,0.520557
0.59,0.36,0.520597
0.59,0.37,0.520459
0.59,0.38,0.519057
0.59,0.39,0.518446
0.59,0.4,0.518155
0.59,0.41,0.518291
0.59,0.42,0.51795
0.59,0.43,0.51926
0.59,0.44,0.518617
0.59,0.45,0.517887
0.59,0.46,0.518808
0.59,0.47,0.51843
0.59,0.48,0.518556
0.59,0.49,0.517758
0.59,0.5,0.517854
0.59,0.51,0.517487
0.59,0.52,0.518299
0.59,0.53,0.517458
0.59,0.54,0.518605
0.59,0.55,0.518493
0.59,0.56,0.518129
0.59,0.57,0.517978
0.59,0.58,0.518166
0.59,0.59,0.517813
0.59,0.6,0.518884
0.59,0.61,0.519182
0.59,0.62,0.519103
0.59,0.63,0.519916
0.59,0.64,0.520559
0.59,0.65,0.520217
0.59,0.66,0.521233
0.59,0.67,0.521851
0.59,0.68,0.521309
0.59,0.69,0.522481
0.59,0.7,0.523247
0.59,0.71,0.52321
0.59,0.72,0.524175
0.59,0.73,0.525684
0.59,0.74,0.526094
0.59,0.75,0.525938
0.59,0.76,0.525846
0.59,0.77,0.527733
0.59,0.78,0.529006
0.59,0.79,0.528341
0.59,0.8,0.528963
0.59,0.81,0.529721
0.59,0.82,0.531149
0.59,0.83,0.531492
0.59,0.84,0.532037
0.59,0.85,0.532967
0.59,0.86,0.533937
0.59,0.87,0.534169
0.59,0.88,0.535385
0.59,0.89,0.536376
0.59,0.9,0.538386
0.59,0.91,0.53793
0.59,0.92,0.538126
0.59,0.93,0.539496
0.59,0.94,0.539826
0.59,0.95,0.539477
0.59,0.96,0.541467
0.59,0.97,0.540714
0.59,0.98,0.541411
0.59,0.99,0.540775
0.6,0,0.54155
0.6,0.01,0.541228
0.6,0.02,0.54107
0.6,0.03,0.540328
0.6,0.04,0.539536
0.6,0.05,0.539779
0.6,0.06,0.538908
0.6,0.07,0.539011
0.6,0.08,0.538289
0.6,0.09,0.536969
0.6,0.1,0.535876
0.6,0.11,0.53665
0.6,0.12,0.535372
0.6,0.13,0.535147
0.6,0.14,0.534538
0.6,0.15,0.532571
0.6,0.16,0.532865
0.6,0.17,0.531688
0.6,0.18,0.532462
0.6,0.19,0.530656
0.6,0.2,0.528257
0.6,0.21,0.528904
0.6,0.22,0.528115
0.6,0.23,0.527355
0.6,0.24,0.525942
0.6,0.25,0.526058
0.6,0.26,0.526272
0.6,0.27,0.525135
0.6,0.28,0.524601
0.6,0.29,0.523735
0.6,0.3,0.523381
0.6,0.31,0.522763
0.6,0.32,0.522686
0.6,0.33,0.520934
0.6,0.34,0.521544
0.6,0.35,0.521083
0.6,0.36,0.520586
0.6,0.37,0.520614
0.6,0.38,0.519967
0.6,0.39,0.520042
0.6,0.4,0.520127
0.6,0.41,0.519443
0.6,0.42,0.519125
0.6,0.43,0.518429
0.6,0.44,0.519207
0.6,0.45,0.518539
0.6,0.46,0.518332
0.6,0.47,0.518219
0.6,0.48,0.518321
0.6,0.49,0.517836
0.6,0.5,0.518148
0.6,0.51,0.518124
0.6,0.52,0.517932
0.6,0.53,0.518026
0.6,0.54,0.518186
0.6,0.55,0.518219
0.6,0.56,0.517887
